% Generated on Thursday, 07. May 2015 12:06AM
% This ARFF file was generated with review data from the following game(s): ['Grand Theft Auto V']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"my experience with gta so far well i can tell you i havent gottin to play yet the rockstar social ui keeps crashing and seems there is no fix i dont know what to to at this time cause i kinda got scamd at this point please someone let me know if this is getting fixed or can i get my money back?",2.0
"amazing port. i really enjoy playing. i sold my xbox a long time ago and regreated the fact that i did just because i lost gta. then it finally came to steam. i have already played 12 hours in two days. 10/10!",54.7
"this would be great, i only i could launch the ing game.",1.7
"beautiful graphics, great optimization. havent stopped having fun. worth the money.",54.6
"worst online gaming experince i have ever had, does not work, its slow the loading screens are un godly and the player base are full of trolls and s, the single player i got stuck as franklin not able to do anything, and that was my breaking point. gta5 is a waste of money do not buy it, stick to your other games",92.9
"was i the only one hoping to play bowling simulator 2008? steam policy = no refunds.",0.6
"love this game. graphics looks amazing. have great fun with friends. and the best thing have no issues since release no errors no game crashes. thx rockstar.",69.2
"i stole a car in the parking lot of a prison, and no one cared. 10/10",20.7
"i am a biggest fan of grand theft auto and i been waiting for this game on pc since last years but i as a pc gamer i hate rockstar delaying to much for this game, in my mind i thought okay if i wait rockstar will make perfect grand theft auto 5 for pc without bugs, glitch and rockstar will optimize the game perfectly but i was wrong when i play it there is alot of bugs, glitch, missing image, poorly optimization, there line on the character face, the game crashes while trying to launch and forever to load please rockstar please do something about this issues fix it i hope you patch it.",41.8
"what should i say about this game its gta its an awesome game 1 of the best games ive ever played like it really much and the graphics on pc are wow really impessive ^^ 10/10 !!!",67.9
"failed a mission during a benchmark test. 10/10 - will gladly watch benchmark fail future missions too!",17.5
"once youre done loading.... this game is mothering amazing!!!!!!!!!!!!1111!!!!111!",66.2
"thanks to rockstar!! really recommended. - good story - good online gameplay",51.3
"complete disappointment. cant even start the game to begin with. crashes like everyone else complaining in the forums. im running on amd gpu. but due to the nature of the ing manufacturer, it needs slightly custom drivers. only official ones that could run stably was 14.4. gta v requires you to have 15.4beta, and installing that causes the whole system to blackscreen forever. no games has need me to do this thus far, not even newer ones. really really disappointed with rockstar.",0.2
"most people got their game running, and a few dont, its maybe on their side not the game, first time i installed it on launch day its smooth and running, maxxed everything out and i am happy with the result! from 90-120 fps on high and 60-80 fps on ultra/very high, over all i am happy with the game, been playing it since it launched on the 360, money well spent! recommended to all of gamers out there (not for kids tho)",80.8
"awesome game!! the graphics are just beautiful runs very good and all the things added to this game are very good : heists and rockstar editor and wildlife and more. the game was awesome and there were many things to say on him in his first release and all of that good things in the game wich makes hin gta are already said in consoles reviews. in general 9/10 because there is some fps drops but i am sure it will be fixed and so many time of waiting and disconnecting from online but it am sure it will be fix either.",62.6
"one of the best launches i have experienced. the game is very well optimized, and runs extremely well. once you get past the social club stuff, its incredible.",31.7
"game wont even run, going to get a refund and buy it on xbox one. if they could atleast put out some info on when we could expect a patch or something but absolutely left in the dark which makes it seem as if they arent even working on anything otherwise they would mention it somewhere. save your money until you are 100% sure itll work.",2.7
"this game is fun, but holy ing ! can you fire the dumb  who thought of the whole hacking mini game.",71.3
"this game to gta iv is what gta:sa was to gtaiii. theres a huge amount of stuff to do both online and in single player. it becomes crystal clear that rockstar werent just sitting on the game throughout the multiple delays - they were constantly polishing it.",44.3
"its like a better version of gta iii and that one was really fun.",70.5
"the only two things that i do not like are the online waiting times and the steering when using a keyboard which is too sensitive. this game is better with a controller, but again i play on pc for the keyboard, not the graphics.",33.3
"has some optimization issues, and problems with the refresh rate, but overall good port. if you are experiencing frame rates and hitches, and are using a nvidia card. downgrade to the previous driver, and it should work much better.",60.4
"the game is not even working for me. the almost-3-hours-of-gameplay-on-record are just trying to launch the game. still waiting for a fix. until then, im downvoting. --edit:-- rockstar fixed the problem in the recent patch (17/4/15). singleplayer: pros: -its gta damnit. cons: -you wont play it because you have gta online. multiplayer: pros: -its like gta iv online, but much better. cons: -a few annoying bugs, for example: unable to drive when entering a car, camera does not follow the player. -long loading time. tldr: best game 11/10 would throw my money at rockstar again.",37.9
"this really is the best version of gta v! well worth the wait :)",10.3
"fairly gpu demanding but if you can run it, it looks ridiculously good. plays smoothly and everything feels good. only downside ive seen is that every time i load the game it goes back into window mode. other than that gg rockstar.",45.0
"first day had a few hickups as you would expect. but really came together and is rockin. love this game",39.3
"before i played it i thought it was terrible then i tried and the addiction started. the game is fun but the campaign needs a list so you know which mission to do first because i messed up doing it the wrong way.",61.1
"10/10 great port (or at least seams to be so far) wouldnt revise again.",40.4
"good game but i just lost my adder!!! on gta 5 online. dont steal a car and park it in your garage if you have a car allready out and about it will delete your car. since i am pissed the  off about this issue i will be down voting untill this is fixed",59.2
"ok i spent 40 to pre order this game thats fine the date is delayed again, bit annoyed but ok ok 14th of april release cant because of 60gb download 16th of april downloaded ok lets play nothing happens reinstalling 21th of april reinstalled nothing happens rockstars support crew is non existent and steam cant be bothered to help i think 40 is expensive for something i cant even play",0.9
"ive never played grand theft auto v in ps3, xbox360 nor ps4, xbox1, and its my first time playing grand theft auto v! i had a lot of fun with it and i think it is really optimized because the graphics is amazing and it still runs good enough.",62.8
"rockstar promised to give us a smooth launch. they took two years to make the pc version, and hell, they even delayed the game three or four f****ing times on top of that. my high end gaming pc handles mostly everything in max setting so i was expecting nothing less with this game. instead ive had fps drop from 60-40~ and sometimes from there to 20~. i cant stand this stuttering and those fps drops, so im a bit disappointed with how this turned out. i suppose im lucky i even got to launch the game at all, since people seem to be having issues with that. in this current state i cannot recommend this game. p.s i will update my review once rockstar releases another patch.",47.6
"took 3 years to unpack... worth every missed birthday 11/10",59.4
"i own this game on 3 systems and the pc version is simply perfect. let this be a lesson to all other game manufacturers, put the effort in and make a game right and people will happily buy your product 3 times over.......",35.5
"crashes to desktop or freezes up when playing. currentlly unplayable on a upper mid range/high end pc for me.",9.2
"ive played the console versions of this game and it is fair to say that this is worth the wait. gameplay was great in both 3rd and 1st person mode (dont recommend first person if you have motion sickness), the cars didnt feel slippery, the campaign feels like sort of episodic (if i spelt that right) and the graphics were impressive. especially on the last gen versions of the game. 10/10 ps. be prepared to run into high level pr*cks going on a rampage in their tank on the online portion of the game",7.8
"fun game! i own on all systems. online doesnt seem to work though and their are already problems that have been found",12.1
"its  as of april 15, 2015. gtao wont let me join my friends through steam, and is very laggy. sometimes alt+tabbing in to the game will give you a black screen that cant be fixed through cntrl+alt+dlt or multiple restarts. update: well a bunch of  decided that the because the game works for *them* it works for evreyone. if youve just stumbled upon this review, its being downvoted because i actually pointed out flaws the game has, and some  got butthurt.",35.4
"due to consistent crashes, issues that break the game, horrid rockstar support, and the fact that your entire garage and character can just disappear and rockstar wont say a thing, i would highly reccommend not buying this game until they publically fix these issues.",64.1
"until they fix the ongoing problem of still a large amount of players that cant even get past the social club this gets a thumbs down. as expected gtav was released to pc with a boat load of bugs just how it was released on ps3 and 360 for the first time. social club support is as horrid as steam support because no one answers your question. i really want to play this damn game but now i have to waittill they fix this game.",7.9
"it does not work. i bought this game in january with a promise of a march release. lie #1 i was told that it would be delayed until today to make certain that the game is perfected. lie #2. i called rockstars customer service well within their hours of 7:00 am est and midnight est and got a recorded message stating that they are closed, and listed the hours. lie #3. how do i get a refund?",0.8
