% Generated on Wednesday, 06. May 2015 09:35PM
% This ARFF file was generated with review data from the following game(s):
%     Grand_Theft_Auto_V
% It is useful only for trying out machine learning algorithms on the
% bag-of-words representation of the reviews only.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"most of my hours are from loading not playing 11/10",35.9
"screw all 4.000 people that vote negative to this game :) go and play mario then idiots u dont deserve to look at this game",17.3
"10/10/10/10! what an amazing game. it was amazing on the ps4 when i played it, and im so glad i bought it for the pc as well. i bought a new computer rig for it, and i play at 1080p nearly max settings all and get a smooth 60 fps! what an improvement from gta 4! i really do hope they release some fun dlcs, but i am also excited about seeing mods in the game! do you like cars, planes, helicopters, pure.. mayhem? gta 5 is for you! it is the ultimate amalgamation of fun! anything can happen in this game.. anything.. dont miss out!!",82.4
"roman is sad in liberty city. he wants to come and play. 10/10 (no bowling with roman)",46.8
"great game with an amazing singleplayer storyline which is long and fun to play. there are many side missions and things you can do if you ever get bored of the main missions. you can fly planes, drive boats or just go around doing whatever you want. the multiplayer is so fun and there are so many challenges and different missions/heists that you can do with your friends or anyone you want. there is so much to unlock and so many different vehicles to customize. you can buy houses, vehicles, planes, boats and so much more. the heists which were only introduced recently are fun, challenging and great to do with friends. i would recommend this game to anyone especially if you have played the previous gtas this game brings together aspects from every game which you will notice. the map features things like grove street and mt chiliad from sa and other gta games. overall this game is very fun and great to play with friends or alone and i would recommend it to anyone.",77.3
"im not sure with all these other people with bugs, but it runs great for me! and its very fun and beautiful looking. the only bug, so to speak, was that it crashed once. but so far, this is good!",30.1
"the cops ran me over, gave me a three star wanted level, then ran over me again 10/10 police brutality",83.7
"buy it when the devs fix their social club. if they ever do that.....",49.9
"its working really well for my system, im loving the amazing graphics and features, this is by far the best gta ive played so far. well done rockstar!",17.9
"after playing the console version this really enforces that pc is superior. the graphics are amazing and its just so much better with higher framerates. 10/10 i skipped homework to play. now... time to start that powerpoint",13.0
"one of the most detailed game ive ever seen. worth its money and time spent in waiting. the true successor of grand theft auto series, now with even more detailed story. storytelling, graphics, activities, everything is perfect here. but grand theft auto: online is still crap, sorry. no heists can make me stay in 30-player world where other 29 are barely intelligent kids. and missions/races are boring as hell too.",66.7
"+well optimized +great graphics -rockstar social club -beta was only available on consoles 10/11 would wait 2 years again",39.9
"10/10 i finally found a game that made my wildest desire to come true... kicking a ing cat in the face and then stomp his little head till i get tired.",27.9
"that dog smelled something and stopped following my orders ! wth ! this city has more opportunities than in liberty city. lots of love, rockstar.",46.6
"game is just stunning, a masterpiece, just gonna keep playing the shetz out of it. well, i fixed my game at first, it was stuck on social club loading after logged successfuly. maybe thats cuz my system name has a symbol -> . ... heres how i did it: if your username contains non-english or normal characters, then first create an empty folder wherever you want (for example: c:newfolder). then, right click on your c:usersusernamedocuments folder, select properties, and change its location to the new folder that you just created. the computer will then ask if you want to move all the files, say yes. after that, try running the game and it should work. update: now that a patch was released and a new social club, i can play just fine with everything back to normal.",51.7
"amazing so far. great sequel to the series and finally on pc. running on a gtx 760 at 1440p. 4k looks nice, but fps drops to below 30. buttery smooth @ 1440p. radio is very entertaining. the map has definitely changed alot since san andreas, but there are still some areas that are very close and reminicent of the older game. cars handle alot better than gta iv. switching between characters isnt as bad as i thought it would be. im also a big fan of how the map is not locked down from the beginning such as all the other gta games. first thing i did after the prologue was boost a car, drive to the airport and grabbed the first plane i found and cruised around the map (dat turbulence). love this game so far. only played online for a few minutes and hit rank 3. lots of potential and really looking forward to continuing this game. 10/10.",32.2
"amazing and addictive game of all time. better clean up your jobs before even thinking of playing this, because, once youre on it, you will be playing this till your  hurts.",29.9
"the wait was totally worth it. i found my definition of the word perfect in this game.",9.6
"rockstar made me hype for this game three times they made me hype for the last gen launch and in the end it was ing awesome they made me hype for the current gen launch and in the end it was ing awesome and now they made me hype for the pc launch and yes its ing awesome",74.5
"behold gta v on pc. all hail gaben. all hail the pc master race. jokes aside, plays at a beastly 60 fps on 4k resolution with 2 overclocked gtx 980s so im glad that it is optimised well for how nice the game looks. (just turn off aa, at that resolution you dont need it at all :3). as for online capabilities, much better than the torm that was launch on the peasantstation 3 and xbox #360noscope since you can actually play gta online without disconnecting 24/7 (all hail pc master race). *good on rockstar for not pulling another gta iv on pc",24.5
"this game is the best game ive ever played in my whole life, in the day lunch i was like a kid in christmas eve, gta v is love, gta v is life.",83.9
"20/10 why gta 5 is the best 1 the graphics 2 the map 3 multiplayer 4 invest money in storymode 5 do activites :d",36.4
"20/10 why gta 5 is the best 1 the graphics 2 the map 3 multiplayer 4 invest money in storymode 5 do activites :d",36.4
"ran over civies in a truck in first-person while listening to backstreet boys on the radio. 11/10 would want it that way",43.8
"i never owned a console to play gtav when it first came out. so far this game has been awesome. there is nothing i dont like about it. i foresee me playing this game alot. its too dang fun.",18.0
"this is better than some league of legends or cs go ! must buy this game. multiplayer is the best ! 10/10 btw got this game because i selled cs go knife :p",62.8
"this game looks amazing, it feels amazing,it has just so many pros. i played gta 5 on the xbox 360, then i transfered to pc (because pc is life) and when i saw gta was coming out for pc i didnt actually intend on buying it. but then they did the smartest thing ever by implementing character transfer. they made a troal of 400$ from me and my frined because we all bought it twice lol. good job rockstar ;)",36.2
"after waiting for 2 years, i finally dont have to go outside anymore.",24.1
"i have played the game on both ps3 and ps4 and so far steam experience is the most adorable. game runs extremely smooth on my rig and the visuals are totally worth the delays game had during the development journey. if you are a fan of the serie or havent heard of grand theft auto ever, this is game you should buy if you are capable of running it. one of the best steam releases during 2015.",34.4
"easily the best version of grand theft auto that has ever been made yet! pc master race!!!",20.1
"i dont think anyone needs any introduction to this game so i will just comment on the port. the game runs perfectly at 60+ fps with all high settings with my gtx 970 sli. the new feature of having your own custom radio station that plays your music is a really great feature, just put your music files or shortcuts (both work) in the user music folder found usually at c:usersyour usernamedocumentsrockstar gamesgta vuser music. after putting the files just perform a quick scan in the in-game audio options and you are ready. my only gripe with this game is that it will be tied to your social club account and in case you lose the account then you wont be able to play the game anymore.",24.4
"the best game i see on my life rockstar i love you <3 <3 <3 <3 <3 =d",64.9
"(((( (v) )))) dont mind me im just freaking high (((( (v) ))))",50.2
"this sucks! please tell me why i have to log in to several sites just to play a game? please tell me why i my cd key wont work after rockstar accepted it as being ok? why doesnt rockstar have a 24 hour phone line? i should have known better than to buy anything from rockstar. never again! it has taken me 1.5 hours to get to this point and i still havent been able to find a simple play button! i paid 60 bucks for a game - where is the play button? i want to play the game! not join a damn club. i dont care about selfies and stupid clubs. i want to play the game. f u rockstar!",24.0
"one of the best game you can every buy! if ea gets there hands on it then it is the end of the world! im so gona miss roman asking to go bowling... he was my only friend.... (othen than the street light that kept falling on my head, and not to mention the swing in the parks.) 10 out of 10 would go bowling again!",30.6
"really nice done graphics and details. the gameplay feels awesome. youre gonna learn fluent american dialect with all the profanity in the english. 11/10 would steal a random car form the road and break it again!",40.8
"beautiful graphics, great optimization. havent stopped having fun. worth the money.",54.6
"been playing gta 5/online from the xbox 360 to xbone and now pc, with my gtx 970, its great with very high settings and can transfer your character to the pc even tho you transfer from last to next gen. better controllers with the mouse and keyboard and 60 fps without any lay, i do recommend this game. just make sure your pc can handle it, would check on can you run it and make sure your drivers are up to date.",21.2
"this game is absolutely gorgeous on pc. no major problems running the game besides a few minor frame drops here and there. played on 360, and ps4, but neither of them compare to this. it felt longer waiting for this game to come out, but now that its finally here we can all relax and enjoy this beautiful masterpiece. theres no more to be said, time to go back to killing pedestrians and drooling over the new san andreas. if you love the gta series, then you need this game asap. 10/10",36.9
"i always hated country music. but after playing this game i fell in love with it. rabel radio ftw. 10/10 game.",50.9
"ran over a biker and his friend followed me for 3 miles just to flip me off 10/10",51.3
"finally an optimized gta for pc. the campaign itself is worth $70. make sure to get the latest drivers from amd/nvidia.",16.1
"just about ing amazing. perfectly optimized. runs great.",68.5
"usually games get worse with sequels. rockstar seems to not be affected by this.",78.9
"the best version. thanks to beta testers with consoles.",23.1
"sorry, your computer does not meet the minimum specifications required to run this product. says can you run it. ran it smoothly,played it smoothly, i did. hah!",60.6
"my rig :-gtx 780 -intel i7 4770k -16 gb of corsair ram my pc isnt the best but isnt the worst either.ive tryed running the game with nvidia geforce recommended settings and it always gave me the error err_gfx_d3d_init.we have all have waited for god knows how much time, and still when it finally launched...you cant play because apparently rockstar games didnt have enough time to tweak the game.i hope they will fix it soon but until then the game gets a big thumb down from me. :|",39.1
"i was supposed to be studying this period. then this came out. jokes on you,responsibilities.",43.4
"man this awesome. i already had excepted that i had to play this game on low-medium settings on my gaming laptop. but this game runs smooth as f!#$ on pretty much high settings. just once in a while, while driving it gets stuttery, because of loading i guess and probably my rigs fault. this is surely the best gta version out there. seems like i will have to call in sick for the next few months :d",19.7
"smooth like plane into towers 911/10 nah, but for real, really good ing port. runs smooth as butter.",38.2
"no more delays or any stupid bs, just endless hours of picking up hookers and playing golf. gta v is filled with things to do that will keep you entertained for well over 1000+ hours and is without a doubt worth the 39.99. as long as you like open world, multi and single player, first/third person shooter games that involves driving, flying and shooting then this is the game for you!",30.5
"bring out your inner thug ..gta 5 for the pc was well worth the wait !!",24.5
"buy this instead of mortal kombat x. just trust me.",15.0
"rip my life -- this game is: 10% luck 20% skill 15% concentrated power of will 5% pleasure 50% pain and 100% reason to purchase the game.",63.1
"amazing game with a lot of different things to do.",52.6
"cant play because i cant change which social club account is linked to my steam account",12.8
"gotta love a game that crashes all the time :/ its one of the best games on pc atm i find, but that only when it actually runs. im running this on a good machine with sli and everything, but no dice. ive dropped the settings too but nothing, it will still occasionally crash. hope theres a fix soon. atm i cannot recommend this game.",21.7
"its a-ok. wasnt too happy when i found that my product key was already in use so i had to buy it again. love you too, rockstar games.",0.3
"killed my sa:mp roleplay server on launch day. 10/10.",47.5
"[?/10] review for what ? dafuq did you expect ? just buy it. best game series in human history.",81.1
"after almost 2 years finally comes to pc. huge open world filled with brutality and prostitution with amazing story and awesome soundtrack this is grand theft auto v. single player is ok but best thing is online! online will give you a lot of fun especially if you play with your friends. race, deathmatch, survival, capture you can do a lot in online but for my best thing is heists. the heists to need communication and cooperation with your friends. your team can die only one time so you must concentrate and have some skill. i like this style of playing. this game is also well optimized. i would recommend this game for all. 10/10* ____________________________________________________ delay simulator!",67.1
"still cant even play this game... i pressed play but nothing happens.",54.1
"first of all, i want to thank to console peasantry for the beta test. now lets talk to the point, after a long wait, couple of delays, that turned me into sick person, finally we got this piece of art. truly optimized for pc, almost free from bugs and huge improvement from previous gta, no gfwl but still the sc. nothing to add about the gameplay, you probably know what is about.",33.0
"this game is a huge upragde of the console version. but it also got a few downsides. pros: faster loading screen better graphics good standard controls millions of hours in playtime until you get tired heists which you can replay races apartments good flying controls almost bug free and i could do this forever.. cons: bad community (shooting everyone) a little harder in heists not really much bad stuff. its worth the 60 euro.. just.. buy it damnit!",60.8
"notebook users take note! gta v does not support enduro(amd) or optimus(nvidia). this means that you wont be able to play the game with your dedicated gpus, only your integrated intel gpu will work. if you try to launch the game with your amd or nvidia gpu ill crash right away. looks like r* never heard of gaming notebooks before, maybe they shouldve delayed it a third time... !!!update for nvidia users!!! seems like the issue has been fixed for nvidia users. amd users are currently still unable to run it on their dedicated amd gpu though.",1.1
"thank you rockstar for making this game not launch in many of our computers with saying that not responding or other problems we were all waiting for this game and from begining day it says not responding or even not launching thanks for that!!! never get game with pre order you will regret it",20.0
"this is a huge upgrade from the console version. the graphics are sharper and the 60 fps makes it so much smoother to play.",9.9
"i have been waiting for 2 years and it was really worth it. the graphics are amazing, the game is amazingly optimized for amd and nvidia gpus after the update. my favorite game, love it!",36.4
"really like it but i have a few problems - the amount of time it takes to download is way to much and its a bum : the social club screen crashes for me alot and i almost cant play but i really enjoy it its epic, chaotic and i play it in 4k ultra settings and it looks a-m-a-z-i-n-g!!! if you should buy it - yes :d buy it now - no, wait for the server loads to decrease and then wait for a sale ill rate it 9.5/10 because of the a bit anoying launch : enjoy the game :d",5.9
"havent had this much fun in sandbox title since i first played gta san andreas (about 10 years ago). looks nice, plays nice, its masterpiece. only gripe i still cant get over is lack of san fierro and las venturas, but hey, its still great game oh and it runs waaaaaaaaaaay more smoother than gta iv. funny- newer game runs smoother than older one. shows how far rockstars pc versions have come i guess",37.6
"so as well you all know gta has always been a good game but the pros: linking your steam account to the sony account online works now good graphics from what ive seen so far heists work cons: i have to spam launch the game to get it to work it takes forever to launch sometimes it wont even launch at all its crashes a lot as well",50.3
"wait to get it. game controls are messy and even with my geforce gtx 970 the game still lags graphically. crashed twice on the repo michaels sons car mission. let the creators fix alot of the bugs first before you get it, otherwise the game is no different than consoles",24.4
"ive already played this game on console so the hours played are not correct... with that said. the game is way different from console. i mean... it is the same game. but it feels and plays much better. i max out the game and rarely get below 60 fps. if i ever do i get like 55 fps... not a big deal. so rockstar did a great job porting the game. it seems people are having issues logging in to the social club. i never had that problem. my friend did though. his steam name had a dot at the end (name.). once he removed that dot he was able to log in. it has something to do with the social club not working with certain symbols. the game: the story is crazy and filled with even crazier people. the longer you get through the game the more fun it becomes. i love the characters though i think rockstar did a much better job in red dead redemption when it comes to personalities. the world is filled with stuff to do so you will never be bored. if you somehow get bored theres always the multiplayer. ive not tried it yet on pc... but i can say the console version had a ton of variety in community made maps and game modes. i am sure the creativity of the pc gamers will outdo what has already been done.",19.0
"after two years in development, it really was worth the wait.",34.8
"no words can describe the beauty of this game, worth the wait for pc gamers. game runs very smoothly :) first person mode looks amazing. car controls are bit weird but you get used to it. 9.9/10",49.6
"10/10 hoo boy, where do i begin +pc exclusive features, like director mode, custom radio station etc. +a great game improved even further. greater graphics, people density, gameplay, almost everything improved +great humor +great and fun gameplay +beautiful graphics +its gta v, need i say more? -some bugs and optimization needs to be improved/fixed -missing features from previous games, like no crouching (wtf?)",31.7
"this is the best game ever made in the history of the entire planet",86.2
"the only game ive bought in 3 years that was worth the money, and i have almost 400 games. buy it. now. seriously.",70.5
"never been so excited for a third release of a game, but... ooh my gaawd! just jawdropping! and the editor, wow, this is gonna be awesome for years to come! gtaiv here i leave you!",58.3
"way better than the xbone version, smoother, faster, better.",16.2
