% Generated on Thursday, 07. May 2015 12:06AM
% This ARFF file was generated with review data from the following game(s): ['Dota 2']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"bascially tf2 but with no guns. wasted about 100 and gave it to gaben 10/10",2.4
"best game ive ever play since dota1. but beware of kids, brace your self, youll be bullied by kids",1988.7
"dota.... dota has its times where you play with your friends with a max team of 5... however things happe. when alone you are swarmed with asians, mexicans, russians , and maybe even aliens who would know. also aliens will watch and learn about the people in this world by peoples name calling and yelling. you will be screamed at by other languages and dont know what is going on. then you will be in games with blamers that blame everything on you. filled with racism and yelling 10/10",739.4
"this game is addictive, will waste your time and will make you hate everyone. recommended!",669.5
"if you want to lose everything in your life, this game is for you!",210.5
"if you like getting nerd raged at by 10 year olds that are actually worse than you at the game, get this game.",637.0
"ya this game is very awsome, i play 7hr in one day",1948.5
"this game is awsome despite of boring performance or play of the last ti4, but over all, im only 1 of many player who loves dota2 than other things.",1234.1
"though it has a harsh learning curve, get this game, invest 100 hours, become awesome, play in a harder bracket, get crushed rinse and repeat for a million hours good game, good sinkhole of time, good crusher of dreams 10/10",1159.1
"its like having an abusive girlfriend. youll get yelled at, stomped on, and smacked around so much youll cry yourself to sleep every night. but every once in a great while, shell give you a peck on the cheek and a tiny little tickle. youll feel the greatest sense of worth and acomplishment youve ever experienced, until the beatings continue a few moments later. you know youre being beaten and bloodied every minute you spend with her, but you cant bring yourself to leave her. and you never will. 10/10",3414.9
"great game! incredibly shallow learning curve, and the community is very friendly and helpful.",46.8
"just a hobby :v play with friends n bla bla i dun like if u turn ths game into pay to win game >:v that sucks . thts all , im out (y)",503.0
"no way should this be turned down the only problem is low prority take my advice one bad game is worse than six. anyway the community isnt the best but its easu to find friends casual or pro pick up this game its an easy pick",1781.3
"i found my love, my girl of my dream ....my future wife .. but i chose dota over her <3",512.9
"its a really fun and addictive game for a person like me thank you so much :d",747.4
"if you want to learn russian the quick and easy way. this is the dictionary for you!",187.6
"awesome game. it can be pretty daunting when you have just started. but if you decide to stick for long enough, it would be a lot of fun",581.9
"i like everything in this game but there is something in dota2lounge i dont like its the rep thing some of those who have high rep can easily -rep those people they dislike",372.9
"i enjoy playing dota 2. im still a novice at it and still have lots of fun playing it!! im also looking for a team to coach me and to level up with.",121.9
"this is very high quality game. graphics are very detailed and good. but still, you can play on low quality and enjoy. the thing about this game is, that while starting , you wait too much time : match searching and player waiting. players often fail to connect. second thing, if you like rpg games, the fact that someone can be first and take the hero that you like, want will be terrible. and to be short, if you dont have enough free time to spend (40 min-1hour) on match, dont start it, if you leave , you wll recieve abandon and ruin your teams game (butin reality no one knows is it ruining or helping , couse in late game, money is everything and your money will be spreaded between your teammates). so yea you should try this game if you like competition and sometimes rage :)",356.6
"miner hamsters and 3 bears!? sign me the  up 10/10 would",1357.0
"dota can be described in two words fun and annoying. dota is a game that not only helps you with your team work but also gets you closer to your friends as you work together to win the match. although that might seem cool dota is also a stressful game that when you screw up everybody on the server screams at you calling you noob etc. trust me this will happen. i rate dota 2 a: 9/10 this game is a masterpiece",352.1
"this game is awesome and i never played a better game then this game",329.3
"gg ff report team but seriously, pretty fun game if you have a party of friends.",2552.2
"if you want to learn how to blame everyone else for being terrible at a game, while having a blast with your closest nerdmates. dota 2!",1022.5
"this game taught me how americans felt about russians during the cold war.",1831.7
"why are you wasting your time reading the reviews!? start playing the game!!!",1020.3
"side effects: loss of weight gain of weight depression confidence hatred of other human beings admiration of other human beings hate of russian human beings basically every ailment that isnt a transmitted disease 8/10 thecatwiththehat",268.9
"the best game ever in the world. full strategy and teamwork",1166.7
"if you have people who know what they are doing or playing with your friends it can be really fun",1.0
"if you want a new pinoy friend or maybe a few million then come onto this  came that starts with d - d i ck. dota stands for d*ck on  ass so that means pinoy.",661.0
"this is not a game, this is a tournament sport. go in at your own risk, as this game is quite unforgiving and should be played with a full team. fun will be determined by how good you and your team is... not by overall gameplay. ignore the veterans that try to pull you in, this game is not for casuals... this is strictly a professional sport... if you want to have fun, go play something else.",736.8
"awesome game. thanks to halflife valve. ps: this game can change you life.",740.5
"do not play this game. it is a bad game with arguably the worst community since youtube comments.",1640.3
"really easy game, all you have to do is to select the russia you wanna play in and boom! you can enjoy this fantastic play games with aggressive russian children simulator for free! also, causes axiety, low self esteem, bipolar disorder, tourettes syndrome, racism, mood swings and raging erections. may also ruin your life! 10/10 would gank!",2493.1
"wow, league of legands is for kids. a friend told me that the difference between league of legends and dota 2 is huge, but the biggest is that if you are a beginner or need help/support, players in dota 2 will help you. which is not so common in league of legends. 9/10. vlv <3",481.7
". with a huge learning curve, there is something new to learn almost everyday. but once you get a hold of the game, there is nothing more interesting amd exciting than a close game of dota. warning : tooooo addictive. to sum it up: epic game..... gg ez....",2596.9
"i learned russian from playing dota 2. i give this game my approval.",1467.2
"this game is ruining my life. plz, call the amberlamps......whats the number for 911.....halp -ded-",1057.2
"this game is bad. anyone who plays it should feel bad....",0.7
"dota 2 promises to take the unique blend of online rts and rpg action that has made dota popular with tens of millions of gamers and expand upon it in every way. this is a competitive moba game of action and strategy, played both professionally and casually by millions of passionate fans worldwide. players pick from a pool of over a hundred heroes, forming two teams of five characters. radiant heroes then battle their dire counterparts to control a fantasy landscape, waging campaigns of cunning, stealth, and outright warfare.",285.0
"dota in my life because of the adrenaline and the strategy to merge into one. where the weak will always be eaten by the strong. that chain massacre",635.7
"when i played torn city i have 3 hr for sleep but now i have no time to sleep cos of dota2 dota2 become my second life... lol",473.4
"a very addictive game but still is awesome and requires practice. practice makes a man perfect in anything",103.1
"this game is not the kind of game you play for fun. it will ruin your friendship with those you play with and is highly competitive. bring your a game or stay the f&^# out",1979.3
"this is a good competetive arena for fast paced players. heroes now are more balanced than before and the first of its own kind, as a massive online battle arena",383.8
"this is the most addicting game ull ever play >>>>>>>>>>> carry on >>>>>>>>> install it",1291.3
"this game has caused me to have a legitimate hatred for anything south american.",504.9
"nice game, but the matchmaking is pretty bad like most games of this type. still i enjoy playing it.",283.4
"one needs to be somewhat fond of moba games to really like dota 2, but if you do, this game is for you. now that its free it is just extra awesome. the graphics are great and the gameplay is awesome. no game is the same. a warning though: new players will be scolded for dying and the learning curve is pretty harsh. but once you understand the game pretty well it becomes one of the most awesome games youll ever play.",1234.0
"dota 2 is an very addictive game for lovers of the dota-mod for warcraft 3 ! :3 you can recieve skins for your heros without buying anything ;3 itz not a pay to win game and it would be amazing if more gamers would play this beautiful piece of software ! :d much greetings, datsik <3",2000.2
"healthy game...just dont get emotional then it will be good",1968.9
"its a very good game because there are over 100 heros to play so you will never get bored!!",440.4
"verry good game spent 4000 hours of my life for this",598.6
"the moba equivalent of getting kicked in the , repeatedly, for hours on end, until little remains of what could resemble genitalia. however, the truly astonishing part, is that this wasnt torture, but done through your own volition; you wanted to made miserable. hell, you probably paid for it a little. every game brings such traumatic pain and anguish, this game should be considered a war crime. psychologists have analyzed why dota players put themselves through this kind of hell, and all tests have come up inconclusive. this game has caused the perpetual virginity of thousands of people. friendships have been ruined, careers lost, and marriages have ended, all because of this game. dear god, get rid off this awful blight on humanity. only the dead can know peace from this evil... 10/10 i recommend this game to all my friends!",388.1
"i want to make all the immortals decrease the fee.",666.5
"best game ever. from the gameplay to the graphics, effects, and community(except russians) but its playable :d. tottaly recomend dota !",1421.7
"awesome game and very fun when you get used to it xd.",706.6
"awesome game! really gets the original dota feel, tactics, and awesomeness! hoping for more active users and updates!",637.7
"game where ingenuity, creativity and aggression merge to form something stellar.",936.6
"approaching 2100 hours played...wow. while i do completely agree with the reviews that talk about how bad the community is, i have to say my experience of dota on the whole has been very enjoyable. the mute option is great, i insta-mute anyone talking crap. admittedly dota has an incredibly high learning curve, and you will often find high level players playing on noob accounts so even the early matches for new players can be brutal. if you can push through the first couple of hundred hours of games ;) and ignore the torrent of expletives thrown your way when you let the team down!; you will find dota 2 to be a: competitive, intense, challenging, and completely engaging experience.",2380.1
"remember when you had a life? i dont and thats all thanks to dota 2",2527.6
"very good to learn russian and spanish 10/10 would bang again",2506.4
"the only game i never get bored of playing over and over again",1633.8
"i dislike the low priorty punishmeent pool,, y 6 games make it 2 or 3,, we dont abandon purposely i mean not all players,, bcoz our net connection is not good pls reduce low prioirty no, of matches",898.9
"dota 2 will add inches to your e-peen. true story.",1796.2
"this game will suck out your soul, tear out your heart, grind your already broken dreams to dust, leave you hating both your friends and yourself, and just when you thought it was over. it comes to your house, pisses in your cereal, and kicks your dog.",1699.4
"a masterpiece, i dont know what i can really say about this game without giving anything away, but i will tell you that it is easily in the top ten games that ive played, and ive played a lot of good games, also the characters are absolutely brilliant.",1389.6
"im ernie dingo. you might know me from channel 7s getaway. play dota 2. trust me, im aboriginal.",486.1
"this game is better than lol. if you play lol, you are dumb.",199.4
"this is a good game if you are hoping to learn spanish and purtoguese at the same time. much cheaper than rosetta stone dvds",3051.0
"awesome game. great tutorial. if you played lol cant go wrong in dota 2.",35.0
"i liked this game.. socialized, and make you think twice to not doing selfish :)",748.6
"just calm down and play game - its just a game - its for fun - not cry",1391.9
"dont play dota unless youre prepared to be patient and bare the insults of angry teammates. get through that and its one of the best games youll play",1379.7
"spending a year learning to shuffle a gaggle of fantasy heroes up dotas teetering stack of rules and game mechanics will do that to you: weve developed a secret language of our own, one that runs parallel to the talk of creeps and lanes and farm and rax common to everyone who plays the game. whack a ward on the donkletron im going to stick one up their jungle is a sentence i can say out loud and be completely understood by at least those three people. for some reason, theres also a lot of singing involved. its a lot like being a sailor.",208.1
"much russians in american servers. such scrubs in games. quite fun. what a great learning tool for new language. 10/10 recommend it if you love to be a pro player like me, ggwp ez scrubs i win commend me.",735.5
"dota russians cosmetic items it doesnt matter what i say youre going to play it anyway because youre cheap and its free.",117.7
"good quality and hero balance, definetely 10/10 for me",2066.8
"this is owning my life please play with me or help me but preferably play with me so i dont have to stop playing even though i know its owning my life. hi.",171.5
"reviews for dota 2:rosetta stone for gamers - if you hate russia, think league of legends is too mainstream, and have a lot of time to waste, this is the game for you. - best language learning tool ever especially for the following languages: portugese, russian, and every language in the entire eu! - i didnt know valve made language games.... - before dota 2, my friends called me a wannabe hipster, but now im a genuine hipster, unlike all of those lol playing imbeciles",155.3
"like almost any other moba out there, its free unless you want any of your looks customized. i only played a handful of matches, and being at least semi-literate in both moba uis and old custom warcraft and starcraft maps, i can in no way recommend this game to anyone but the most hardcore of moba fans. the ui is unintuitive, the shop is a mess to look at if youre new, and you will likely get your face smashed in by even the computer-controlled players time and time again while you punishingly learn every little thing it takes to be good at this game. if you have never played a moba, if you dont have a friend who already plays this and can walk you through what to do, do not try this game. if you really love mobas and are looking for a new one, yes, definitely try this and i hope you enjoy it. i did not, not even remotely.",3.5
"i have to admit its a pretty fun game, after playing it for a while, it really does feel like most of the heroes are completely unbalanced. if youre going against an experienced team or even higher difficulty bots, youre bound to struggle and get frustrated. im kind of on and off with this game, but i uninstalled and really dont feel like playing again. new players are going to find this game hard to play, especially when matched with more experienced players, it takes time to even figure out what to do most of the game after starting and before ending. everyone should at least try it!",239.6
"you can play a game, and get destoryed. but atleast you learn russian! 10/10 it was medicore - ign",424.3
"yes because it was a amazing game and annoying game",1039.5
"why did i get the message  unable to load version from steam info when i load the game. can someone solve this problem?",349.8
"its a purgatory simulator based on the existential novel no exit, in which you are trapped in a game with 9 other people who hate you. you spend your time killing the same enemies, who spawn every 30 seconds for all eternity, until you have amassed an arbitrary amount of gold/items with which you kill the other team. the worst 2 players in the game are blamed for every mistake made and ridiculed without mercy, while the player with the highest kill/death ratio (often times not the best player) calls you a  for the 60 minute duration. its a nice game and i highly recommend it.",541.3
"its a really fun game, but you must never play the following -drow ranger -riki -spirit breaker -huskar -meepo -slark if you play these heroes, then your a scrub",553.7
"awesome if you want to have no life pretty much ever again... takes a long time to get used to but once you do? youll wish you never did.",2894.9
"i recommend that game for every moba fans and others :)",20.1
"they see u when ur sleeping. the russians are coming for you.",564.1
"im not a fan of league of legends or steampunk legends. but dota 2 (i dont know why) has a diffrent feeling when i play this game",4.6
"the best game ever!!!... lolz...haha #dota2player...",62.1
"nice graphic, a lot of features to help beginners to adapt with the game if they never play dota before. and its free to play too. great game.",1894.8
"its a good game , where i can relax after school :d",1701.2
"wow this is one of the best games ive played if you like strategic games this is definetly one for you im only a beginner at this game but wow so far this game is awsome and ive played my far share of games .",327.7
"this game makes me comportable playing with and i want to know how far i get to this game thanks valve for making this game",802.7
"its sort of like league of legends but different.",5.7
"great competitve game better moba then most and its fun and easy to enjoy",928.5
"i am completely addicted to this amazing game. it requires immense strategy and total focus. best game ever. 10/10 would  queen of pain again.",614.9
"played for a few months daily, learned fluent spanish, portugese. thank you volvo for this very great language learning program. 10/10",854.9
"if you want to play a moba game other then league of legends, then you should wait no longer. dota 2 is an excellent moba game with alot of exciting events. unlike league of legends you can play every hero in dota 2 without paying for it. you dont have to buy any hero. you can collect cosmetic items for your hero in dota 2. you are eligible to find items after you finished a game. you can find items like chests, couriers, hero gear/weapons and much more. there is also a ingame shop where you can buy cosmetic items, but this is optional.",1911.4
"causes mood swings, eating disorders, triggered sociopathy and a chronic breakdown of human decency. also fufills the second language requirement for numerous eastern european universities. 420/10 would play again.",1342.4
"really addictive and awesome game. but you have to play it with friends. without them you will be constantly facing rage, vulgarisms and insults from the horrible community (doesnt really matter if they are in your or enemy team).",741.8
"easy to understand. easy to learning. hard to play. just keep calm and farming hard.",1526.3
"very addictive game. but i would say this though, the dota 2 community is getting worse from time to time. more abuse player on dota 2. talking trash, do trash, keep feeding and stuff like that. its kinda annoying. but this game 10 out of 10 !! best game ever !! :d",1300.9
"my grandfather smoked his whole life. i was about 9 years old when my grandmother said to him, if you ever want to see your grandchildren graduate, you have to stop immediately.. he realized what exactly was at stake. he gave it up immediately. three years later he died of lung cancer. it was really sad and destroyed my family. my grandmother said to me- dont ever smoke. please dont put your family through what your grandfather put us through. i agreed. at 26, i have never touched a cigarette. i must say, i regret for never done it, because this game gave me cancer anyway.",842.3
"this is a great game, very fun and will keep you entertained infinitely. 10/10 would waste life again",690.7
"this game is amazing and its way better than lol. it is aweosme sfgetegsgf get it",1117.9
"most played game. never-ending learning. versatile. great artwork and animation. aggressive, naive, cocky, idiotic players fill the community but most of your mates are probably playing and you just add the good people you meet along the way. pick your supports first!",1783.0
"many people argue about wether dota 2 is better or league of legends. i play both (dota more) and i wouldnt say dota is better. there are many differences between the games and the main one is strategy. in league of legends vision is required and map awareness is essential however in dota, position matters a lot more than lol. since the 4th minute on, in dota everybody is ganking around the place and tp supports are coming in to survive ganks. in lol it is a lot simpler. farm, kill, push mid. in dota you have to think, constantly watch the map, counter draft, counter build, position yourself and rotate correspondingly. in lol there are many lacking features such as, vision obstruction (hills and trees) missing, diverse range of active items and ability types. if you want a simple, just play game go for lol, but you are a a strategic player and look for osmething that truly tests your skill id recommend dota 2.",500.3
"please fix the community by eliminating the noobs :)",1747.7
"11/10 -igm good game. no need to pay to become a pro player !",988.7
"this game is really awesome and got my interest in no time.",715.3
"human revolution is a bit slow to start but gets really good after a few hours of play im a big fan of the futuristic theme, and the music is really good.",82.3
"an awesome game and the battles are always different, its just awesome, the more they add then the more it is awesome",497.8
"my grandfather smoked his whole life. i was about 10 years old when my mother said to him, if you ever want to see your grandchildren graduate, you have to stop immediately. tears welled up in his eyes when he realized what exactly was at stake. he gave it up immediately. three years later he died of lung cancer. it was really sad and destroyed me. my mother said to me- dont ever smoke. please dont put your family through what your grandfather put us through. i agreed. at 28, i have never touched a cigarette. i must say, i feel a very slight sense of regret for never having done it, because this game gave me cancer anyway.",39.8
"yeah because it makes me enjoy whenever im bored <3 and i love playing dota 2 with my friends ^.^",262.5
"i like this game. i dont care about losing or winning. well, winning give me happiness lol, but you can learn from your loses and point out your weaknesses in the game . just remain calm , and remember, its only a game .",569.5
"watched friend buy 6 health pots and 6 mana pots. said he kept taking damage so he did it for the health. friend gets mad because he doesnt understand mobas. get face rolled. 10/10 would play",85.0
"this game its ok but nt as gud as sum other games nd vry hard 2 play der r a lot of champions!! but sum champions is not vry gud n der is 1 champion dat makes 4 champions lol so op der r sum prob with game lyk when ur team kils ur own team minions nd also mana is vry hard 2 get nd dn think u cn surrender but dis game is lyk league of legends so its ok i recconend",3588.1
"if your reading this, pls go to my profile and there you will see a steam offer link,. pls steam offer me some items :d",1589.4
"personally i like this game but not as much as people love it idk why. so for this game im saying 7/10 why? because it has 1 map 1 gamemode. lets take a game prehaps league of legends(lol).dota 2 differs from lol idk why but it does its just a game thats gonna make you love it or hate it but from the ratings evrybody loves it. i dont know what to say more of this game(try it out!)",34.0
"my friends hated me after playing this game with them. 10/10",37.0
"forget teachers, the european servers in dota 2 could help you learn fluent russian in a week. youll also experience the pain of having carrying loud mic-spamming russians and mexicans that you cant mute or else youll lose the game. if your day is bad enough youll face a premade chinese team. r8: cya /10",1444.0
"new generation of dota, new ancient, and more defensive",1823.6
"one of the best strategy action combat games out there. there is a huge learning curve and its not for casual players - so if youre planning on playing it - plan for long hours dedicated to learning everything. but once you get over that huge hurdle it can be insanely rewarding.",3570.6
"ive been playing dota since the first map is out . definitely the game to play :d although there will be players with bad attitude but lets not be part of them and make this a better place to enjoy :d",2212.1
"great game for being free. extremely addicting. you have been warned",669.0
"the game is good. tightens something it was too much, like in every new game you have to download the knitted character and achieve new successes in pvp, but it does not worsen the feeling of contentment game :)",2061.7
"i recommend this game all the way. theres quite the learning curve and some players arent very nice but once you get into its a very injoyable strategic experience.",508.6
"fvked mom of this game up till the asss ruined my life and took my bf from me +reason why i hate russians now.",839.5
"its fun and i have more than 1000hrs of gameplay and never get bord of it its, really fun and the intrercartion with other players really helps the game to keep going to greater distances. oh btw one thing when having special events it would be great if you guys could give free random items on a freaquant basis to the players taking part in it it would be a great moral boost apart from that nothing much to complain keep up the good work guys.",1241.0
"one of the best games ive ever played if not the best. i cant get bored of it because every match is different in various ways.",179.8
"a really great game that forces you to think critically and challenges your hand-eye coordination.",838.1
"a great pvp game that offers some of the most intriguing and nuanced team combat around.",403.4
"awesome moba and better item mechanics this time around rare items on a rare rate drop basis.",691.0
"run. run as fast as you can. if youve never played dota, you can still be saved. this game is a drug. its worse than a drug. it will destroy your mental health, turn you into an amorphous blob, make you racist towards every race including your own and will make you rage so hard you might even uninstall it a couple of times, and yet you will keep wanting more and more of it. 10/10 would get high on dota again",718.0
"definitely need more skill than league of legends.",2.7
"as of patch 6.82, this game has gone from an abusive relationship, to which i am treated horribly but yet cannot leave, to an absolute ing piece of . in an effort to balance heroes they completely destroyed my favorite hero phantom lancer to the point where he is almost unplayable. his new passive is useless, his new illusions useless, his new escape, ing useless. he didnt even need to be nerfed but apparently people buying gems or dust is too ing hard to understand. meanwhile drow and axe remain near unchanged, bane is op with agh, and countless other heros remain the same. however they did nerf sniper, so thats nice. but i am still left wondering why phantom lancer, why out of all people would you nerf him?!?!? i still recommend this game if you hate free time, yourself, anybody that doesnt speak english, the outside, and phantom lancer.",1097.3
"dotally addictive! you either love it, or hate it, there is no midway really.",2606.5
"violently beat the  out of everything you see.... i mean, whats better than that? the answer youre seeking is nothing, nothing is better than that. so get this game now.",1434.3
"my friends told me that is fun but i dont believe because its very fun!!!",116.0
"7/10 - game and community are great. if you are a newbie, play against bots. commmunity isnt noob friendly :( it became a huge turn off for me. the learning curve, compared to lol, is steep and youll be spending a lot of time learning the many champions in the game as well as game dynamics. give it a shot, you may end up enjoying it!",4.9
"one of the truest remakes of all time, with amazing visuals and voice acting. to top it all of it has the fairest free to play buisness model of all time. the only downside is if you are matchmaking solo, you will more often then not end up with teammates who refuses to speak english, who yells at you or disconnects after dying repeatedly. recommended to play with friends, ideally 4. other then that, this is the greatesr moba i have ever played, with an awesome e-sports scene and is extremly satisfying once you learn about all the different heroes and techniques. there is absolutely no reason to not play this, unless being tactical isnt your type of thing.",1770.5
"he great frind and forgiven about the kill steal hahahaha :) and he have steam wallet",1779.0
"this game is awesome, this dota 2 connected in steam is perfectly nice protected from hackers and map hackers and cheaters.",395.1
"great game for friends to play + its free with many heroes to pick from get it! and you wont regret it",196.8
"this game is similar to the super smash bros, but it diverges from that mold as it has a certain touch of sorrow and a solid connection with the concept of the human condition. these two factors truely make it a great game. plus these as put in some flying- donkeys 9/10",14.8
"this is a game which has taken hundreds of hours out of many peoples lives. it is a strtergy gae where, from a birds eye view you will fight the enemy team seeking to destroy their ancient/base. i would recommend it for anyon who likes stratergy games and doesnt hate people. if you want a truely amazing game, for free, this is for you.",1412.2
"this game has changed me life. i love dota and will travel to watch ti4. #naver dondo",2634.8
"just play and get addicted! a little hard to learn at start but when you get used to it, this game rocks your life.",2232.4
"dota 2 teach me how to spend $200 and cut my algebra classes the good thing about dota 2 is you can learn to speak russian,portuguese,spanish and chinese school will never taught you how to speak foreign language. its also a good language simulator if you want to practice your language skills all you have to do is to click russia and communicate with your russian comrades mother russia will love you <3 after playing dota 2 expect these few things 1.you can speak russian language 2.you become more aggressive 3.youll spend more than $300 on awesome cosmetic items 4.expect high electricity bill 5.say goodbye to your future goodbye to my future ruined my life 11/10 totally worth it",2365.9
"i love the game of dota 2 is using proven strategies and a good team cohesiveness, and there pitted 2 teams each containing 5 players, which both have major headquarters called the ancient and the first team to successfully destroy the ancient opponent is the winner, there are 3 roads or paths (called lanes) which connects both the ancient and forces (creeps) that spawn or appear regularly in these pathways, fight with creeps round opponent in the battle towards the opponents headquarters. and id like again there are a lot of options at the beginning of the game due to the chosen heroes, each hero has 4 skills and a few more (active or passive) so it is not too complicated to play, i love dota <3",1886.5
"well made game. do you have 4 other friends to consistantly play with? no? dont bother with this one then.",327.8
"wonderfull moba type of game. its a lot better than lol for me, graphics style is more appealing to adults than its competitor. id score it for 9,5/10 and recommended it to all players.",242.9
"better russian teacher then any school has to offer",1716.3
"this game was awesome, from its graphic, textures, animation skill, etc, u can play with bot ( npc ) or public ( the other player), its better than old model ( of course ), well i cant say much anymore, because its really too many ...",1339.5
"dota 2 is a game that needs consistency. it requires your utmost attention and time to master it. once you have done it, you can find it endlessly fascinating. the bad? the raging gamers of course. the social bullies, sometimes have an impact to emotion. still it is a game recommended for all who seek a way to spend most of your time.",1118.7
"it is a good game that i would recommend you try out. it is not the game for me however.",12.9
"i injected six marijuanas after playing this game, then i proceeded to curl into a ball and rub my crotch region with vasoline. 9001/10",0.6
"it is about our friendship, it is about our youth, it is about our life.",3438.2
"racism simulator. you will forever hate peruvians and russians.",509.0
"dota 2 deserves its intimidating reputation, and it probably wont suit you if youre looking to play casually. theres a huge time investment before you can even enjoy a game, let alone feel competent at it. but once you start to learn its secrets, theres a wild and exciting variety of play here thats unmatched, even by its peers. its a challenge of knowledge as well as reflexes, and success is a rush. the fact that its completely and totally free to play in the way we wish all free-to-play games could be isnt just one of the most generous propositions anywhere in gaming, it creates a level playing field where skill and cooperation is paramount. may the best team win.",3547.6
"play this game and have more fun with other players",712.8
"wanna learn some spanish, russian, english, or portuguese words or even the entire language? then this game is made for you.",3490.9
"this is another game by gabe newell and is good because it has monsters that you can hit other monsters with and you can buy things that make your monster a better hitter than other monsters and then when you hit all the monsters you hit their church and when you hit it enough you win and everyone calls each other names",64.7
"i recommend this game to so many cool kids i really enjoyed this game i currently have .1 hours in it i am really hrny when i ple dis gem rate 13 dertas out of 10",656.4
"better than rosetta stone if you want to learn russian.",291.9
"i like this dota , its kind little bit hard , but its good for team-work!",17.0
"very good free to play game. it has a very high learning curve so be prepared to spend many hours being beaten before you start beating",1742.9
"the only game i played everyday. the only game i will play for another years in the future. the only game that will never uninstalled off my laptop. the only game that will still played even after i turn 50. the only game that played by 10 out of 15 pc on internet cafe. the only game that wherever we go, people will always have knowledge about it. the only game that often makes me mad, happy, envy, angry, grows at the same time. the only game that worth 10,000 hours for me to spent to. i am loving it. dota 2, the game that lives.",1741.2
"this game is a cancerous demon spawn that grips onto you like an overly excited male dog, once its got hold of you you are never going to want to leave your house again, say goodbye to any sort of social life, and if youre a virgin, goodluck. youll slowly become be a narcissistic , with a passion for racism towards any sort of non english speaking person. other then that it serves as a wonderful way to learn several different languages, including russian, russian, russian.. 10/10 recommend for everyone and their nan.",678.1
"best rage simulator 2006-2014. comes with many side effects :d",2857.1
"do you hate having sex with women, and would rather spend your time in an angry haze of racism and nerdy rage bonars? well i have the game for you pal. for only free dollars, you can harrass strangers online and forget to click accept game one time and be unable to play for 30 minutes as a punishment. free disciprin for playing a game? sign me up am i right?!? deepest mechanics of any multiplayer game without only relying on twitch reflex skills, but thoughtful planning and careful execution. if youve ever been on the giving end of a perfect gank, youll want to put a couple hundred hours in or so before you decide whether you can deal with the 10 year olds and south americans.",1241.9
"do you want to go killing spree with your friends? go buy this game",537.5
"its kenda more fun than the old dota 1. and more interesting than ever..",590.1
"awesome game ! i spent so much of my time in this game and im going broke ! lovely!!",1802.1
"this game. ohhhh this game! this game is ruining my life! i was a happily married man, with 2 kids and one more on the way, when this game showed up. in almost no time at all, i found myself divorced, without custody of the kids, and without a job, all because of this game! this game is evil! it is addicting! this is the heroin of the gaming world!",3098.5
"this game is too hardcore for me, ill stick to lol.",623.7
