% Generated on Thursday, 07. May 2015 12:06AM
% This ARFF file was generated with review data from the following game(s): ['Team Fortress 2']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"its the (in)famous game; hat simulator 2. took all my money i regret nothing 11/10",1171.8
"its a ptw, pay to win, type of game. you get crates from random drops but then you have to pay to open them. yeah... i dont think so. you can get the occasional weapon that drops but its never anything good that can even compare to the next guy who has dumped some $200 into the game and he can just look at you to make you explode. it was fun at a time when you have friends to play with and you are still blind to the micro transactions that your enemy makes to get an upper hand.",61.0
"in case you cant tell, i love this game. just look at how many hours i have on it. it is hands down the best multiplayer fps out there. also its free to play. and free things are awesome. you do need to buy at least one item from the in-game store to get a premieum, but the cheapest item is currently $0.10, so its not that big a deal. now, onto the gameplay. this game appeals to all people who like fps games. wanna snipe? go sniper. wanna be a healer? go medic. wanna be an indestructable tank in the battlefield? go heavy. the list goes on and on. its wonderfully balanced (except for the gunslinger). also the hats are pretty neat.",2038.0
"by far one of the games ive played the most, this is a must have if youve got steam and you like first person shooters. theyre always adding new content and it always helps make the game feel fres, unless of course youre too busy trading the in game items to even play the game itself haha.",1520.6
"i have spent 1000+ hours on this game... i am kind of ashamed but also kind of not. this game is a real time consumer with the item drops and everything but it isnt bad. its fun to play with different classes and use different weapons and loadouts. since its f2p theres allot and when i say allot i mean allot of noobs playing but youll get used to it. 7/10",1257.0
"if i could go back in time i would make sure the tf2 font never existed",137.7
"a great game with endless amounts of fun. so in depth in detail, yet such a simple to play game that everyone enjoys. 10/10.",950.3
"free 2 play pay 2 win noob fortress valve are capitalist pigs",544.5
"a chatic, fast-paced online fps that mixes strategy with teamwork and a nice change to the fps games such as cod or battlefield.",105.4
"this game is really cool, especially the f2p community and the shi-t updates !",880.1
"dis gaem is gud yo, shuld buy it an plaey it 4 a bit den u be hook dont say i didn warn ya",81.2
"honestly one of the best games i have ever played. balanced immaculately, a perfect blend of modern and classic fps. and with with free to play mechanics that arent shoved in your face.",1004.7
"great game then the economy fell back on itself, if your a trader like me i do not recommend playing this is you are a trader. but it is a fun game to play.",1650.5
"its a beautiful and lovely game. i would love to see a sequel, but too bad valve cant count to three. :(",77.1
"help, cant stop playing.... if youre reading this, get more hats.",813.5
"its a amzing game, and i want to thank valve for making it",1047.5
"reall fun i recommend this game hope you try it out",1200.4
"tf2 is a great game for war game loving people but i do not reccomend it to younger users",15.1
"a great first person shooter by any rights. its mostly fun as a multiplayer game you coordinate with friends. its fun to have a whole team and just tear through other people.",254.3
"best game ever this is exactly the first person shooter ive been looking for!",475.5
"if you like crazy fps games, over priced comsetics, and idleing teammates, then this game is perfect for you!!!",929.0
"i think that you should play this game because it is a fun fps game and is very strategic and it also has decent graphics. it has many classes meaning lots of different gameplay making it fun for all people. somee of my favouritre classes include sniper, scout, pyro, solider and medic.",17.2
"ing . i hate this game. i hate it so much i play it all day out of spite!!!",2072.4
"team fortress 2 is a great fps for funzies and customization, the fun is endless! you can do great rocket jumps and sticky jumps across maps! i recommend this game to people who are a fan of customization.",567.4
"its the most diverse game ive ever played. also, there is a weapon named the holy mackerel, and its a fish you can hit people with.",277.8
"best cartoonish game ever!! highly recommend it to ages birth to whatever!",0.5
"my god its a bird, no its a pickle no my freinds its one of the most awesome games on steam. team fortress 2 still going strong after 7 years. that is a true sign of greatness. now go on get and my freind... also most importantly make sure you kick  at it stay classy ~mrpickle",354.1
"review 1 this game is amazing with all sorts of things, like how you fight, how people act and the detail and textures of the surroundings. it is a game i would highly suggest to any friend. review 2 this game is just amazing how it is perfected in an art of battle, and the amount of potential and creativity in the gamemode are just astonishing. the trading with weaponry and apparel is just a tip of the iceberg, because playing this game is so much fun! i know that this game has gotten a review from me before, but it just deserves it so much for making my time have so much worth.",41.1
"this is a game you should get if you liketeam fps games and cartoon funny games",216.3
"this is a great game if you are premium and not f2p like i am......",881.0
"its like playing hide and seek except with a bunch of non-sentient arsonists. 420/69",808.9
"amazing game. good to release stress if youre good but quite the opposite if youre under-experienced. a bit too greedy with money but overall a great fps",100.7
"this game is still a blast. plenty of game types to play and different job types to switch around and play with.",8.0
"its an verry awesome game i recome it for everbody :d",610.0
"listen to your dumb selfs, cod is superior in gameplay and money to team fagtress 2. an xbox costs $10-20, and cod is free because its so good they made a lot of money so they give it away. a pc costs $100000 and team faggy 2 costs $999 and you need $235555 to upgrade the  pc each year. and cod runs on a superiour gfx engine that can run1080p at 1000 fps forever and you get money for playing cod so you ers better shut the  up cuz im prestiged in real life ok",1565.9
"great game, everyone should try it and download the game, regardless of experience. screaming kids and micspammers make the entire game much more amusing.",727.5
"this is a great game with lots of friendly players, it has a variety of weapons and accessorys. i especially like tfdb because to me i think that its a lot of fun and strives for skill rather than luck.",692.2
"this game is really fun. no matter if youre f2p or p2p or can still get items, but what makes this game so additing is the fact the you do earn weapons and items and the game is still being supported after 8 years and over 400 updates (wow). a lot a dedication. so all in all fun game download it and play.",1083.4
"epic game. easy to play and always renewed with all kinds of updates and themes (halloween etc)",152.1
"i like the game because its fun and i can micspam",520.0
"this game is favourite game ever but i costs a bit when u want the hats.",306.6
"one of the best games i have ever played it has soo much too it and i would recomend it to anyone considering its free",165.2
"this game is good for practicing the robot apacalypes",274.2
"won a king of the hill match by doing the conga line, 10/10 like skyrim with russians",559.6
"this is the best game gabe newell has ever invented.aside from the bugs and glitches,its a game worth playing. thanks gaben",622.4
"this game has a lot of great things about it that makes it worth playing. the fact that its there is no real leveling system and how good you are at the game depends on your skill only and not leveling up or picking perks is absolutely amazing. it forces you to learn and get better at the game. its great to play by yourself but so much better when you have a group of friends to play with. the best free to play game ive ever played.",778.5
"if you are looking for a good multiplayer game with lots of different mapps and play styles this game is the one for you.",261.5
"i swear, my wallet is somewhere here!... maybe under that pile of hats and guns...",133.6
"killed a man covered in urine with a thermonuclear particle ray. then proceeded to to get killed by standing on a teleporter. also hats. 11/10 but seriously, r.i.p my bank account :(",1128.3
"tf2 is awesome! i recommend you to play this game!",118.7
"this game is only about hats, running, killing and getting killed.",448.9
"this game is an amazing fps. the free to play model is excellent, without any pay to win. there is a lot of variety in weapons and in the classes too, and all unlocked weapons are sidegrades. if you dont know what that means, it is an item that itsnt better it is just different. the maps are pretty good too and there are fun custom gamemode. and its free you should really get this game!",788.9
"lost my lunch money. the best game to lose lunch money with. -ign",54.6
"a great fps game pros: -unique classes -unique weapons -balanced weapons -multiplayer -loads of gamemodes -can create custom items [workshop] and servers -items in store are generally at good prices cons d: : [very minor] -p2p can only get hats from drops -may get item from drops that you already have -some classes are easier to use than others [e.g. easy: soldier, demo, scout, pyro, medichard: spy, heavy, engie, sniper] -hats overall: 9/10 needs more hats :p",96.7
"once you start playing tf2 you cant stop, it pulls you into a pleasant frenzy of killing that you will do over and over again without thinking twice.",1200.4
"theres far too much to say about this game. the people are as diverse as the gameplay - theres the trolls, and theres the good guys. the game defines balanced by making everything unbalanced and overpowered, and thats the fun of it. you become badass by a mixture of practice and chance. definitely worth getting. also, go premium as soon as possible.",877.1
"takes a bit getting used to, but after you do, its f***ing amazing :d :d :d",58.9
"its an awesome game more popular than team fortress one",79.0
"i reccomend team fortress 2. this is one of my most played pc games. its interactive, constantly updated, and you meet great people! i just so happen to run my own tf2 community, the night clan; check us out!",2668.5
"a very good game, anyone who didnt get it please do its free and absolutely awesome :d",437.1
"excellent and fun game. if the gameplay gets boring (somehow), theres still a fascinating trade system and economy. and, with it being free, theres nothing for you to loose buying it.",742.0
"in a world without women, men must hunt for hats to survive.",76.5
"a fun, balanced*, and free-to-play** game***. * maybe in a future update ** hats *** hat simulator",1534.3
"+ best free to play game out there + hats + very balanced fps + can make profit irl by trading + always being updated with new content + competitive scene + lots of neat weapons / gadgets to use",404.8
"have you ever wanted to kill a flamethrowing maniac who is wearing a hat shooting bubbles from a instrument with a demon axe if so then tf2 is the game for you!",39.5
"i absolutely love it earned three weapons on my first day",19.5
"i think this is a prety fun game i recommed this game",506.9
"really nicely done game, the graphics are good but the owners havent been doing much lately, the people with 4000+ hours played are getting bored and its getting repeditive, in my opinion we need this wonderful game to get fixed up a little, in ways that will improve it and make it better for all of us.",19.5
"7/10 good game the only thing bad about it is the little kids crying on the mic.",1045.5
"this game is awesome and i recommend it to everyone out there who likes fps. it is one of my top ten games i have played",451.0
"i killed myself using console commands and got banned for hacking. 20/10",155.4
"children, adults, girls, boys, strights, gays, transexuals, bisexuals, short people, tall people, intelligent people, idiots, goths, optimistics, tryhards, egotistical people, casuals, bronies, pegasisters, furries, weaboos, neckbeards, white knights, spammers, scrublords, and many other unique individuals join forces in attempts to defeat the other enemy team of equally unique individuals while wearing hats, taunting, throwing piss in jars, eating sandwhiches, and trading. only one team can win, and that one is probably the one with the most soldiers and demomen. 10/10",1111.3
"a teambased shooter has never been more fun than in team fortress 2. able to play with all your friends who has steam. unbelivable! 10/10",385.4
"awesome, well balanced classes. completely not a pay 2 win f2p game. great economy",668.1
"sup bros, tf2 is one of my favorites since my 13th birthday. lets get started. so first off you have to go to training mode. once you know all the tricks and moves, you are ready to play. its a really awesome game filled with hats, weapons, and maps. warning: do not put on the ghostly gibus, unless your a f2p!",162.0
"this is a good game i like it alot sometimes i can play this game for hours on end. but sometimes i get mad at the game because people on the server have better weapons then me and it makes it hard for me to stay alive. although i still try to have fun if your looking up to playing this game you should but one other thing althogh you might have a good weapon it always depends on your skill and experance with the game it may take a while to get use to i know i did but over all its the best free game ive played so far. hope you have good luck in your time playing i know i have thanks for reading.",852.2
"a creative, sometimes enraging good game. not for all ages, but very good and well though out. my favorite game by far.",1012.8
"great game but it has so many players that think you are good if you have hats.if u dont you will be like total loser to them.",413.1
"this game is awesome, when i started playing it was really hard, but now its very easy to play :)",2508.3
"team fortress 2 is a fast action paced first-person shooter.featuring nine classes each with their own abilities.if you are new to team fortress 2,you should try it out.if you like the game alot,i recommend you to become a premium.being a premium is alot more fun then before,you can trade,get more drops and even better drops.the better drops did not occur for me ,but most premiums might get the better drops.overall,my rating of the game is 94%.",1890.1
"in this game, you play as a cartoon character wearing a hat. every character has his one-liner, such as pootis or gottam. you objective is to communicate with other players to receive more hats.",766.6
"the best ever. i could take six facials abuses in a row for a piece of tf2. yes.",214.3
"earlier or a year ago... i said this game is epic and worth getting reality... this game is sooooooo ing  do not get this piece of dog ! there are so many sweaty little low life bangouts who always get lucky!!! thats not the worst part!!! everytime you do good in a ing team, there is always one troll who has to bring up a vote for scrambling the team and everytime it succeeds, thus you being in a rubbish team. the community is utterly horendous nowadays with people who always brag and boast and tryhard. do not get this game!!!!!!! my recommendation... :)",223.4
"a game in which you have to play with others to protect your box fort. nothing more to say.",96.9
"im so sry that i just cant play this game anymore... maybe its because of all that robots updates and tons of new weapons add a competitive 5vs5 or 9vs9 with ranks like cs go and there would be sense for old school gamers like me (that are f*** annoyed by ppl that try to trade ingame instead of pushing the cart) it feels like no one cares playing the objective,everyone is just running around like an idiot trying to get 360 noscopes and what so ever but still, i cannot downvote this game cause i had a great time, enjoyed it even more than counterstrike or any other games out there",851.6
"i love this game. i love that it is free to download. it can be a bit annoying that the download takes a while but this game has been going through a lot of updates so the wait is worth it. my favorite class is the engineer and i wish one day valve will let me find my first australium weapon for the engineer. (australium wrench) i am very excited for any future updates to this game. dont ever change valve. :d",867.3
"great free to play game! can be laggy or unfair but still solid and fun ! 8/10",205.4
"how to tf2 for morons i dont know who the  would know?",1780.6
"for me, this is the best fps game ive ever played. there are multiple classes like scout,solider itc, that makes the game more fun to play. try it now, its f2p :d",324.5
"download this game, its a fun game. alot of glitch/exploit/hacks but fun.",1198.6
"1) free 2) 100% fun 3) good community 4) not much cheaters 5) 200% fun",448.7
"best. game. ever! if you dont have this game yet, get it! download it! i love the unique system of this game. with the inventory system, classes and more! #bestgame2013",523.6
"team fortress 2 is a must have for any fan of the zoo tycoon series",410.1
"one of my favorite games, feels balanced unlike alot of other mp online",90.3
"marvellous best free game ever i think with a few others behind it it doesnt need a special account and in control point i love getting the sniper class and and poppin heads like its nobodies business peace out physic",479.0
"an awesome game and it is free to play! there are so many different game types.",54.3
"hats! hats! hats! ruined my social life! 10/10 it is simply amazing!",777.0
"maybe if kids would stop crying for hats, i will buy myself a donut :)",365.3
"much very good. quite funs. raised many dongers. 11/10 ign",10.2
"its a cool game with a lot of achievements! its funny! but im not good at it ;-)",2.3
"team fortress 2 is a first person shooter with 9 different classes and - oh what the hell, just play the god damn game! ive wasted a huge amount of my life on this and so should you! i recommend all day every day!",467.6
"a very good fast-paced fps game. provides hours of fun.",919.8
"do you want to cover a man with a jar of your own urine, then have a friend beat him to death with an old fish? if so, this is the game for you.",727.8
"one of the best free to play games, if not the best!",177.5
"very fun, as soon as you get advanced into the game the cosmetics hats and stranges take over you mind set and make you want to look the smexiest you could ever be in a videgame 10/10",329.2
"as famous with valves other free-to-play games, its fun no matter how much (or little) money you spend. you can simply focus on playing the game, as youre on equal standings with everyone else as far as items and character balance. other free-to-play games offer rediculous advantages for even more rediculous prices, or make gameplay nearly impossible to enjoy without paying. team fortress 2 is definetly one of the best free-to-play games ive played.",222.2
"to give a negative review of this game would be insane. this game has taken the multiplayer co-op genre by storm, one of the best team-based fps as far as i am concerned. the nine classes each have their pros and cons and valve has did an amazing way of balancing the games weapons, i have yet to even encounter a single hacker or cheater in my 470+ hours in this game. its unique style of graphics and amusingly funny personalities of the nine classes even add more immersion to this game, there is no reason for you not to have this game yet, it is free and perhaps the main reason why people get steam is just to play this amazing game.",884.9
"this game is the ing best, i have sunk almost 600 hours into it and plan to keep going. dont judge this game because its not cod try it out and you might just like it.",1061.0
"goood action game! lot of weapons lot of maps lot of miscs lot of gamemode! good gaphic! i got 1 problem! need a singeplayer to this game!",629.8
"i have already played 18h yet i only bought it not so long ago its a must get and everyone should buy it",44.6
"great and free wort it download now or you will miss something great",310.1
"i recommend this game to have lots of fun and laughs with friends :d",386.4
"this is a pretty good game, its free. if it lags, dont blame the game, blame ur laptop doesnt have enough memory",386.0
"this game is so awesome, especially because it is free to play! join in with your friends on the action paced game, including 9 different classes! scout - capture enemy objectives to help out your team! soldier - blow your enemies to pieces and rocket jump to get around the map faster! pyro - burn your enemies to the ground and spycheck for enemy spies! demoman - place stickies on your objectives to blow enemies to pieces when they try to capture it! heavy - defend points with much toughness and a high rate of fire with your minigun! enginer - build your own base including a sentry gun, dispenser and teleporters to help out your team! medic - heal your allies, use bercharge to give a teammate and yourself invulnerability! sniper - pick of easy targets from a distance with 1 shot to the head! spy - disguise and lure the enemy team you are one of them, get behind them and backstab them with your knife! a highly recommended game!",509.0
"you have not lived till youve played this game...",1070.7
"there is literally no reason not to play this game, short of an incredible hatred of fps games.",18.5
"team fortress 2 is a competetive fps (first person shooter) with loads of different gamemodes, weapons, classes, and other items to help in your gameplay. the game runs extremely well on my low end laptop, and even better on my gaming laptop. it is a must have for all valve fans alike.",3.9
"i dont know if youre going to believe me, but... this game has hats. btw have you seen my wallet?",403.7
"v. good game with variety and endless fun. just look at my play time. i do think valve should make some dlc for the game though",404.6
"definatly the most epic fps game ive ever played and ill keep playing. till no stop. nothing can take this game place and i bet there wont be. i recommand this game to everyone . go get a gibus and join the action p.s. this game isnt just about killing. this game got lot of diffrent gamemodes that you can have fun with. my fav mod is jailbreak.and im addicted to it and ill bet youll be. go get this game ! its f2p. this is a must game on every library.",1059.6
"this is by far my favorite game. i personally like class-related games, especially when one of them is like the spy. if you dont have this game yet... then your brain has failed at making a choice.",1785.7
"team fortress 2 started off just being a unique artstyle on an old (& amazing) game, but with all the updates its actually worth playing now. you can customize your character, change and upgrade your weapons, multiple game modes including a new coop mode, item drops, crafting system, steam marketplace (sell your stuff or stuff you craft), and this new replay system... i get a hat if i get a thousand views.... btw the game is free.",375.5
"fantastic!! absolutly love this game and have great fun playing it with my mate.",81.6
"i played too much of this game and i didnt have that much fun as it is in fact a receptive shooter thats no where near as fun counterstrike and quite a few other games. i personally dont recommend this game as its just not that fun. also hats lots of hats. hats make it better. 5.5/10",57.2
"if you are into cod, and dont have the money, this is the game for you! it is all online based and it has a good simulation for fighting in war. great game, highly recomend it!!!",19.2
"game is fun. because it has hats! no but, i mean is free to play, if you arent playing it already you must be a responsible adult with important things to do ):",2246.7
"10/10 a game worth playing atleast once. if you dont like it fine. but please, try it. i revolve my entire steam gaming around this game because of how much i like it.",1584.0
"so very loved . . . and when they finally get around to also updating content, instead of just hats . . . oh so very great and delightfully silly/tactical of an fps. now, if we could only get them to stop meddling horrifically with their own meta and game balance, and to quit messing about with adjusting their weapons! want a different weapon mechanic-- make a new ing weapon! :p",1215.0
"an increibly fun multiplayer fps that is still fun 7 years after its release, no doubt because of constant updates from valve and fun class based gameplay. dripping with personality and style, there is a certain wit and humour that is hard too find in other online fpss. its great fun and i highly reccomend, not to mention its free",108.8
"anyone who wants to play a free fun multiplayer only shooter. it has diverse clases and mixed gameplay. it is a ton of fun.",350.1
"tf2 is a game where your goal is to get hats and posably kill people but really your only goal is to get all the hats",516.5
"ah, team fortress 2. who couldnt love this title after all the content added and popularity it has across the globe. its fast paced and is so much fun to play with friends at almost any time. over all, a great expeariance.",326.0
"awesome gamemodes, classes, multiplayer servers, mann vs. machine servers, and over all amazing gameplay.",26.7
"an easy way to get rich on steam! its fun as well as competetive.",465.3
"most coooolest free to play game diss game good :-)",568.5
"do you like fps shooters? with teamwork? with special items? this is game you are searching for! press download and start your adventures now! 10/10",209.3
"this game can be described in few words hats, guns, blood and more hats",990.7
"do you like taunting people? like laughing at the occasional cod player? enjoy an economy? do you like blowing things up and make people flip? well then play this, it contains all that and more!",1694.5
"really fun game allot of games modes, fun, trolling, trading really recommend to install this game :)",757.3
"hat simulator 20whateveryearitis 268/5 hats buy the first game ...no srysly but the first game",75.1
"this game is legit. like chuck norris. but not really. just awesome. play it. now.",356.6
"prety good but the cartoones make it hard 2 take serosly",28.9
"-get drunk -conga -blow  up -hats -true evil (pyroes) -blow more  up -hats (again) -golden frying pans worth ober 5000$ conclusion: ducks.",1954.6
"best f2p game imho. changes are even for those who pay and for those that wont, so its not pay2win at all. everything is balanced. like someone doesnt like tf2?! :)",151.8
"team fortress 2 1. download it 2. play it 3. enjoy it 4. say goodbye to your life 11/10",923.2
"since this is called team forrtress 2 and not team fortress classic 2, its ok to assume that this game resembles the quake mod more than the hl enginge game, right?",106.7
"if youre wiling to give up your life,this is the game for you.",713.8
"this is awesome and is now free you should get it :d",56.9
"for a free game and also made off by the same people who made half-life and left 4 dead i approove this game to many of my friends.",618.6
"one of the most fun shooters out there. and guess what? its free!",10.8
"i love this game i met most of my awsome freinds on here",611.0
"team fortress 2 is deffo the best game i have ever playied! i hate to compare it to other fps but this one has kept my attention for a long time unlike cod and others! you can tell valve put alot of work and effort into their games and it shows in the qaulity in thier work! valve always update the game and keep making it better and better, its 1 of my fav games of all time!! :) dont waste any more time reading this reveiw, just download the game and i garrantee you will enjoy and love the game! what do you have to lose, its free to play!",1640.6
"ive put almost 400$ into this game volvo pls nerf",1712.1
"realistic textures and character models. not enough hats. a must have for colorblind folks.",35.4
"if you put a special chemistry kit on a piece of ham, and then kill five people with that ham your eyes will start to glow. 10/10 best dating sim",620.4
"i recomend this game beacuse me and my siblings had lots of fun playing it and i deffiently recommend this game to have fun with your siblings and family ;)",384.2
"geat game! best f2p first person shooter game there is.",605.4
"its just a brilliant game, if you love shooting, multiplayer and loads of fun its defiantly worth your time =d i love how easy it is to play and just how much fun you can have with others who like to play it too^^",2.8
"a fantastic team based fps. that said, the single worst thing they ever did to this game is make it free to play. it has left the game like so many others that went f2p, distinctly lacking in team play due to the influx of casual gamers with only there self interest in mind. the games motto should now be all for one & all for yourself.",2160.6
"this game is like cod but with classes, its so aweosme!!!!!!!!!!!!!!!!!!!!",571.2
"very good game alot of fun for multi player, co-op is also good fun. team fortress 2 has a great community, lots of different gamemodes and deffinantly great fun with trading, team fortress 2 is a great free to play and i highly recommend it.",930.8
"this is a game that has variety. multiple game modes, multiple classes, multiple weapons and hats! the classes themselves are unique , and have different strategies. heavy has the most health and a minigun to ensure he doesnt miss. spy gives you that stealth oppurtinity if you dont want to take on anyone head to head. scout is like a platforming freak. hes fast, can double jump. he also has a fast rate of fire. theres 9 classes, and all the classes arent the same, each one requires another way to play. you start out as free to play, but you can become premium! how much does it cost? 10 bucks a month? you may ask. but it only costs 50 cents. if you buy a 50 cent weapon in the mann co store. then thats all you need to get premium. this isnt a pay to win sort of deal. if you want to buy weapons, thats your decison. or you could get them free via random drops. the game wont force you to buy anything. all in all, i like this game, but thats just me.(warning, the game takes up about 7 gb)",1432.8
"this game is super fun, each charactern has a different and unique role. as a bonus, it promotes teamwork a way to convine your parrents to let you keep this game",35.0
"ignore the horselovers redditscum and twelve year olds--basically the whole community--and youve got yourself a pretty neato game",2032.2
"a must have free-to-play game that is well balanced in all classes and a bunch of the weapons. if you havent played it already, youre missing out on a lot of fun.",447.4
"i have a library stocked full of games that i paid for and what game do i play the most... tf2 endless fun that i just keep on coming back to and its free.",410.0
"nice game. its fun with many game modes and an endless amout of things to do. keep on working on this valve.",1248.0
"cant stop playing it because this game is awesome!!!!!!",1613.3
"the best fps game i have played in a very long time",113.2
"need a review? why its just that great wtf stop reading this scroll back up and click play now mother er",33.9
"this has to be the best free to play game of all time. sure, to get some of the cool stuff youll actually have to pay for it with real money. but the overall experience of this game is amazing. there are so many different game modes and so many people to play with. there are also many different ways to customize your characters. so if havent already gotten tf2, get it. its totally worth it.",641.6
"better than its copy-cat bro; csgo. dont buy tf2 keys unless you want to risk it. youll have a 3% of actually making some profit. (from uncrating.)",192.2
"team fortress 2 is the best fps i have ever played thanks valve for making this awesome game and for it being free to play so all of the steam users can play .",567.5
"awesome game full of running around blowing enemys to bits really fun i fully recommend you give it a try.",1665.1
"spent more time on this game then i did with my family 10/10",911.1
"if you dont play this game, theres something wrong with you. this game is one of the best games i have ever played, and everyone else should play it too.",1533.0
"taunt killed a kid admin on a friendly server. got banned. 10/10",519.3
"all i can say is: get it, get it now! this class based game is my favourite game and i believe nothing will top this. this game is one of the most balanced games in the gaming industry. ive got to give valve some credit for this since there are over 40 weps and keeping them all balanced takes effort. all nine classes in this game have their own little quirky personalities and thier own purpose on the battlefield of the dustbowl. this game will never cease to amaze you. oh, and also, hats!",899.1
"many 10 year olds screaming suck your mother 10/10",48.6
"my friends always ask, what exactly is team fortress 2? i always tell them, its like a better, more fun call of duty with customization out the wazoo. you can pick between classes and all of them are essential to the team. you can find weapons, hats, crates, and so much more. the community is amazing as well. they are the most fun loving, funny, all around awesome people you could ever meet on the internet. go and get this game. you wont regret it.",844.6
"this is the most addicting game ever nice comunity valve outdid there self",1943.2
"1 of thebest games i have ever played and it is free!!!!",920.0
"if you are looking for a good multiplayer game with lots of different mapps and play styles this game is the one for you.",261.5
"its that game that gives you hats........and its free...... why are you still reading this?...",103.9
"this is one of the best first person shooters i have ever seen in my entire 7 years of gaming, its fun, customizable, and has 9 unique classes that can easily tell any other games classes to eat out of the dumpster. the gameplay is suitable for 90% of the people who even pick up a game, it is truly amazing, and i cant wait to get the next few updates.",285.1
"it was a great game a year ago. until everybody started playing dota 2...",347.3
"this game is fun if your team is actually playing it, sadly sometimes people just froze there in the spawn/start zone and since this is a team base game that suck big time.",9.8
"team fortress 2 is the sequel to valves team fortress classic. it is a class based, action packed, and highly addictive first person shooter. if your tired of generic first person games that take little to no skill, than this is the game for you. it is a simple game in concept, but is made more strategic when you consider the different classes this game has to offer. so it will keep you busy for a long time. now in terms of the presentation, its nice. the interface is clean and compliments the gameplay very well. every gun has a really good sound effect to it. last but not least, the price. there is none. well, if you want you can buy cosmetic items and different weapons. the different weapons are very well balanced though. so you cant buy your way to the top. overall, get this game. its free and fun.",135.3
