% Generated on Thursday, 14. May 2015 05:06PM
% This ARFF file was generated with review data from the following game(s): ['The Elder Scrolls V']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"so much to do in this game, way more than oblivian & fallout 3 combined - swear !. totally fun and totallty addictive - first single player rpg ive really enjoyed in a long time. basically i spent 48 hours playing this and i think half of that time was sidequests. just by looking at how much i skipped, i did roughly 1/3 of all the quests and beat it at level 27. you can go back and continue doing the rest of the quests after beating it... but then again you can just re-roll a new char, take different skills, and do a bunch of different quests. i feel pity for anyone who is a 100% competion person... this game would be brutal. i totally recomend this game, if i didnt have a dozen other games to play: i would re-roll a new char right now.",53.7
"amazing, adventurous game with a few glitches and bugs.",114.8
"pros: -an endless supply of quests. -very beautiful graphics. -workshop support. -dragons! ing dragons! -a lot of skill perks. -argonians and khajiit look amazing compared to other elder scroll games. -dragon shouting that makes things fly and die. -achievements. -jzargo! <3 cons: -too laggy sometimes. -contains a  ton of glitches. -freezes a lot. -crashes a lot. -takes forever to load and sync. -arrow to the knee jokes. if you like singleplayer rpgs, and you havent played this one yet, then id recommend that you try it out. just make sure you have a powerful pc, or else youll get a lot of lagging, freezing and crashing. 8/10.",635.4
"the modding is so insane that you end up spending most of your time modding instead of playing the game. 10/10 would mod again",143.2
"no words can describe how awesome this game is. i spent 100 hours into this game i have not beaten it yet. this game deserves all the hype and more. glitches and bugs be damned!",127.5
"wonderfully detailed game. a must have for any elder scrolls fan.",712.8
"killed an old woman. stole a plate. got arrested. (because of the plate). fought a dragon. stole a crown. got drunk. became a werewolf. killed bees with fire. followed a talking dog. visited the old dwarven cities. killed robots. became an assassin. killed the emperor. got beaten to death by a whole town for stealing a cabbage. became a respected general. fought bandits. poisoned mead. stole cabbage again. 10/10 would skyrim again.",69.3
"best sandbox game ive played since fallout 3. pros: got me through multiple  new england winters without gaining 25 pounds in delivery calzone weight. cons: i used to have a life until i took an arrow in the knee.",340.1
"if u like open world games and midivil time games download his game great story great graffics and great enemies",34.6
"dear god how i love this game... i now know why my friends are so addicted to this game and why i hardly never see them on anything else, this game is amazing, i have to set my graphics to low but even then, the graphics are incredible. i cant wait to get my gaming pc in the next few years and ramp this to the highest settings. a must buy 11/10",37.9
"tthe best game in the whole world skyrim is one of the most configurable games ive ever played",41.3
"i have killed countless dragons, trolls, i have saved the world from being eaten by the king of all evil, wait, is that a bear? nononono, screw that. im out. *flies off on thomas the tank engine, god i love mods.*",225.9
"skyrim is incredible if you put some good mods like hellspire and club obos and of course lovely companions like caele (its [kei-lee], get it??? kei. lee.. you casul) and anduniel. also dont forget to visit loverslab for instructions about making your character beautiful (i recommend going full nexus). and most important: sexlab is mandatory for most immersive skyrim experience.",289.0
"it is a good game that you can never stop the game play is great and it is practiclly never ending thins game is the best rpg i have ever played and i highly recomend it",91.3
"this game is the fifth in a series, and although i have never played and previous games in the series, i found it enjoyable, and had no trouble understanding the story or characters. having first completed the game on a console, i liked the new idea, of adding new quests and items, from the steam workshop.",10.1
"i have played tes:4 oblivion and at that playthrough i was amazed about the details that game had. next rpg game that i played is dragon age: origins that bored me from rpg genre. many years later i found my rpg game that has long play time, cool and a lots of features. not the mention skyrim has infinite potential at modding which adds more play time to game. so far this is best rpg game ever made in 2010s. i can guarantee that just exploring skyrim with dlcs needs at least 80 hours of gameplay.",51.5
"best game ever if u dont have it get it or dieeeee!!!!",188.5
"this game is amazing. this game has a lot of activitys to do in the game. skyrim has very little bugs. this is a must buy game",38.6
"i love this gae, always will love this game loved all the games before going to love the next and final couple of games :) recommend this to all of you guys out there",75.4
"this game is like a very voluptuous redhead woman across the table that caught your eye.. you know you want to play with her forever",140.3
"this game influenced me; i now try to move stuff and people by shouting. i love it!",16.7
"the right way to customize your own fantasy epic...and, yes, kill monster and grab the money!",144.2
"this is an amazing game and i reccomend it to anyone who likes mideval fantasy books/games.",126.8
"best gaming experience ever! not as good as the story in morrowind, but still a darn good one. however, the vanilla graphics suck but can be enhanced with mods, created by the massive mod community of skyrim and basically all bethesda games. everything about the lore and immersiveness has driven me to addiction over this game. 10/10",230.5
"if i only had one single player video game to play, ever again, this would probably be it.",149.5
"this game is highly reccomended my me and alot of other sources. the possibilities are endless as to how to create your character and choice of path you take to play the game. the main story will always be there, so if you decide to stray away and discover the world or complete side quests or just discover uncharted land, come back a month later and the main line will be there to complete. on this versoion ( pc ) i have minimal hours put in. on the ps3 and xbox 360 i have hundreds and still play the game in new light. do your self a favor and play this game, you wont regret it. :)",17.1
"no other singleplayer could steal so much of my life than this game. it is absolute outstanding. some may say that it is kinda old engined and just a rip off from oblivion / fallout. but that may stand for the base game. what every tes really makes the game the players want is the mod support. with mod you make of skyrim an entire different game with textures where even crysis may be jealous. now buy the legendary edition while it ins on sale and i promise you that you will not regret it.",380.5
"i have lost way too many hours on this game. it is fun, engaging, and with the modding options, almost limitless play time... worth every single moment",122.1
"skyrim, the 5th instalment on the elder scrolls series. after completing it on console, and moving to pc, the game well out strips that of its console counter part in graphics, comunity and something that consoles dont have, mods.",56.5
"truely an amazing game, something all rpgs sould take note of.",226.9
"one hellavu gg! if you havent got it you need it!",133.2
"one of the best games ive ever played its fun to play you get nice achievments it has an emmersive storyline rooting into the other games of the series like oblivion and plenty of gret mods to boot on my rating list 10 outta 10 great game",1111.6
"this game is great. was great until the bugs set in. this game is really fun and really addictive to play, theres a  ton to do and you can play how you want, but its buggy as . after a certain amount of time, actions started being really delayed or outright refused to work, for example the shout walls in the game which give you good abilities to make you more powerful started outright refusing to work, i can no longer gain these abilities because the game has ed out on me and i cant seem to fix it. the mods in the game manage to make the game at least 12 times more fun at least.",136.0
"this is the game thats so fun an addicting, that i bought it day of release on xbox 360, played it for three years, then quit xbox for pc, missed skyrim, bought legendary addition, and now playing it nonstop. this game is an all time best rpg only being beaten by oblivion and morrowind (which i also spent money on the dlcs on xbox and then bought on pc with all dlc)",43.2
"played through on 360, beat regular skyrim. playthrough 2 on ps3, dabbled in legendary, long way to go before complete. got legendary on pc, testing the limits of modding and console commands is really making this more exciting than the last 2 play-throughs. especially finding the room that has 1 of everything that you can console command coc to, ive done all these fn quests before, its great to be able to just go grab all the games keys and super special items so you can just enjoy your play-through without trivial bs. also, thomas the truck.  yeah. oh, one more thing, it looked good on 360. it looked great on ps3. it loads a billion times faster and plays way smoother on pc. got my ps3 controller wirelessly hooked up with motionjoy and this is the best skyrim experience ive ever had.",13.3
"im a pc gammer so i had some high expectations from what i heard. when i started the graphics blew me away along with the similarities to games i own. the mining materials to make tools of minecraft and first person main perspective. the graphic of loz tp (wii) multiplied by 50. the set world size of maple story but longer to get between points without knowing were you are. the countless weapons and spells and summons and enchanted gear of fate. (its been years since ive played) the optinal 3rd person perspective like that of ratchet & clank. and im sure there are many many many other relatable small things. and thats all vanilla style. with the modding community i may find 1,000 more relatable games that i enjoy. and im sure you will too.",83.1
"seriously the best game of (whatever year it was released) modding it is easier than ever now using the steam workshop or the skyrim nexus tool which takes the boring bits out of modding (for the most part, some mods still need manual copying about and ini adjustments). cracking game, make sure its in your collection!",37.7
"what village are you from a? crips or die horse theif.",101.9
"a great addition to the elderscrolls library, even if it weighs a bit on the hand-holdy no-real-exploration-reward-besides-pretty front... btw, it is extremely pretty... google fimbulvinter enb, download it, use it.... also get better quest objectives (then turn off the compass and use a legit map with no markers), and then welcome in hundreds (literally) of hours of pure joy and rewarding fun ive played through both the xbox and this version of the game, logging hundreds of hours on both... its difficult to say any other single player rpg that is capable of that much content (besides other elderscrolls games) if you want this, or like rpgs at all, do get this",587.4
"i have been playing elder scrolls games for years now and i really enjoy them! the elder scrolls series have gotten better with each game and skyrim is no exception. ive spent hundreds of hours playing elder scrolls already and im not even close to finishing! i recommend all the elder scrolls games, but know there is a lot of combat. if you dont want your kids playing violent games at younger ages, then have them wait til they are older. good luck and great gaming!",882.0
"i am an adventurer, and sometimes i even endure an arrow to the knee..",72.6
"game becomes very boring to quickly.. everything you do feels half-farted & lacks any real purpose.",7.8
"very good! game of the year 2011. need i say more?",121.4
"great rpg, go where you want, kill who you want, steal what you want. the quest are great with a good story behind it (i dont do alot of story lines, not really a fan in any game). the combat seems like an improvement from previous elder scroll games. magic is fun to play around with but ill always use my trusty bow, the aim is right on, just hard to hit them flying dragons. skills are done nicely, if your an archer type, using bows alot, and wanna try 2 hand weapons, you dont have to make a new character, just start using 2 hand weapons with your archer and youll gain skill. since there is level ramping (enemies in the world level and scale up compared to what level you are) when you switch to using 2 hand weapons, you will notice a damage differance, but just keep using youll get your skill where it needs to be soon enough. its easy to get lost in doing side quest from the main story, as they randomly generate. over all, if you like alot of the elder scrolls and/or fallout series, youll love this. 9/10",341.4
"best rpg game ever its just heaven for rpg lovers suggesting all rpg game lovers - must play",25.8
"couple hundred hours later, still playing it. for those people who like to play long engrossing games, id recommend this title.",138.8
"you kill things, and never really get stronger but somehow feel you are getting stronger.",146.5
"this game is best played shirtless with a giant flagon of mead in hand.",325.7
"one of the things i look for in games is replay value - skyrim is no slouch in that department. the amount of content in this game is incredible - ive been playing this since it first released in 2011 and im still discovering quests and locations ive never found before. a single playthrough can easily log in excess of 100 hours, over 200 in some cases depending on your playstyle. it may not be the perfect game, but the ability to customise it with mods allows the community to shape the game: fix bugs, add new content, overall increasing the lifespan and enjoyment of the game. would i recommend this? any day of the week, without a doubt.",310.2
"go back and  urself dragon age, here comes the ture rpg!",44.2
"skyrim is not only a worthy successor to morrowind and oblivion, it is also just a fantastically fun game.",138.5
"you start out as a prisoner pending execution. i suggest patiently waiting in line to meet your fate. was amazing.",177.1
"amazing game in the depth and freedom that it allows you to enjoy! the sheer scale of the world and the random events keep everything fresh and there is always something happening or being discovered. perfect fantasy rpg! 10/10",535.0
"its nice until you realize just how empty and shallow it is.",127.1
"its not the best of the elder scrolls games, you have to mod it to hell to make it more enjoyable. from a elder scrolls game i would have exspected more, sadly this game has a lot of lazy coding, and many unfinished quests that just stop dead and and no explonation as to why things are, it lacks in story, game play and coding on its predosessors. however it is still fun to play, if you get many of the mods or even write you own you can make the game make sense and once again fun. its still better then many other games out there, but dont exspect what the hype makes you think its going to be, it scores a 5 out 10 with me, with mods it gets a 9.",506.9
"skyrim is an amazing game with a lot of replayablility. the vast amount of styles that you can play keeps you entertained for hundreds of hours, especially with mods. skyrim does have some bits that may annoy you from time to time but nothing groundbreaking. this game is truly a masterpiece and should be experienced by everyone.",347.4
"spawned 1000 sweetrolls in whiterun and got crushed by them 10/10 goty",283.6
"great game, and with the right mods it can have beautiful graphics and game mechanics!",88.6
"worst game in the world, i cant get past the first part wtfffffffffffffffffffffffffffffffffff",0.5
"this is my all time favorite game! i already did a full play-thru on ps3 and couldnt stay away. this time around, i am experimenting with lots of great mods from the workshop. good times!",402.9
"with the newest update, or legendary edition, it makes modding the game almost impossible. i cant replace meshes as easily as i once did. if i could i would happily take the days of ole when bethesda did use ing bsas to  the game up.  you bethesda.",76.2
"lots to do. lots of exploration. tons of mods-can enhance just about everything if you so desire. main quest is decent. some of the factions arent quite as good, storywise, as they were in oblivion but they are still pretty fun. the combat and leveling is a bit better than previous games. nice perk/skill up system. overall a good game.",87.1
"after playing over 600 hours of this game, i can not only confirm it is a great game, but that i think it may be one of the best games ever made. it has flaws, quite a large number but it is easy to overlook these flaws in the search of an experience you will never find in other games. it is unique in atmosphere, and filled with great writing, besides the typical quests youll likely find here. if you enjoy fantasy games, and exploration then elder scrolls is definitely one to look at and play.",624.8
"my new hobby is to enter homes, murder everyone, and put together an elaborate crime scene to make it seem like all the food in the house came to life and massacred an entire family.",56.6
"i recommend this game because it is very much like tf2 and cs:go much good such wow 11/10 do not get use flams to brn",57.7
"the elder scrolls therum: the more you mod tes, the more likely you are to react as if its porn when someone catches you playing it. looking at you big- flame atronachs mod",234.0
"elder scrolls skyrim is an amazing game. i highly recommend it, if you enjoyed previous elder scrolls games, you will most likely enjoy this one, like the previous elder scrolls you were able to just wander off and do whatever you wanted via dungeon or find someone that need help and it turns out to be question. great game youll spend tons of time playing it",117.0
"in this obscure indie gem you make your own fun! a shallow core experience exists for those who dont want to mess with the technical side of mods, but a true gamer will add in tons of new content such as: -new character creation parts! -enormous breasts! -luchadore masks! -every memorable sword from the final fantasy series! -hyper-realistic eyes! -sex/ simulation minigames! -motorcycles! -professional wrestler companions! -battletoads! -fully-functional tanks! not into actual content? okay! other, less adventurous gamers can take advantage of lesser mods such as: -a ui that doesnt blow chunks! -third-person animations that look vaguely human! -improved sounds, meshes, textures, particle effects, and lighting! -bug fixes! honestly how can you afford not to own this game? do yourself a favour and discover this indie gem, and dont forget to tell all your friends!",25.4
"ing er    smegma maggot! get this game or that is what you are!!!",30.0
"great open fantasy game, worthy successor to oblivion.",223.4
"epic, more content than you could ever expierence, more mods than almost any other game, beautiful graphics, and dragons. if you have ever liked the elder scrolls series in any way, this is a must buy. one of the most ambitious games ever made, this is the best action rpgs i have ever played. epic.",911.0
"it would be really nice if steam would let me play my game!!!!!!",5.4
"best rpg on steam that i ever played with all 3 dlc is skyrim even more better",720.0
"one of the best games ive ever played! you can put so many hours into this game without knowing. i recomend just starting off with no dlc or mods until you feel you know enough about the game (not story wise, but gameplay wise, because some mods can affect it). as for dlc, i would get dawnguard and work through that, then get dragonborn because dragonborn can mess things up a little (i may have killed all of riverwood because of some damn cultists). it doesnt really matter when you get hearthfire, but get it as it adds the nice touch of adopting some kids and making a hom for you and your family. enjoy :d (i know you will)",200.1
"i spent over 70 hours playing and still havent met the greybeards. 9/10",183.6
"dragons. weapons. endless possibilities regarding skillsets, specialties, characters and race advantages, epic storyline with tons of sidequests, more dragons, choices in world-changing war sides - tl;dr it never gets boring.",211.6
"this is probably the grandest singleplayer experience ever. every entranceway feels like an entry to a new experience. you keep wondering, what will happen next?, through the entire game. it really feels like a game that never ends and you dont want it to.",175.4
"i saw a mudcrab the other day. horrible creatures.",230.7
"your horse can get stuck on flying butterfly. 14/10",34.5
"love this game, you should get the game and the dlc content still playing it and im loving it. one of the best rpgs out there",21.0
"9.7/10 truly amazing game with no limits. skyrim is fun, but the combat is boring. it is very rmb, hold lmb, rmb. i know many will disagree but it basically always come back to that. the story is very good, the graphics are great, the characters are memerable, and the games replay value is through the roof. in the end the game is worth every penny.",284.3
"i shouldnt have to explain this to you, its one of the best games!",610.4
"what can i say, this game is amazing. i recomend mods to eliminate the intro after the first playthrough as the intro gets real tired after the first time.",237.0
"really great game, i like the variety of different types of character you can be....i can be quite challenging, but an overall great game.",11.1
"last update received today will not allow me to play skyrim. steam is terrible. i dont recommend it.",662.3
"all i have to say is ; 366 hours played and im still not bored.",519.8
"as if anything needs to be said here...recommended!",118.0
"totaly awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",194.9
"lets just face it, the combat is terrible and this series is becoming more and more casualized as the years go by....but then again youre reading this review on steam, which means that we can mod this game, we have the technology. i really recommend going to the skyrim nexus and picking up a couple of overhaul and immersion mods in order to get the most enjoyment out of this title. here are the main mods i would recommend: > t3nd0s skyrim redone > deadly dragons > all of the unofficial patches > frostfall - hypothermia camping survival > skyui (needs skse)",554.7
"hell yeah! get it but not of steam, way too expensive.",250.1
"this game is truly remarkable. there is so much to do and see and fight and eat and ride and learn and wear and read and discover. there is so much to do for everyone.",10.1
"love this game and its hard to stay as a board and sword/dw/ or even 2hand",126.6
"not as good as oblivion but easily one of the greatest games ever made.",65.3
"run around as a crazy swede (or cat-man) high on sugar killing romans in a land were it is always a diferent season a few clicks away. and this is in the vanilla game, no mods. now with mods the posibilites are endless.",67.0
"i have played this game for 106 hours and i think its definitely worth a buy.",108.4
"this is the best game i have ever played and hands down my favorite!",113.4
"so skyrim is a game where you start off about to get your head cut off, then a dragon swoops in and is all like yolo swag in everyones faces - people then try to kill it for saying yolo swag. then sometime later you just run around, kill people, kill animals, steal , etc. etc. youre an . you also get shot 500 times in your face while the guards are like i used to be a prostitusiut protust prostate but i got shot in the knee and now theyre guards, also a lot of them talk like arnold mothering schwarzenegger and thats pretty hilarious. anyways, you kill the dragon, then some more, then some more, you steal , get married, kill wife, more dragons, etc. etc. until you pick up a different game such as train simulator 2012 or euro truck simulator 2. i give this game a 10/10 because you can steal  and that reminds me a lot of my youth in vietnam (true story yo!).",185.6
"i transformed my *invincible* horse into a sweetroll and he died. 10/10",1122.5
"this is a great game. with a few mods all bugs are fixed and runs great on computers that are bellow the minimum requiered.",207.4
"amazing game , with many quests and a huge world to explore. as a fan of elder scrolls series, i higly recommend this one !!",189.2
"this is just an amazing game, there is just so much to discover. just awesome :) :d",403.9
"this game is fun alone, but it is much more fun and enjoyable with mods. would recommend to anyone who loves questing and open world game type play.",3.1
"this game is cool. but! when i get to the party you know? and when i was sneaking in to the kitchen, and then i needed to take items from the box you know. my items arnt in the box!!! its gone!! nothing!! wasted moneeeey!!!!! because of that f*ing bug or what the f*k it was, im going to give this game 4/10 im not the only one, many peoples have the same problem! i want my money back -.-",24.7
"the best part of skyrim is to abandon the story line as soon as you get outside - and just go wander about and do your own thing. enjoy the world and completely ignore the games main plot line. the main plot: you are a dragon soul trapped in some tiny biped body and you want to stop the dragons from taking over - well, that doesnt make sense at all. skyrim would only make sense if you are a dragon soul, duh, obviously you would want to 1. return to being a dragon, 2. restore the dragon religion 3. bring back all your dragon friends and take over the world once again. logically, you would begin by rescue missions to save the long dead dragon priests, and for all the faithful buried with theim - return them to full living breathing human state - no longer undead. find and help bring dragon bones back to life, rebuild the ruins and temples all over skyrim, and take over the towns - not destroy them. great game ! enjoy exploring - be sure to download all the graphics hi-rez updates.",785.6
"oh, my, freaking, god, best game 10/10 mlg 420 blaze it game of the year bit too late to do the ratin though ;) seriously though buy it.",37.6
"day 1: am a kajiht (or whatever) wielding a battle axe. day 2: kill a chicken. day 3: am in jail for the rest of my life.",331.1
"bloody fantastic game until you rage-quit 90+ hours in after saving over your profile accidentally... 12/10 would overwrite save again",93.6
"thrown in jail for killing a chicken... 10 out of 10 would kill chickens again",23.0
"this is basically assassins creed but older and with dragons",31.5
"just look at how many hours each reviewer has spent on it... nuff said",145.7
"play as you want. this can be either a hack and slash, shooter, or stealth game depending on your play style. charge in with full plate armor or slip through the cracks with light leather armor. fantasy at some of its finest. i also recommend mods to make the game better.",46.2
"oh, there once was a hero named ragnar the red who came riding to whiterun from ole rorikstead (pause) and the braggart did swagger and brandish his blade as he told of bold battles and gold he had made (longer pause) but then he went quiet, did ragnar the red when he met the shield-maiden matilda, who said; (shorter pause) oh, you talk and you lie and you drink all our mead now i think its high time that you lie down and bleed! (pause) and so then came clashing and slashing of steel as the brave lass matilda charged in, full of zeal (pause) and the braggart named ragnar was boastful no more- when his ugly red head rolled around on the floor! great game 10/10",230.0
