% Generated on Thursday, 14. May 2015 05:05PM
% This ARFF file was generated with review data from the following game(s): ['Warframe']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"a great game. fast-paced with a lot of features. its a lot better with friends, though; playing solo is just boring, monotonous grinding. to be fair, the whole game is a giant grind for materials, but they keep it interesting. its totally free, but you can pay (and to be fair, when you pay its more expensive than working for your gear!) to have everything go faster. the devs keep the game up-to-date and theres a whole damn lot of content to get engulfed in. in short, this game is the love child of destiny and metal gear rising, directed by jj abrams. just... seriously. i love this game even after a few days of playing. get it. do it.",207.6
"this is a great game but the developers dont listen to, acknowledge or respond to their community. its like they have taken a great concept, then focused on aggressively creating situations for players to pay as much money as possible. this is f2p tactics obviously, but digital extremes take it to the extremes... : generally f2p games have some level of balance, and a great example of this would be planetside 2. this and ps2 arent pay2win games as people complain, but they are pay 4 convenience. the issue is that de focus on making this game as inconvenient as possible, and the only way to avoid any inconvenience is to pay money continuously and forever. the more you progress into this game, the more inconvenient it gets (youd think the opposite). the aggressiveness of the push to spend money by de is not really apparent until around the 100 hours mark of playing. i beleive the push to make you spend is becuase there is no end game. what you do at the start is the same at the end. if your only a casual player, then this game is a lot of fun and especially so with friends. if you get invested in games then this will likely become compulsion, rather than fun. its such a shame, because its a great game. but the unethical business model and a clear lack of direction ruins it. in the end, this game punishes you for player more of it.",309.4
"what more to say, it is free. this is one of those games that has a sbit of a learning curve (when it comes to the skills and ablilties) but overall, if very enjoyable. especially with a few friends.",3.7
"i have had problems with games that are too repetitive in the past. this is one such game and while it was fun the first few hours it has become much too repetitive after a while. i dont like to grind for hours at end and thats the one reason i have stopped playing the game. otherwise this game deserves at least a 9/10.",2.4
"really this is a cool game. i guest it has a good story. and its fast to play. but just realize your playin a crappy hack and slash grindy game for noobs. i know in this game you get a whole bunch of items at the start but what did you do? practicle noobcakes..... nothing!!! back when you werent noobs when this game was good you would actually have to work. but instead you can just noob-out! grinding was good back then about 1-2 years ago cause you werent grinding for flipin warframes and weapons, you get materials and you know what you do with those materials....... newbs just cant answer this in about 10 seconds. you for cry out loud build yo gear! this game was good back but not worth your time now a days... youre just sad why waste your time?",2.9
"its a pretty good game, its smooth, yet you can get lost easily, it has alot going for it in the player clan department like designing your own dojo is nice. ever sense i first started in update 3, so much has changed, its harder, and confusing. but easy to get the hang of, i reccomend using a controller to play this game. only flaw i truly see with this game is the fact it takes forever to build any of the gear in this game",95.9
"start game ---- create an account --- choose warframe --- play game --- kill enemies/rescue buddies/defend a pod/etc --- kill bosses --- open new planets --- rank up --- build new warframe --- find clan --- build new warframe --- farm farm farm --- build new weapon --- farm farm farm --- build new warframe --- xp xp xp --- farm farm farm --- build new sentry --- xp xp xp --- farm farm farm --- build a kubrow --- xp xp xp --- farm farm farm --- build a prime weapon --- xp xp xp --- farm farm farm --- farm farm farm --- farm farm farm --- farm farm farm --- farm farm farm --- farm farm farm --- build a prime warframe --- xp xp xp --- farm farm farm --- farm farm farm --- farm farm farm --- farm farm farm --- farm farm farm --- farm farm farm --- farm farm farm --- play the same new event mission x5 --- gain new mods --- polarize weapon --- xp xp xp xp xp --- need credits - t4 t4 t4 t4 t4 t4 --- new update ---- farm archwing farm archwing farm archwing farm archwing --- go build arch wing - no resources --- farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm - build arch wing *no credits* --- t4 t4 t4 t4 t4 --- build archwing *** waits 36 hours*** thats pretty much my experience on warframe --- 10/10 ---",487.4
"disclosure: i havent played this game for 20+ hours. as far as free to play games go, especially on steam, this one seems leaps and bounds better in controls and just plain fun. graphically the environments can be too repetitive and not really look as good as they should, but the character models and especially the animations are just fantastic. one of my bigger complaints is that the cluttered environments sometimes make it hard to pull off all of the most fun stunts, like wallrunning while mowing down grineers around you. unfortunately while i think the gameplay beats many free-to-play games, the cash shop is pathetically stingy. this is a game where they want you to pay for everything - be aware that the first tenno you choose will be the only free one you get! even the other starters frames will cost you, and the conversion rate is unforgiving. i honestly think theyd get more money if their prices were more reasonable; im sure im not the only player who wouldnt mind throwing down money occasionally if the reward justified the price.",57.3
"space ninjas play for free. free to play defines this game extremely well. the fact that most ftp games are pay to win, this game is the exact opposite. this game is play to win. sure you can spend money and buy things, but you can literally unlock everything (except for colors, slots, and aesthetic features) in game. there are items in game that you have to play to unlock, you cant buy everything. the play style of warframe is amazing, its pve with groups of four. sure you can run solo, but its a lot more fun to play with groups. the beginning is somewhat slow, but once you hit around the third planet and you figure everything out, this game is simply amazing. the graphics are breath-taking, i could go very in-depth about this game, but ill let you decide if you enjoy it or not. just think about this one phrase, space-ninjas.",434.4
"blew 100 hours of my life on this game. i am out of money. 5 stars.",320.1
"free to play done right. none of the hey you need to give us all your money before you can really play garbage. this is just a really great, fast paced shooting game with an interesting and complex upgrade system. the developers get you to pay money because its a great game, not so you can actually play the full game. at no point did i ever feel i had to spend money. definitly check it out. its free after all.",86.7
"gets kinda repetative but the combat is fun. good to play for a short time.",220.7
"to tell you the truth i cannot stand this game. like i see people saying its the best game ever and how its a landmark in free to play games. but all it does is just rehash all that is wrong in the genre. first off i will admit the game is ing pretty. the reflections and lighting especialy. but the gameplay feels bland and asks way to much from the player. some of the more advanced manuvers are just ridiculous. try pressing the control key while holding shift. and i hate games like this that dont scale the difficulty properly for single-player. i mean if i have no freinds dont penalize me. overall the game is just grindy. like its the whole point of the game. the idea of mastery levels are explained terribly. but hey if you like grinding one level over and over to get a certain material go ahead.",32.7
"warframe is a mixed bag for me. its graphics are amazing, character design is well created and combat is fast paced,each warframe has its own speacial abilities, styles and customization. however i found myself becoming quite bored of the repettitive gamplay and maps, im not sure exactly why but it just felt rather lacking....also when firing my guns it was rather dull, i didnt feel any kick from it and it was like holding a pea shooter doing minimal damage (yes i have tried the various types of weapons, the saloon cowboy style twin pistols being my favored choice). trying to get new warframes is also rather time consuming, the player having to complete different zones to get components (some which you wont unlock till a higher level) with a high chance of not aquaring what you wanted. however i did expect this from a f2p game. money is the easier root to get cooler stuff, luckly this is a co-op game because it is on the verge of buy to win. so to wrap it up in short i would recommend this game since its f2p, its enjoyable and fun but be ready to sink alot of time into it if you are not willing to pay.",59.5
"if you love farming simulator 2013, youre gonna love this.",845.8
"best game i ever played ever thats free...no really",450.0
"warframe, a game in which you are farming more than you do on farming simulator. 10/10",197.5
"this game is extremely stupid. it wont even let you start the game, so you open it and it says play click that and screen turns black. d:",0.8
"im writing this in my first 68 hours and i dont think ill change my review in the future. i am a gamer that still owns a potato-pc, and when i saw the graphics i was amazed that first of all, i could play it, adjust the settings to low and run it flawlessly with just 2gb ram. the storyline is awesome, even though it is divided in quests - which take some time to get them. the third-person view was something that i liked and gave a different look than all fps games today. even though in missions i seemed to forget it, there are many ways to parkour your way up a wall, or screw gravity and run on the wall to reach a higher ground, which i havent seen in any other game. many people say the game later on gets harder and requires more grinding. i agree, there is the grinding part in the game, but thats for every freetoplay game. if you, for example worked hard on a game and published it for free, wouldnt you like to earn some money out of your hard work - perhaps to keep the servers your gamers use? back to the main point though, if any of you have played spiral knights - i was a big fan of it once - you know that the warframes grinding is no match to the spiral knights one. no, im not trying to avoid the grinding matter by providing games with the same technique, but grinding in warframe felt more rewarding for me, and sometimes even fun (in defence or survival missions, the void. . .).",112.6
"great game fast paced incredable fights an all round great game",39.5
"excellent game, mixing maths with graphics into an art form. free to play and definately not pay to win, a good model for future f2p gamers to look up to.",1065.2
"omg why i dont know this awesome game from a long time my friend recomeded this for me and i sayed it will be just like others but now this game is the #1 in my game list ps : i am a youtuber with 120 subs i need someone with skype to make a video on this awsome game ps #2 : sorry for my bad english i am french lol",7.2
"i have oberon and enjoy the game because is easy for me when i use my ulti wave or map is clear :d i love warframe & dota2 notice = > :::::(dont go phobos planet more because , 3 brother come and ing u )::::: good luck",400.2
"this is a great game for the die-hard ninjas that are out there slice and shoot em all",2.3
"i didnt find it interesting. ran into a couple glitches too.",13.7
"ing awesome game. if you dont play this, youre a dickmonger!?",164.1
"the controls are strange, the voice acting is mediocre, its a free-to-play title, and there is absolutely no backstory explanation whatsoever. skip this one.",0.7
"awesome game...hard to get into sort of like dota 2 in that way... the biggest con is that its repetitive.",60.8
"this game makes me cry in a corner about my life...",1094.5
"i totally ask people to try this game out if you havent try it yet it a cool game you get to but weapon get warframes but you need to collect iteams to build the weapons..",23.0
"good game & great game developers. ive play this game since theres nothing fishy. and while i played this game for the main game, i see lots of updates! game dev team are so great, more of bugs fixed, many thing updates not only the weapons.",585.8
"a hoarders paradise. all the space ninja with special powers goodness you could want.",130.3
"linear, but fun. game is easy to understand, better with friends, and has a pretty cool upgrade system. i havent paid a dime and i do not feel obligated to.",6.9
"i can, without a doubt, certainly say, that warframe, is okay. better than most tps/co-op games out there, plus its f2p, so its worth it. but, its still only okay. great with friends, but otherwise... dont bother. get friends to play with you or dont play at all.",0.3
"this game looks fun, but, its not. number 1. laggy for people with macs, number 2. you have to push 1 2 3 and 4 to use powers. and you cannot change it. number 3. hard.",24.4
"its a beautiful game! its hard to explane because its that good! love it! <3<3<3<3<3<3<3!!!!! would recommend!",14.2
"this is a good game if you want some ninja skills and abilities mixed with a splinter cell type game!",62.9
"too much updates. but it is still an ok-ish game 5/10",1.0
"this game will be fun for you for the first 2 hours, and then you will notice that its the same 3 maps over, and over, and over, and over again. also, the business model is the most pay to ing win ( or lazy and finish the game ) i have ever seen.",10.5
"the animation guy is earning his pay. every animation looks incredible. the only other game with animations this smooth is dark souls.",61.1
"its free, so uhh... i gues thats a good reason to get it",3.3
"a game in which you have to be tested to level up? and you can only take the test once every 24 hours? the very concept offends me. from the time i was a kid until i was in graduate school, i was tested every damn week. the jobs we normal everyday humans have, every couple months there are tests, competency exams, certifications exams...i want escape from the mundane, not a replication of it in a game. we cant escape this for even a minute, it has to be inflicted on us in a damn game? the people behind warframe, there is something seriously wrong in their heads if they think this is a good idea. and if a player ever puts up with this nonense, theres something seriously wrong in their heads, too.",11.3
"its like halo just mixed with cool, card-collecting upgrades that is better for the pc. it has a lot of potentiel as long as they keep the fixes constant.",173.7
"really good game to break from others, but get boring really fast; um jogo muito bom para quebrar a mesmisse porem fica tedioso bem rapido.",241.5
"honestly, this is one of the best game s ive played a long time! on any normal day i probably wouldnt like this game, because it looks confusing and complicated. but! this game does a good job describing it and you will get used to thew controls in a heartbeat. all around it is a verry good game!",476.5
"amazing game, very very good game!!!!! if you like star wars, guns & swords, aliens and alot of action, this game is perfect to you!!!!!!! i highly recommend this game to anyone like the thing upp here!!!!! and the best of it, its free@@ <3333 but you have to pay if your gonna buy things to the game (in-game) and so long... get it!, ure gonna lov it!",82.9
"liking this game for me, basically boils down to getting to be a damn space ninja. theres lots to love though. its got space robots, spehs mahreens, and violently infections space zombies. the game feel is great, theres lots of unique, interesting weapons, and cool stuff is always being added by the devs. best of all, its free. sure you can buy stuff with platinum, but the only thing you cant craft yourself is slots for frames and weapons. not only that, but the most sought after item (upgrade reactors/catalysts) comes out to a little over a dollar worth of platinum. i wont tell you that this game is perfect, because its not. i have had a lot of damn fun on it though, and i find myself coming back to this game more than others.",883.9
"great game! looks great, feels great, plays great. and still free. and finally coop !!! also the acorbatics in this game are amazing and fun! an must have game imo!",1280.7
"basically a free to play version of destiny, that came out before destiny. if you want a game thats fast paced & easy to play, and doesnt take allot of grind time to enjoy it then its worth the free install. but it is a typical console run and gun with a shinny appearance to hide the lacking of progressive storyline or variance in gameplay.",23.0
"this game is crazy insane and i would recomend this game to anyone who likes there games of stealth and there games of shoot em up!!!",242.8
"this game offers a fast pace, amazing graphics/effects, unique fighting style, customization, and much more. if you do not mind raiding stages (that can be similar at times) over and over again, then this game will be fun.",58.7
"graphically engaging, fastpaced, dungeon crawler-esque, rpg elements, and overall a good time. if youre looking for those things, look no further, and download warframe!",1.1
"your common p2w with a twist, it has space ninja shooting role based characters! with them, you can do anything! as long as its the same thing for about 2 years... play if you have nothing else to do (also comes with so much blur youll throw up!) 4.5/10",539.0
"this game blows f2ps out of the water with how much fun it can be. feel like playing a solo stealth game? check. feel like blowing up thousands of aliens trying to kill you with friends? check. feel like doing those things with tons of weapons and [easily] over a hundred missions? like a walk in the park for this game. the only downside that i see to this game is the lack of propper introduction and the pros and cons of each weapon, however this is easily dealt with early on in the game. not to mention this game is beautiful and runs like a dream on my rig. almost all items in the game can be obtained without paying real world currency. oh, by the way did i mention that you are an alien ninja? no? well you are. i cant wait to delve in further.",150.3
"get more powerful weapons so you can run more missions with to make those new weapons more powerful. unless you want to spend money: grindy and repetative to the extreme. i wish there was a way to pay money to make this game fun again after the first 20 hours of gameplay. its free to play though.",2.8
"this is an amazing game! i just wish my computer could handle it",395.6
"great f2p game. space ninjas can keep you entertained for a few hours without getting boring too fast.",4.3
"3rd person action space ninja dungeon crawler 11/10",198.3
"robo ninjas in space!!! wallrunning!!! shooting!!! melee!!!",648.0
"love this game! however, be warned, story has much to be desired and do not play too much as gets dull.",13.9
"brilliant, when i first saw warframe i thought it was one of the countless futuristic pvp shooting games, but when i tried it, in short, it has to be one of the best games iv played in a long while.",85.5
"this game, just, wow, one of my favorite games, the weapons, especially the sword is just so satisfying to use, 9.5out of ten deffinetly download this game.",54.6
"fantastic game! i love everything about this game from the brilliant rank progression system to the wonderful art direction.",5.1
"i play this on the ps4 and just wanted to leave a review on here. in short, yes it is a grind if you want to keep playing for free and still get good items, but it is highly addictive. where destiny was limited, short, sometimes too difficult and not that much fun for me, warframe makes up for it. warframe is basically a more feature rich version of destiny. however be warned, if you dont want to play for free, it is very expensive. some of the packages cost double that of a normal game, and buying in game credits is obscene. but, that hasnt mattered for me. ive won enough items and levels through grinding on free play to keep me interested. highly recommend.",0.1
"really great art style and backstory. its too bad the games missions are so repetative and adds nothing to the narrative of the interesting universe theyve created. the gameplay can be fun but youll be doing the same over and over. killing hundreds of grunt enemies and then the odd tougher boss.",74.8
"garrys mod?sure.loadout?definatly.warframe? yea es!",11.8
"what else can i say except that i am a big fan of warcreng",840.4
"just a warning to any one intending to invest time into this game. through my own personal experience i have now lost months of playing time and hundreds of dollars because this company decides it was ok to delete my acount with out my knowledge now ive been side linded in support for almost a week the customer service is digusting and respond with aditude toward its customers, this businesss practice is disgusting and unacceptable. so just a note if u plan on playing and spending money you do it at youre own risk",152.9
"one of best but weapon customisation needs it be something i know there are weapon card add on but im talking about physical changes to the weapon for example a sword can get a better grip increases speed and looks epic or aiming sights",27.9
"supposed to be a great game. but you really need to use real money for almost all items. its like you are imprisoned even if its ftp",14.8
"do you like ninjas what about robots lucky for you a freak accident combined them into robinjas play",131.7
"even if it is a bit of a grind, it is so much fun after the initial hour or two",232.6
"while this game looks great do not be fooled, these ninjas are subpar for any true dark warrior. kamas are fashioned with subpar material, nikanas obviously not shinobi-made and my mom found me playing this and grounded me.",191.2
"great game! fast paced, a lot of presonlization, and has a ton of potention in its open beta phase. sometimes a bit repetative, but it is a beta so its growing. highly recommend.",81.4
"i dont like the fact that in the update 14,(well in my experience of the update so far) kubrows die and i had wasted 80 platinum (currency). it feels very unsatisfying to know that i wasted money on this game. i want a refund",342.7
"played 0.1 hours and only seen the awesome looking main menu... 11/10 - would play again",0.7
"the gameplay is good but the whole buy a blueprint and then find more resources to compensate for making the item is very frustrating and time consuming. the game is the same mission over and over until you unlock more mission to play some more repetitive missions and enemies. the game is good but it just has to be for you.",4.8
"i think it is a beauiful game but the lag is crazy. as soon as i start a mission i lag, if they can reduce or stop the lag the game would be amazing on pc.",4.6
"fast gameplay, cool moves, and a cinematic experience. hell i dont even like third person shooters, but this is an exeption!!! a must have for hardcore gamers.",79.8
"you can split someone in half and shoot lighting and its free to play mormon jesus approved",27.6
"if you like futuristic games then this game is for you! its awsome!",480.5
"very entertaining co-op, and while still in beta, it delivers a very large amount of content. with the huge amount of customisation, both in appearances and functionality of frames and weapons, and even the ability to build something from the ground up, this game can keep you hooked for a long time. there are naturally, points in which it feels lacking for now, but digital extremes are obviously hard at work making this game better every moment they have. you can clearly see the amount of effort and love that are going into making this, and it seems that with every large update, the game just manages to become more aluring. there are quite a few approaches you can take on gameplay, especially concerning the weapons you choose. these can offer incredible diversity in playstyle, which one can further change according to their tastes, when it comes to customisation. the amount of mobility is also a great factor in this game, allowing you to perform a variety of acrobatic moves to get around, or even get the upper hand on enemies, if you know what youre doing.",652.2
"> get fist weapons > -punch and -punt aliens to get their lunch money > buy & build better fist weapons i am in space ninja heaven.",800.4
"this is a beautiful looking game and the gameplay is ok but it falls with almost everything having to be bought with money.",5.5
"this game is an amazing example of how a slight remix of an idea can explode in popularity and exellent gameplay. like stealth play? go for it, theres an entire 3 characters for it an a whole array of weapons. like running and gunning? go forth and slaughter to your hearts content. warframe is truly a game that shows that giving the player a large number of pointy objects and fleshy, blood filled targets can be the most fun in your life.",12.2
"space ninjas ! ! ! flippy flip, slash, pew pew pew !",74.9
"i love this game. especially with the new archwings, this game is fact-paced and fun to play. pumping a couple dollars into the game helps you move along faster, but this game is definitley not pay-2-win, and you can play the full game comepletey free. this game does get repetitive, so i would reccomend playing maybe a couple times a week.",200.5
"sometimes you just have to go in without looking at the situation and realize gee this is one big mess but on the other hand you have to say to yourself i can fix this and thats what you",15.3
"space ninjas in power armor. if you need anymore reasoning than that to give this game a shot then go play runescape or something.",8.1
"yes yes yes yes yeeeeesss!!!!! such a good game, you can really feel the atmosphere of your surroundings , the storyline is a bit typical, but the gameplay is astounding. outstanding graphics also really make the game, come to life. the voice acting, i could go on all day about it. its extremely well written and the actors appsolutally nail the emotions, and the voices fit perfectly with the characters. my overall opinion is that, this game is delight, and i would rate it 10/10",5.5
"really fun game to play !!!!just give it shot maybe youll like it!",4.8
"i played this some before and without having a lot of hours onto the game i can say it looks promising i know people who have played this to much for their own good. also i like the fact that unlike most mmorpgs where you do not really become badass untill you played for a long time here you are a flippin ninja from the start! cons: it is still an mmorpg which means it includes grinding which i am not a big fan of it can sometimes be unclear with where you need to go as with all games where you can fly around (not literary fly) you will get stuck. in general though i recommend atleast trying it :d",1.0
"i really didnt expect to enjoy this game as much as i did.the combat is fast paced and once you play into the game the difficulty definitly increases in a good way.the rpg elements have been implemented very well and the mod system seems very interesting. the only thing about the game i didnt enjoy is that for a new player i found it pretty difficult to figure out how to do certain things there are small tutorial hints in-game but i didnt find them as helpful as they could have been. overall i think everybody interested in an action/rpg/shooter hybrid should give warframe a try, and since its free to play that makes checking it out even easier. rating 8/10",693.9
"free to play. and evil with it (well, some of the design is questionable, at least). apparently its far less evil than the vast majority of ftp games. which is lucky, i guess, since theres a slick, if actually slightly dumb, shooter here to overshadow that cash shop. worth noting is the fact that random number generators feature so heavy that its not uncommon to hear this one refered to as warfarm or grindframe. its addictive and has absolutely no respect for your time. i should hate it, but i (judging by my hours played) kinda love it.",467.5
"great game with unique playstyle and cool features.",30.6
"very different game, which is the best thing ever. its just a game you have to try for yourself.",575.8
"interesting concept and pretty fun to play. it gets to grindy and repetetive later though,",10.8
"its a 3rd person, space ninja multiplayer about killing monsters. put in a couple of sweet effects and spells and you have warframe, awesome.",84.1
"well your a person in a suits called warframes each warframe has its own set of abilities i go with loki it can go invisible to get past security and can switch places with the enemy so the enemy is confused as you could probally tell from the warframe picture it has guns and what every person needs to spill blood a sword which can be upgraded and you can get different melee weps mostly swords but there are power gloves that can be purchased which allow you to pack a punch(get it gloves and punching huh huh anybody?) any way download it its free",10.6
"im hooked on this game. highly recomended if you enjoy coop and third person missions. grindy, yes, but i think thats what i like about it. with the huge selection of weapons and frames, there is always something to strive for wether it be attaining that item you dont have, or leveling it to max it out.",799.5
"there isnt really anything to say about this, its just grab your gun, kill, level up, kill some more. really addictive free-to-play.",67.0
"warframe is a brilliant game, many alternative fighting styles, and so many mods and items. try not to put money into this game, get in good with high level characters and forge your playing style, and the prices of platinum are a rip-off. warning: do not play this game because of the current update since it stops all game use for windows 8 and up users.",433.6
"man this game is like i robot with will smith, exept there no will smith!!!1! what is this ? shark tales?",108.9
"welp. the time has come for a review! pros- smooth gameplay awesome characters customizable tons of weapons new maps and characters added now and then(which is cool) beautiful graphics cons- you need to wait a little to build a new warframe, or a new weapon, but its ok! its worth waiting. and..thats all from my personal experience ._. died from shockwave moa bug, got shot down from grineer ballista, burned to crisp from grineer napalm.. ten out of ten would again die from all of these things, so i can revive, and kick their  back! good job.i recomment this game to anyone who likes 3rd person shooter with a lot of guns, customizasion, and gameplay.",159.5
"game is fantastic! loot based mission structure that rewards you for how well you play similar to monster hunter, torchlight or boarderlands. extremely fun multiplayer tactics avalible and the game has a very high skill ceiling. early game is a bit of a grind though, you may find higher levels extremely difficult without a close nit team and the public team joining service is not totally realiable. also- dont get the steam version! steam sucks! get the stand alone game at",10.8
"free :) its bad  looking to and plays well , i just need to figure out the difficulty settings could be ive only done 1 misson",681.8
"awesome, especially for f2p game. between primary weapons, the co-op play, the melee weapons. and the warframes this game has tons to do. though i will admit that it can get redundant at times theres so much to do that those moments of redundancy dont last to long.",524.5
"i love this game, its space ninjas cutting up dudes with guns, using an assload of weaponry. it does have pay to win elements, but you need to work hard to be the very best. i recommend it gets my a/5",457.3
"ill break it down for ya. a. this game looks sexy. peirod b. you play a cyber space ninja... thing. c. its f#ckin free d. a+ game design, sound, and writing. e. its f#ckin free!!!! so if your comp. doesnt explode on install, give it a shot its pretty awsome. mallers rating: $-$-$-$-$-$-$ 7/10 maybe a 8 if you like grafics more than solid gameplay foot notes: - not open world, quest based gameplay -multiplayer usaly 4 players permisson -lots of customisation -updated twice since i started playing 2-3 weeks ago ( not bad for free to play) -mic enabled but not commanly used -best played with a controler ive read 360 and ps3 work the best (wall running and other crazy  moves you can pull off are tough with a keyboard) -this game will work your grafics card over like a red headed stepchild unless you turn down the settings... or if your rich enough to buy a beast one, which i am not :( -join or make a clan, makes the game better + you get a dojo son,",39.3
"i only played for 15 minutes. the intro and one mission. then i was left to try and figure out where to go next and for some reason, everything was locked off and i couldnt go further and tbh, i couldnt care to go further. if you enjoy it, great... but i found it to be esoteric and terse, which is not a very good feeling to have by a new player. maybe in the future, when i feel like checking it out, i will google some video tutorials on youtube but not tonight.",0.7
"really good game, fun to play, easy to take in hand, beautiful. but... there are not much players... and its kinda hard to level up. you need to spam the chat for allies at some level...",35.9
"its a fun game in the beginning but if you really want to get better at this game you must buy items with real money or play a lot to get better gear.but if you dont mind that its a fun game to play",18.0
"i killed the stalker so ing hard he actually died.",227.9
"looks pretty neat at first but after playing a few games it quickly becomes apparent that its just a microtransaction farm. maps are crudely cookie cuttered together to make new maps. for each mission. weapon progression is incredibly slow without dumping some cash into your game.",0.8
"run. shoot. collect. rinse and repeat. compete until you have everything. while this is what the game is, it becomes so much more once you begin competeing with friends, joining the talk in region chat, and going head-to-head agaisnt other players in clave. ninjas in spaaaaaace",285.8
"pretty good but it sucks for bad computers. bad computers + warframe = intense lag if you have a bad computer you probably shouldnt play this.",24.2
"extremely fun and addictive a little bugs here and their but the developpers know what their doing and even have so fun little livestreams about updates and stuff which also gives you a chance to win a draw",565.3
"it was all fun and all when i first started playing this game. however after a couple of hours here and there, i feel like i have lost my passion to like this game. the only thing thats keeping me to play is the aesthetic look and the graphics. everything feels like a grind fest and its just seems so ridiculous you have to wait 12-24 hrs for an item you are building. the only way to get around this is if you use plats to speed up the process. :(",98.0
"a decent 3rd person shooter with numerous ways to adjust your char to your own playstyle, though it a bit bland at times the action is decent fun and really gives you the vibe of being a ninja with high powered fire arms.",157.2
"one of those rare games thats based around multiplayer, but is still fun in solo mode. i think the stealth aspect would be impossible in multiplayer. fun, relatively low system requirements, f2p. whats not to like?",5.7
"i think other than the fact that after the mesa update that i got glitched and cant connect to others.warframe is a very great third person shooter thats free. get it now youll be glad ya did.",904.3
"love this game there forever updating and creating new challanges, you can paint your warframe to what ever colours you wish to your taste, join a clan and help set up your dolo and weapons etc awesome, lots of fun when in a group, and evan if your not, it isnt hard to make friends and have fun.",719.0
"i love the game and it is very fun to play. good job.",543.3
"great farming simulator! planting crops and watch it grow kinda game.",1271.0
"although ive never played warframe on pc i played hundreds of hours on the ps4 (i hope theres no real differnce) and i must say for a free game warframe is amazing you will spend countless hours even alone on this game something this game did very well was how many things you can do you can work on making a warframe, weapon, something for the clan, etc. all in all this is my first review so its  and short but at least i tried",3.9
"warframe, where do i start? with all of its grindiness, it can get repititve at times. however with its unique custimization options, variety of missions and warframes. it all makes up for it, the amount of time the creators of this game is noticeable, with balance changes, new weapons, etc. warframe is defiantly a fun time, playing solo, or with friends. so defiantly try this game out, grab a few friends as well, start a clan! the platinum prices however could be alittle lower, my wallet is in pain.",234.1
"such a good game recomend this to everyone. its just such a good game!!!!!!",27.8
"a very well made game, suprisingly made by a small dev team but has become widely recognized to the point of a console release which is a great feat (even if it is download only) great game and more stuff being added to it",110.7
"for beginners i warn you, you will not understand where to go. but once you get used to the mission mechanics youll be able to get through the menus with ease. the one downside to this game is the crafting if you dont want to spend real money. all i have to say is have fun grinding the same mission over and over again if you want to craft something. but this game gets a 9/10 crafting being the -1, decide for yourself.",9.7
