% Generated on Thursday, 07. May 2015 12:06AM
% This ARFF file was generated with review data from the following game(s): ['Sid Meiers Civilization 5']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"i sunk over 100 hours into this game and i think that was just the tutorial. this game is amazing. a-maze-ing. with a capital amaze. it has problems, but i cant remember them due to my mind being blown. major time sink. divorce your wife before starting.",127.2
"extremely fun to patient and strategic players. constantly finding myself talking to the other cpus.",43.3
"this one time barbarians took my settler the very first round so i lost instantly........its very fun.",145.9
"average time spent per login: 500 minutes straight buy this .",542.4
"this game is awesome. you can be a noob and still have fun and dominate or be crushed. even though this game was released in 2010 it is still one of the most amazing sid meies games to play. i am very glad i got this on sale. 10/10",12.5
"i would personally suggest this game for anyone who like strategy games and the previous civilizations.",475.7
"love the graphics compared to civ iv! and as always, an awesome soundtrack xx",17.3
"u fukin wot gandhi???? just because my soldier was parked in your space doesnt mean you get to send your curry elephant rangers to slap his  with your 5 inch trunks. thats it, its war. gandhi?? more like... gone-di. and so, the entire indian empire was annexed by the mighty forces of korea. 17/10 better than your average history textbook",33.4
"great game, i have played over 110 hours and it never gets old!",209.3
"one of my all-time favorites. whether its the enjoyable gameplay or the absurd historical situations (where the incas can invent christianity and ghandi can become a warmongering dictator), this game never fails to entertain me.",424.1
"best game ever played. so very fun. played sweeden and destroyed greece and the native americans before jesus was even born. oh yeah!!!!",94.9
"civ 5 is a great addition to the series after all this time since its release i still dont know what to make of the city states features or the removal of the stacking of troops. civ 5 is as addicting as all that have come before - a series i have played again and again since civ 1 came out.",233.5
"this game is great if you have an hour or 12 to burn.",966.5
"barbarians razed my farms and massacred my citizens 10/10",143.8
"10/10. a true mark in the civ franchise. it has no nuke limit.",90.4
"this game has always ben a fun drop and pick up game. it is hard at times the advisors do not say alot of usefull information. the cpu seems to out perform most of the time. i do find it easy to make wonders faster then the cpu though. barbarians spawn reduculosly fast. i miss the diplomats who could bribe them and steal technology. well it has been fun though.",278.9
"i sent a nuclear bomb to spain and the game crashed. 10/10",235.5
"this game sucks hours out of your life. 10/10 would buy again",427.5
"get a group of friends and play this game, must buy",122.2
"love it and its intention. if its intention was education and enjoyment ,i rate civ 5 as n#1",70.2
"great game, i would reccommend everyone gives it a try",36.2
"great addition to an already powerful title. 9.5/10",287.6
"anyone that is a fan of turn based strategy games will enjoy civ can you stand the test of time",599.6
"this is no game. it is a time warp. apparantly i have 91 hours played. it feels more like 10-20. you have been warned.",281.6
"just one more turn, i swear, im only going to play just one.... more.... turn......",3.1
"great game to play with friends! the expansions add in content that gives the game more ways to win",162.4
"i came from playing civilization revolution on ps3 to this, and this game is absolutely amazing. most of my hours on record are with gods & kings, but brave new world adds a whole new dimension and makes going for the culture victory fun and rewarding. guiding the many unique civilizations through 6000+ years of recorded history is rewarding in itself, but then throw on the different victory conditions and the mulitple options you have every time you set up a new game, and you are almost guaranteed to have an exciting and one of a kind game every time.",719.5
"i love this game so much that i want to have sex with it!!!",58.9
"if you love causing mayhem and you are great with strategies you will love this game!!!!!!!!",112.2
"this game is fun, but complicated to learn. i would recomend this to experienced strategy players who a looking for a nice smooth game. there is a variety of ways to play, and new map sgenerated everytime! it also has a very good multiplayer system, you can play with turns, or even at the same time! hanks for reading this recomendation, i hope you choose to buy this wonderful game.",30.4
"buy this game and it will eat your brains. 0/10 needs shrek civ",52.2
"this is coming from a person who does not like turn based games. i bought the super package and enjoy the game. i played this game vanilla, and did not enjoy this game. if you play this with turns i highly recommend a 3 minute timer. some people lose track of time and become rude by making people wait. that said this can be a very fun game. do not look for action, but a quiet evening with this game. try and have a book handy, or the tv on a show thats pretty good. end verdict this is great clean fun. 8.5/10",70.7
"a fabulous game that simulates perfectly how awful ghandhi is",146.9
"this is a good game but sooo much dlc.... they want all our money",974.6
"a great way to spend a lot of time on a strategy game. first time playing a civ game and it was very easy for me to get into and understand after a few playthroughs. the achievements for this game definitely give me something to play for, as well. highly recommend!",119.7
"this game is a fun game for people who likes strategical games.",170.4
"mah a mah a mah mothering a, yeah i recommend this . buy it or some crap like that, dont torrent #torrentsnot4me",55.4
"great game with lots of hours of gameplay multiplayer and singleplayer. well done 2k games for a great strategy. if you want a pack i would recommend getting complete edition as it comes with most dlcs and is worth the money. great game, great game. looking forward to the future of the game!! :)",138.9
"this game took my life, its destroying my social life and i have lost all ability to sport. 10/10",86.5
"i dont know how, but i have seen more sunrises playing this game than any other.",99.6
"being a fan of the civilization franchise civilization v was something of a disappointment when i first played, however that was because i naive and my expectations wasnt matching what the game was about. after coming back to the game i realize that a lot the features that have been implemented while i was gone and all the expansion pack have turned the game into a solid piece of work. it is fun building civilizations and conquering enemies that have an uncanny capabillity of out doing you at every turn. the technology is realistic somewhat and the non-stacking units take some time to get use. however i would recommend this to everyone who wants to build a nation from ground up and conquering multiple enemies. i just wish that there were more micro government options oh-well still it is a good game to by time and have fun.",352.1
"too addicting. some really great improvements over civ. 4 (one troop per tile, etc.)",158.5
"probably the most fun ive had with my friends since halo on the computer. you can sit there all day relaxing pumping out a game of civ while you either beat each other to a pulp or wreck an ai all while shoving religion down peoples throats. plus where else can you get attila the hun vs george washington? didnt think so!",621.6
"very good bit of a time steeler tho look at clock it 8pm then look back wat feels like 10min its 2am lol",170.4
"i sat down to play this game once, twice at most. i had no idea i even played this game for 17 hours within that time frame. the game is addicting, and even though it was addicting i was still left wishing it was more complex. i think civilization 4 is more up my alley as it is more complex but i cant dedicate the hours to it.",17.1
"with the brave new world expansion this game is amazing. without it its a no good.",274.8
"an amazing game. i recommend everyone get it. need i say more?",100.7
"the game that makes you king of the world (if you so deisre) just watch out for gandhi and his nukes.",739.5
"i hope you dont have a life because with this game your going to forget you had one. civilization is a srategy game where you command your cilivilzation by build cities, going to war and trying to dominate your enemy, or going to the moon any many other things you can do when you play this game. this is one of the funniest and most time consuming games i have ever played and it is worth the price and the amazing dlc that lets you make trade routes with other civs out there or even creating your own religion to spread faith across the globe and gives you many more civlizations the play as. buy this game now! the only thing you will regret is that you havnt showered in days because of this game.",182.4
"ive been playing since civ 1, played and bought civ ii, civ iii, civ iv and now civ v. it is good. but be sure to buy the complete edition. you will sleep less because of it, promise.",158.7
"wonderful, hands down! - just wish that it wasnt so cpu extensive. :(",36.2
"best game ever, just finnished my first game as the dutch and going back for a second!!!",22.9
"this isnt game dosnt have the highest played hours in my library for nothing... well maybe its that the game takes days and sometimes weeks to complete... but with infinite play through possibilities its a game one could play constantly... :)",602.1
"im not a fan of turn-based strategy so i was going to be quite a hard sell on this. however, in the 50 hours ive racked up in the first two weeks of owning the game, im fairly thrilled and enjoying it. you can tinker with a single or multiplayer game for days on end and just calmly murder that bloody irritating ghandi in your own time. ive barely even touched the available mods for the game, so ive still got that excitement coming to me. all in all, a nice timekiller, and can even be played while youre doing other things.",91.6
"one of the best strategy games ever, make sure you get all of the dlc before you play though!",58.1
"just one more turn. no, its never just one more turn. very addictive and fun. good for when you got a lot of time to spend.",30.8
"ive lost about 12 hours to this game in the first 2 days......its fantastic!",12.0
"played 37 hours of this  in the last 3 days. if you buy it, dont expect to re assimilate back to the real world.",81.3
"holy shitballs where did the time go. started a marathon game back in nam with a few friends and here we are i dont even know what millenium it is.",226.4
"this game is very fun. it has alot of ways to play the games and alot of ways to win. but the game is funnest when you have all of the dlc. you should definitly get this game if you like strategy.",1068.4
"i think this is one of the best strategy games of all time!",73.3
"civ v just feels lacking for some reason, particularly compared to civ iii. cant really put my finger on it but it just feels like civ for those that dont want to really learn a complicated game. 6/10.",39.7
"you came to  es and buy civ 5. have you bought civ yet?",180.1
"this is actually the first strategy game ive every played and so far, im quite impressed. it peaks your interest and keeps you entertained for hours. it allows you to play in single player and in multi-player mode. highly recommended and thus far in my opinion is one of the best turned-based strategy games out there.",189.3
"brilliant game. its an excellent time killer and its not hard to get a grasp of either. the diplomatic panel is smooth and pretty easy to use and the movement is basic but effective. 9.5/10",459.2
"with all the expansions and dlc, civ 5 is not acutally that bad of a game, and is quite fun. plus it has mods. mods are awesome, and some of them are quite good, others are quite bad.",103.3
"i got this for free from green man gaming a few months ago, but it is worth what i would have paid for it. virtually all pcs can play it so you dont need to worry about your specs too. all it needs is a canadian civilization and it would be perfect.",318.0
"though my power level is only in the 700+ range, i will have a blast rising towads the stronger fighters in this realm",811.2
"i would reccommend this game to the strategy gamers and those who have the patience enough to see their empire growing from humble beginnings to a mighty nation. its graphics are amazing and it has an addictive single & multi-player as well totally suitable for friends who intend to have some fun :) lead your nation to greatness!",58.6
"if youre a civ fan and enjoy turn-based strategy, it really doesnt get any better than this! all the best parts of civ 1, 2 & 3 without the let downs of civ 4!",194.7
"played this before work and all i did was think about it for the rest of the day",259.0
"love this game, very addictive. i play it for hours on end",751.0
"this is a fun strategy game that looks and acts like a board game would, as luck plays quite a part in this game from time to time. although it is horribly optimised, it does not talke alt-tabbing kindly, and after youre done playing this game and want to do something else, you should reboot your pc. dont get me wrong on this, though, this is still very fun to play, although the games take long, and you should limit multiplayer gaming to friends only, if you ask me, these games can easily take 8 hours or more. go get it if youre into strategy board-like games, its a great pickup at the price. brave new world also isnt a bad pickup, as it expands the game greatly.",143.3
"this game is incredible, its fun and addictive, theres soo many different civilizations avalible to pick from. the civilization i prefer to go with is napoleon or america.",155.1
"an amazing game to take away some time, and loose your self in a world where your the god and can dictate the turning of time.",513.5
"civilization v is an awesome game and one of the best (if not the best) empire management games available. well worth the money.",125.5
"if you have 8 hours to kill, this is the game for you. protip: never trust ghandi.",115.6
"good fun, but is significantly better with expansions, especially bnw. good variety of difficulties; from derpy for newcomers to complex for experts.",175.6
"great game. just when you think youre doing good the three leaders youve been trading with declare war on you and pillage you.",78.5
"me: im just gonna play for about 2 hours. *five hours later and game ends* me: well,  and i didnt even win 10/10 would kill off montezuma first",190.5
"amazing!!!! its the best strategy game i have ever played!",22.2
"ive been playing civilization seriess since 2003. still wonderfull.",246.3
"heres the concept - you get to be the english empire(other inferior civilizations are available) and take over every other civilization in the world. also, sometimes you get to have what can losely be called a war with the french. this is a must have game, it is genuinely fun with friends and even singleplayer.",39.7
"this game is one of my favourite games ever, it is really fun to play with friends and solo, if you want a game you can play for a few hours or even an hour, this game is for you, civ 5 described in one word, #fantabulous",109.8
"dropping nukes and atomic bombs as gandhi is deeply satisfying",41.3
"this game is one of my favourites in my library. its a game for anyone that loves or likes geography, it teaches you about history and lets you mold history in your way. i recommend you play this game with friends, you can play online and solo, but its a little more fun with someone you know and like to play games with. i recommend this game! 9/10",71.5
"if you like managing empires, nuking george washington, and spending 6 hours playing a game you meant to play 40 minutes with, then there ya go.",168.6
"amazing a few minor issues but not enough to say no to the game. all in all great compared to the past versions. if you loved civilization in the past worth a buy. if you had a hard time with past civilizations this game has fixed a lot of issues why you may have no liked it. i give it a 4.5 out of 5",147.2
"over the river, and through the woods, there all my movement points go...",507.4
"great game addictive only one more turn turns into about 100 more really quick. the depth and history are awesome especially for history ppl. totally recommend this game to all!",260.6
"regularily steals 5+ hours of my life. well worth this and all dlc",91.8
"great turn-based strategy game. even more fun with friends on marathon settings.",48.8
"i have put an absurd amount of time into this game, and it still doesnt feel like ive done enough. there are literally millions of ways to change the game, how its played, your current situation in-game, your interface, blah blah blah. most important thing i learned is that deity is difficulty is hard as  and gandhi shouldnt be ed with in the atomic era. id recommend this game to anyone looking for a good way to pass the time or a really competitive nerd.",408.9
"addictive as hell. just one more turn. worth getting the expansions.",24.5
"its different from the previous civ games. not worse, just different. the old ones 1-4, were only really strategically challending, but civ 5 is much more tactically challenging. its still about the overall strategy of where to build cities, when, how and how much you want to expand... but in civ 5, you have to think a lot more about the placement of your troops. i like this change, and if you want to play each eras units in proper wars (and have the time to do so), a marathon length game is quite fun... but its going to take some 50-100 hours to get to the endgame!",244.6
"ah civilisation 5, what a good game. been playing every now and then since release. this is the only game where gandi is a nuking warlord. would highly recomend this game to gamers of all ages. one tip when buying as well as buying the bace game also buy dlc as the dlc really makes the game what it is, without the dlc the game can get a bit repetitive. so stop reading this and go buy the god dam thing!",236.0
"ive always loved the civ games and this one is even better.",121.1
"this game lets you act out your anger on the chinese by building a mass army and taking over their cities and renaming them stuff like land of the small weewees 10/10 goty",35.2
"got nuked by ghandi when i was still in the ancient era. 10/10",5.2
"build nukes in japan and get the roman empire on your  while building a granary in your capital.",42.6
"fun game, nice to kill time or just play with friends! lots of replayability as well.",31.7
"this is one immersive turn-based strategy game thats sure to suck a scary portion of your life away... :d",305.4
"this is an amazing game, it is 9/10 for me, i love everthing about it and wouldnt change much. i cannot wait for civ beyond earth.",437.5
"amazing strategy game. i have spent countless hours in this addicting turn based game.",157.4
"ive played basically every came in the sid meiers franchise. civ5 is a great installment, i like it better than civ4 especially with the brave new world expansion. i wish firaxis has spent more time on performance of the game engine -- it takes up a ton of system resorces especially in late game scenarios. but over all, really fun and has a good multiplayer experience although there are a few glitches.",69.8
"love it, no matter how many times i play its always different",136.5
"a fun and creative game that is great for any fan of strategy games. its lack of realism is compensated for by its amazing gameplay.",105.0
"a really good game to play with friends, as long as you have sometime to kill.",28.0
"my first game on steam. its the start of my addiction, i h ave since then moved on. however this game still remains one of my favourites because i played it the most and its what got me into the pc gaming community, it was awesome!",30.8
"honestly one of the most addicting games ever!! dont play this before bed, or you will be up all night!!",40.8
"yeoooooooooooooooooooooooooooow  it gah gah gah gah gah gah gah gah yeah i  it oh oh i yeah i  it in the  so so so step back now yall boom boom boom boom karate chop!!!!!!!!!!!!!! ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh(growl) yeah yeah yeah so be walkin down this street what what i see this gaem what yeah thats right what yeah shut the  uppp uh uh uh so i brek ur nipple in a million little pieces cause ur playin as china yeah ur playin as china break break break break ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh(growl) yooooooooooooooooooooooooooooooooooooooooooooooooooo yeah! uggs are ugly uggs are disgusting yeah i ing hate uggs they are bayd so so so here we go so so so here we go oh oh oh oh oh oh oh so i be playin as india and in things up but then i see china dey so agressive dey so cheap dey  u up and then yout die the end",167.0
"addictive fun that will cause you to sink hours of your life into it. the gradual but constant progression means that you almost always feel like your about to reach a stopping point in game resulting in you playing just one more turn and before you know it its morning. advised not to be played if a deadline is coming up.",674.7
"challenging and crazy fun. this game makes time disappear.",142.9
"maybe just one more turn.... mmmm just one more. wait why is it 4 in the morning now.",115.2
"its good, very, very good. buy this instead of beyond earth. nuff said.",427.8
"besides my constant crashing its a pretty fun game",55.6
"this is an exceptionally great turn based strategy game. i havent played many other games like this but it has encouraged me to. i actually hadnt played the other 4 games in the civilization series and i found getting into the game a bit tricky but with the help of some mates and the wiki i managed to love the game. i ended up creating a relatively awesome empire only to be crushed by a backstabbing friend. so if youre wondering wether to buy this game or not i would recommend you do and buy the dlc brave new world, it adds so much and makes it so much better. buy it, get into the game and start up with your friends.",93.6
"great game, easy to play and very fun. after playing too much it starts getting boring, maybe the multiplayer its a great thing to try. 8/10",47.0
"a more comprehensive and engaging civ experience than ever before. with the steam community churning out so many mods, civ 5 has achieved infinite replayability. i give it a whole-hearted recommendation.",111.3
"great turned based strategy. good fun with multiplayer - but expect a chess like game, rather than full on action. very addictive and replayable.",105.5
"this game made me learn...and i wanted to learn... 10/10/10/10/10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 lets just say infinity.",118.0
"one of my favorit games well worth the price, the dlcs will increase the enjoyment multiple times over",386.3
"before i started playing, i pictured this game as being kinda like rts games ive played like age of empires. this is more turn-based and strategic than other games, with an emphasis towards building up over a long period of time. and yeah, i mean looooong. games can get fairly lengthy, though its pretty easy to put them on pause, even in multiplayer. theres definitely a learning curve, and while the tutorials are adequate for the basics, theres a lot of nitty gritty stuff that trips you up the first few games. overall, this is a great game for turn-based strategy, with lots of replayability, especially if you can get a couple of friends to join you for a long evening session.",92.3
"killing people is very fun in this game. 10/10 ign",65.6
"wery good game but europe universal is much bether",14.2
"so addictive, its like crack covered krispy kremes",87.9
"this game... omg this game! its the first game ive ever managed to play for 8 hours straight without ever getting bored... that ought to tell you something about it",60.7
"warning: this game is addictive. you will find yourself spending hours to defeat your opponents. and you will enjoy every minute of it.",17.4
"i always find myself saying just one more turn.. then its morning.",130.7
"9/10 only played it for a few hours, and with my pc, it was mainly loading screen hours. but for the time i did play it, it was a great game. fantastic turn based strategy, great graphics, easy to learn controls, and grand follow up dlc that just gives variety, not an overpowering force. my favorite part is the research tree, a system i feel many strategies have only started to do, and have done so poorly.",18.5
"it is good. wish there was a faster game time though otherwise with friends it is a long effort.",143.0
"i dont know much about the civilization series as a whole but i have played civilization revolution (i know some dont consider it apart of the series) on the xbox 360 and the game stays true to what it is all about, that one more turn addiction, and single matches that can go on for weeks to months. i highly recommend this game to fans of strategy with the new hexes instead of the usual average tiles and the elimination of stacking units. to fans of the series you probably already bought it and to those who arent particularly a fan of strategy still try the demo im sure youll find something good on it that will keep you hooked.",159.7
"very nice game, easy to understand. strategy is very important here, but theres a little of adventure too. with new dlcs it is much funnier to play! you can win the game in some different ways, personally i always won with science victory. with the workshop contents, it is more interesting, but most of the addons require dlcs. soometimes it can be buggy. 8,5/10",119.2
"if you are a strategy fan and like turn-based games, buy it. if not, i wouldnt recommend it. doesnt get old very easily.",715.2
"while the updates to the hex grid, and one unit per tile might seem game breaking and daunting, it really adds to the fun. you no longer require a rolling stack of death to get anything accomplished. with proper army and terrain management, you can take out their entire army with a few smart choices. what else do you need? its still civ at its core.",60.2
"this is an amazing game, i would recommend buying it. if you do buy it, make sure you have friends to play it with as it is much more fun with friends.",78.2
"there is a reason why i call myself civ, cause im the best around just like this game!",399.6
"four years after its release, its still an entertaining game. much of it can nourish your brain with strategic imaginations, lifetime ideas as well as historical learnings. much of what the era is here all depends on you. you can even control historical leaders too! notably bonaparte napoleon! pretty much like those city games but this one delievers alot more than those kinds of games. and hey, dlcs of this game is twice the fun!",23.8
"i played until i forgot to eat and  my pants 4.5/5 stars",514.4
"this is a turn based strategy game with very nice graphics. its very intense at times. if you enjoy strategy games that you can dump 6 hours into and not even feel it, you will love civ 5. the dlcs for this game make it feel complete, gods and kings is what brings the religion as well as espionage, back into the civilization series; which fits very nicely into this game. brave new world is very fun; it adds alot to the game ( trade routes, new civs, new policy system). out of all my hours ive never seen any bad that takes value away from the game. however, the base game alone will not have as much depth as if you had gold edition or bnw. i highly recommend this to anyone who likes strategy games.",261.9
"it took me a while to get into this game, but when i did, boy was i hooked. very fun and exciting game, and im sorry i didnt purchase it sooner!",12.7
"like crack, but better. yesterday, i started playing a quick game agains five other civs. ten hours later, i won the cultural victory and i wiped out two nations off the face of the earth. basically, if you havent played this yet, you need to. but make sure youve pooped before playing.",13.1
"this game... just look at the hours i have put into it and i still havnt touched all the civilizations, playsyles, or even the map settings. single player, multiplayer, mods, dlc, this game does everything everyone says it does. one small flaw i will note is the ai is very hipocrytically unforgiving. attack a warmongering race and eliminate their capitol and it triggers a domino effect that gets the whole world declairing war on you. attacked a city state at the start of the game and conqured it, reached turn 300 still basically begging for forgivness from other civs. reguardless of that the game plays flawwlessly *for me* is absolutlely beautiful and will keep you comming back for years to come. even when you put it down, youll want to pick it up again in a month or two just to see what this scenerio would imply to the world another 50 hrs and 7 games later.",419.3
"love this game to bits, but.... alexander: you are settling near us, stop it! 2 turns later alexander of greece has founded corinth! *looks for corinth* corinth is right below kyoto",211.3
"i think best turn-based strategy game ever.once you play you cant quit anymore :)",436.5
"what a surprise! ive never played civ until three days ago. i still wondering why didnt i install the game and played it right away after my purchase. this is a great great game. even if youre not a fan of strategy games or so you should play this civ v.",13.3
