% Generated on Thursday, 14. May 2015 05:06PM
% This ARFF file was generated with review data from the following game(s): ['Football Manager 2015']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"they built a new engine for the matches: graphics are worse, behaviours are worse and physics is ridiculous. why didnt you keep the old one? id better update the database on fm 2012 and be happy. this game isnt terrible, but its a big downgrade to previous versions.",44.2
"would defonately recommend to the fellow football fan.",592.5
"excellent game if you like football. easy to get into... very difficult to master. be warned..... free time is now a thing of the past and days playing this game will roll over into each other and before you know it, the next one is out!",128.8
"the game is just awesome! really good job from sport interactive! i suggest it 100% careful with crash! i had crash but sega helped me ;) buy this  <3",109.9
"fantastic game. i have never been great at football manager since 2010 but i have had a brilliant season 1, which i will now play plenty more.",125.5
"this game has its ups and downs, leading me to an inconclusive decision whether it is the best yet. to me, the match engine is unrealistic, the goalkeepers (dont get me started on the gks) seem to save the first and then be nowhere for the rebound. ive resorted to the classic 2d match engine so i dont have to painfully see these mistakes being made. if you want a prospect youre going to need the capital, as many enquiries i get come back with 57m which no one is going to pay for a 16 year old. although this being said it does make it more realistic in that aspect. overall its an improvement, and linked together with the steam workshop it gives players a chance to post their tactic of dominance in which other players can then implement into their game. all the issues ive stated can be patched up.",335.9
"ui is damn bad tactics is damn bad bad goal everywhere is damn bad injuries every game is damn bad im feeling bad spent money on this bad game is damn bad my feeling now is damn bad",281.2
"having played twenty-something hours im giving up on this and going back to fm2013. no more horrible interface, with ugly blocky colours, overuse of logos, and player faces that cannot be turned off. no more players sulking for no reason. no more rugby score games. no more daft injuries.",24.1
"i wouldnt recommend buying this game until a few patches are released. the release version is full of bugs, especially the match engine, that makes it almost unplayable. i mean, sure, you can play it, but you just have to cringe at all the goals scored from obvious match engine bugs. at this point, 50% of goals are scored from crosses on the wing that your defenders just dont contest, 30% scored from set pieces, 10% scored on missplaced backpasses to the keeper and 10% for the rest. the defense and goalie are so terrible most matches end with 4+ goals scored. if you want to win, just make sure you have wingers who like to hug the touchline and cross the ball instead of cutting inside should have expected it really, it is the first time i buy fm right on the release date.",251.6
"was finally due to the sale price enticed to buy the game. got pretty excited. i found the new layout to be quite nifty. interactions were nifty. and then it got to the point where i was taking a closer look at my favorite club (which is at point of writing at least still in the top 50 of biggest european clubs . the budget was all wrong, some player names were horribly botched, positions were botched, potential for the academy players and status in the club was just awfully put together. transfervalues were completely messed up (the man whos supposedly the player with the highest value in the squad is actually in real life the most shunned and loathed player who the fans hope the club gets rid of as soon as they can and a substitute at most). the list goes on and on and on. cant recommend something that made me so upset right off the bat.",18.0
"i buy fm every other year, so can only comapre it to 2013. i think the layout of menus has improved (although it takes a little while to get used to). interactions with players, staff and media is a lot better. i wouldnt say that the match engine is vastly inferior to 2013. i recommend this",176.0
"it is a new game, with a new and very easy to use interface imo, together with the gameplay fm15 looks amazing on the outside. i know this is just a beta and i have only played a few hours on this game, i have encountered problems which i dont know whether i am terrible at managing arsenal or that the bugs are really messing me up. 1. lots and lots of own goals, it happened that calum chambers scored a hatrick of own goals against qpr which ultimately lost me the game. 2. injuries, injuries everywhere. at least all my players have been injured once since i have been in charge (4months) and it is getting ridiculous. debuchy was injured for 3 months then i played him once he got fit and got injured again for another 2. it is getting out of hand. 3. goalkeepers. where do i begin? goalkeepers do the craziest  in the entire world, sometimes it can be funny and other times its frustrating as fwuak. it is also not my own gk aswell when i check other games replay, the goalies can be proper (sorry). other than those issues this game has been great for me. i absolutely love the tactics menu, the new scouting system and more player interaction. even though this game does have its issues, it should not be discouraged to play it. i am sure these issues are being brought up by si and they are trying to fix it. personally even with its bugs, it is a better and more challenging game than fm14 7/10 peace <3 edit: si officialy released a patch fixing issues with the goalkeepers and the own goals <3 si",424.9
"arsenal won the league and liverpool won the champions in the same year. 10/10 for realism",150.1
"quite a few glitches but thats because im playing the alpha version. looks like its going to be another succesful instalment to the series!",380.0
"i choose to play man utd. so far all match are good and challenging. just won against arsenal and everton. not much injury so far.",145.0
"ive played most the football managers over the years and to be fair, this is a big step up from fm14 which was awful, i have actually got into this fm and enjoyed every minute of it. i like the new press and scouting features and can see a difference with the game engine, even if its small. for everybody saying its awful, just remeber its still a new release, and comparing with last year its pretty descent. i havent had the trouble of to many goals from crosses. to me, this game is enjoyable and fun.",140.1
"i play fm since the 2008 version, and this version has serious problems in relation to reality of the game. matches with a lot of goals and many players injuring easy make this version the worst view of the fm series. among the positive points, unfortunately, can only say an improvement in direct negotiations between players and clubs.",615.3
"barely playable. its been said 100 times but defending is non existent.",594.9
"there obviously are many problems with the game (too many injuries, last minute aids, freezing, players unhappy when you praise them, etc), but i still enjoy the game. i didnt enjoy fm14 but i think this one is much better, the layout is much better and even though there are lots of bad reviews and problems with the game i still recommend it to people who enjoy football and want to be serious about management.",215.1
"sensationally good game, following in the footsteps of its predecessors. the genius of its improvements are in the constant simplification of its features which makes it equally accessible to either hardcore football fans, casual gamers or indeed both.",247.7
"bought this game after the december update and regarding the problems many other customers have complained about below i have to say after four full months of the first season i havnt had any problems with crazy amounts of injuries and the match engine is not producing crazy results. its not a perfect game, i think if the developers spent more time and effort on it then the game could be what it should be in the year 2015 after the 23 years of product development time theyve had since i first played cm on my amiga 500 back in the day, not to get to long winded - in my opinion its the best version ive played yet but it should have been this good in 2001. pros - steam workshop, fast gaming experience relative to previous versions, lots of options, not neccessarily overly complicated, match engine is capable of the beautiful game at times and does manage to elicit strong emotions in me, did i mention steam workshop? cons - gks sometimes go mindless for a few seconds in match engine leading to fantasy breaking silly goals this happens maybe once every three games, -having to always watch the kick offs and final whistle highlights in match engine even if nothing interesting happens, -about once a game in the match engine a pointless highlight will show and last too long even though nothing interesting is happening.",41.5
"this game will be unplayable: injured player every matches, players unhappy if they dont playing during two weeks. im sad but its the last time i buy this game. the last good version is fm13. fm14 and fm15 are not realists, they are unplayable.",61.6
"just one more match... just... one... more... match... *after match* oh so i got a match versus chelsea? lets play that one just before i go to bed! *after 8 hours* oh right, its time to go to school again *falls asleep*",10.5
"dont buy it, stupid engine, stupid interface. worst fm ever.",350.8
"excellent as per, there are small bugs to fix and changes to be made but there always are at this stage of release. i always find the finished article is when they release the large update after the january transfer window. regardless, definitely worth a purchase.",787.5
"the worst and most bugged release ever. dont buy it until feb. needless to say, my problems are the same of other people: tennis score, conceding a lot from corners etc. this release is a fraud.",111.8
"excellent game i have far too much time playing this it is just that addicting",167.2
"i am a long time player of fm and with so many negative reviews i had some hesitations with this title. bought it though on the recent 33% discount offer. so far, i find it better than fm2014. i guess it has been patched because i didnt encounter any of the problems other players are complaining about (useless goal-keepers, lags and craches, lots and lots of injuries, crazy score lines etc). visually speaking, the 3d simulation of the game is in my opinion the best so far for this game, but you should keep in mind this is not fifa. keep in mind though that im not able of saying if the simulation reflects or not the tactical orders given to the players. what i dislike most is the lack of team logos. when you are asking 50 euros for each new installement at least you could get the proper rights to use the real logos.",196.5
"its quite easy creating a tactic that creates a lot of chances, millions of clearcuts... but, you see, when a clear cut chance is created, the game rolls two dice, and if they aint both a six you do not score. this is a game of chance, and i have had more fun playing heads/tails.",375.2
"miasanmia, lads! good game overall, its better than 2014 imo.",383.9
"if people are terrible at this game they shouldnt be allowed to write reviews for it, which is what 90% of the negative reviews seem to be. great game, so immersive, and a real challenge when starting at the lower leagues. 10/10",156.7
"multiplayer works flawlessly in my experience playing with 3 friends. everything outside of the match engine is significantly improved over last year. the match engine is worse than ever with odd goalkeepers, lots of injuries and extremely glitchy gameplay. when playing online its really funny to see how awful the stadiums, celebrations and general gameplay is and its still a great rpg. in single player its considerably more frustrating but it makes for some funny stories and there isnt a better alternative. if you want a realistic football/soccer simulation, this isnt it; its not even close. however, you really arent going to do any better and you will still get over 500 hours out of it, if its your kind of thing.",203.4
"if you are a fan of football, youll need to play this!",20.3
"very buggy. even simple things like modifying views dont work. the interface is very badly constructed and confusing. overall this is a giant step back from previous versions. it doesnt add anything to the game except bugs. no real inovation over years past. save a little money and get a better version. fm 2013 is pretty good. 2013 is basically identical to 2015, except with fewer bugs, and more cool community mods.",87.4
"microtransactions.... need i say more! will never buy another footy manager, theyve completely lost the plot with this one.",175.4
"as much as i love the franchise and the previous releases, this one just doesnt do it for me. its a horrible game atm.. realism; non existing. its basically fm14 with a sidebar, more time wasted on annoying interviews and an, if you can belive it, even worse match engine (the worst one so far in any fm game imo). it has the potential to become a great game, but it needs so, so, so much work that i dont think si will be able to pull it off before the release of fm16. im not going to recommend this game right now, but if there is a god then it might be worth it to check back in 2 or 3 months to see if anything has improved. cheers..",141.2
"i am playing this game till 98. i am a big fan. till now. 2015 is totally hearhbreaker. i did not like it at all. it supposed to be more realistic then last year but its not. main skin is so bad and also we dont have any other skin in it. last year it was very hard to move bigger clubs. i started my carrier with fenerbahe (former turkish champion) at 2015. first year i won league and turkish cup. next year i won league and i qualifed champions league group. on second round bara came to me. i eleminate 5-4 aggregiate. it was nice. then i received many contract offer from many clubs. sevilla, bilbao and then juventus. i accepted offer from juve. juve had bad year they were 3 and many unhappy players in it. within 2 weeks i received another offer which is not normal. real madrid came to me after 2 weeks at juventus. i did not win anything. i just eleminate psv 8-0 aggragate.. thats it? is this enough for real madrid? 2 league champions turkey, 1 turkish cup, 1 champions league group qualify. man, you need to fix this game as soon as possible.",253.5
"some improvements here and there, but generally a step backwards. in game engine sucks, players get hurt constantly and even the in-game editor i paid 5 bucks for isnt working at the moment. a buggy mess and i hope to get some value out of the purchase after they finally fix their issues.",126.4
"rubbish cant even upload the game and get started!!!",0.3
"have to rage quit almost every time i play because people get injured or big mamdou sakho gets sent off for no reason. also daniel sturridge has 19 finishing but cant score a one on one for . what is the point in stats if they do  all?",27.5
"as always, my next year gonna be wasted on this game.",358.9
"this game is probably the worst ever made.. the skin is confusing, they havent added any new useful options in the game, but worst of all, the game engine..!!! i have never ever, ever!! experienced such a completely useless game engine.. during a match it doesnt matter who you play or whether you play defensive or offensive, the result will always be that the will score at least 2 against you and sometimes you score a lot of goals and sometimes you only score once.. futhermore your players will be injured half of the time.. even when youre on a roll and havent lost 5 games in a row, your team will loose to a team in the bottom..! so much wrong with this game that they really have to make a lot of updates.. and quickly.. even if youre a fan of the series this game is a total catastrophy.. play fm 14, 13 or 12 instead..!",74.7
"overall, fm15 is a good game. different from fm14, providing different tactics and new ways of training. there are also some improvements regarding press conferences, they are shorter compared to fm14 and the question variety is greater. touchline team talks was also a good addition and the overall general layout is technically easier than fm14. saying that though, if you are an experienced fm player be prepared to take a while to get used some minor details, such as making a player avaliable to the under 21 squad is under the development tab instead of a squad tab. the 3d match engine is slightly better, however sometimes the goalkeepers do not behave like real goalkeepers in the 3d match engine. not diving, sometimes the keeper slides across on his two feet to save a shot instead of diving, other than that it is an improvement. however, the game by default does not have badges or logos or many player faces, you have to download that yourself. the tactics are technically more straight foward, if your new to fm you may find them easier compare to previous fms. however, if you are experienced it will take a while getting used to the changes. to conclude, i would reccomend the game, however it is not a big improvement to 14 and it may perhaps be better to wait for 16 or wait for more updates, however if you do decide to buy it, it is still worth it.",181.5
"agree with others here, very inbalanced, no matter what i do i leak in goals like my goal is ten time sbigger than the opponents, just no fun in this game at all, score lines are out of control, just horrid on so many levels, i really do hope they fix this quick, and yes you could have a player with a 18 pace and see someone with pace of 9 catch them with no effort at all.",721.3
"very good game, best of the fm games. shame about the premier league not having the licensed badges, but this can be added using steam workshop.game is more fun when playing online together rather than single player (my opinion) would definitely recommend",103.4
"at the moment, its not enjoyable and borderline unplayable heavily down to the awful match engine. might come back when they decide to publish a finished game, until then ill stick to fm 2010, much better game!",53.6
"i like the new skin, generally a small step forward",135.1
"honestly, ive been purchasing this game for 9 years now and honestly i dont understand why players are never fit. several of my players even the non-injury prone players seem to repeatedly die on the pitch. united seem to be able to be in the relegation and still win champions league i mean honestly utter crap too many offside goals and star ratings arent realistic",671.9
"just up-graded from 2013 (i only do it every 2 years to avoid disapointment lol) and this is the buggiest version to date graphics glitches left, right and centre and very few new exiting features, plust the engine needs sorting out its even worse than the original unpatched version of 2013 and that was poor enough with at least 1 owngoal a match. as it stands with out some heavy patching from si this game is almost unplayable! as for a recommendation all i have to say is dont buy this game yet, wait for some updates to be released.",131.6
"there is certainly a lot more going on in this years iteration of fm - certain elements have been changed massively from the fm14 look, whilst some have received only a mild tweaking. this tends to be the case nearly every year and dont always result in an improved product the changes made this year have largely been pleasing, although in particular i am not a fan of the new tactics board. it seems like the information i need is still there but it is hidden behind extra menus and mouse clicks, generally creating what feels to me like an inefficient system when compared to fm14. the gameplay has remained largely the same and is familiar to anyone who has spent time with the series. the engine seems to have been improved in some areas and regressed in others, again mirroring previous versions of the game. there seem to be more goals going in, more goals from crosses and set pieces, and more defensive errors. the game also seems harder and learns an inflexible managers tactics rather quickly. i only use the 2d classic view so cant comment on the 3d match engine, i have never used it or had any interest in it. fundamentally, its still great fun to build and develop a team, to argue with other managers and to lead your club to glory or glourious defeat. i would definitely recommend this to anyone with more than a passing interest in the franchise and it represents a solid return on investment in terms of new features and gameplay hours.",253.5
"calling football manager the best management sim out there is always a redundant statement. true as it is, its peerless excellence has chased any significant rivals away. but the biggest task is tempting players away from their carefully built career in the previous game. sports interactive know that its games biggest competition remains itself and, as you may tell your team at halftime, they must guard against complacency. fm15s changes tend to contribute to gentle improvement rather than startling disruption, but should do enough to tempt you into starting that managerial journey all over again.",56.6
"there just werent enough changes for me. one thing i wouldve liked to have seen is the ability to practise set pieces. on the last fm i used to concede from corners a lot. i wouldve liked the opportunity to set up a defence vs attack scenario and seen how it played out and then tweaked my instructions based on that. apart from the skin and the tracksuit manager element from what i can see from the beta is that nothing much has changed. i appreciate that you dont want to mess with the format too much but there is scant reason to get excited about this update.",225.4
"when games start asking for more money, than the price paid for the game, then we have a problem. i am not saying you have to spend more money.. but for the option to be there.. well its not needed. its put there for the dummies who are willing to spend in-game money.",235.1
"terrible, just keeps checking and scanning for updates when i try and click play game then i end up back on this page! tried to uninstall steam and install the game by itself but cannot do this any more. when i could actually play the game i consistently had 5/6 players injured. tried to do too much and ruined the game, needs some patches big toime!",50.3
"it is a great game to play and the menus look better it is worth the money",19.3
"massive fm fan and this game will be another great one in the list! however, if you enjoyed fm14 you will be dissapionted! big changes that will take time to adapt to. however i shall put my trust in miles and co.",228.5
"great game. to all you complaining about it, you just need to perfect your tactics instead of expecting to win every single game from the word go. loving everything about it!",359.7
"arsenal finished 4th in the league. i can confirm this is the most realistic football game you can find on this planet.",10.8
"i have been reading through the reviews for this game, yet i cant understand how people have said how rubbish they thing this new release is? of course its going to have some bugs/faults/issues with the game as soon as it comes out, just like any other pc game you buy, none are perfect as soon as theyre released due to companies being pushed to release their games quicker so that they ensure they make a fast profit. you just need to be patient, like i was. once the bugs were fixed and it was all how it was supposed to be, this is a really good game. probably the best one out of the fm series yet, due to you have to actually scout and search for certain player that you want/need. instead of their being a huge list of transfer listed players available, so its hit and miss on whether you get bargains or you end paying the full price. which is extrememly realistic. the 3d graphics have been improved making it more realistic on the pitch especially with the new team talk feature allowing you to shour specific instructions to your team. the only downside is that sega have yet again tried and failed with the media, i started of as a conference north team (chorley fc) yet i have press conferences before and after every game. surely a team that has only just made it to the conference north, shouldnt be having this many press conferences/tunnel interviews if they havent even been fully estabilished by anyone hardly? it just makes it seem like they havent put much thought into the media. overall i am pretty much on this game all the time now, its extrememly addicting, i would advice anyone to purchase this. plus 30 for a pc game is nothing these days? bargain.",98.3
"awful game,full of match engine problems as well as thousand of in game difficulties!!!not recommended,not going to take it anymore!!",150.0
"most realistic football game ever and you get to think like a manager like in the real world of football",207.0
"bought this game at christmas. i bought the download version. when i play a match, there is no sound. sometimes when i validate the game cache, sound does play in match. having to verify my cache everytime i want to play a game is not good, due to the fact that it rartely works, and takes a while. i went into game, the guy tried to send me packing, telling me the usual nonsense that it wasnt bought there etc. anyway, to cut a long story short, the guy phoned up someone (steam maybe) and i was told to contact them with my order number/date etc. its now been 6 days, and i still have had no reply. this is shocking. the game was purchased on the 25/12/14. it is now 14/01/15 and my game is still not even being looked into. also, i have read a lot of bad reveiws/bugs upon researching ways to fix the sound. if you want to be treated like this, then this game is for you.",241.4
"i didnt like the game at all i cant even play it the colors of the background really hurt my eyes i cant look more than 10 mins. i played football manager 13 before and that was much better than this. background is fully black and all the other lively colors make it hard to read. and you cant personalize this. you cant see the additional packs bought in the game. i am really frustrated. i cant see the full pitch while playing in 2d mode. i can not search for players after 2 transfers. what is wrong this year?",154.4
"i think this game is the best fm in years. but its not fun before u learn it properly!",11.5
"short and sweet, you will concede 98% of your goals through the crossing/corner/free kick fault. no matter how many you score you can guarentee the other team, no matter their stature can and probably will pull it back to win by 2 or 3.",93.9
"keepers seem to be really slow at reacting and bad back passes are a reoccurring theme! but overall a solid game.",64.1
"steam workshop is rubbish. sub to a mod and it doesnt even show up in my downloads",8.8
"enjoy it a lot. much better than fm 14. all problem has been fixed.",177.8
"i can not believe i paid $33 for this crap. 2015 game with such graphics? it is just a game for those who do not want to sit infront of the screen, do some adjustments and click on play, go back to your daily works and chech once in a while. other than that not worth a penny.",484.6
"if youre into this football then this is the game for you but look for it at a discount as its quite pricey otherwise one of the best games ive played in a while",291.4
"i think it is time someone creates a new football managment game to give si some competition. this is pretty much the same game weve played for years. a good one i must admit but it feels old and isnt all that existing.",30.7
"time for yet another fm, and instead of the usual praise to the sky; i find myself struggling for words. i played as fc copenhagen, within a month i had 8(!) first/key team members out with injuries - and not just the common cold, mind you - no, oh no. one with a broken ankel, two with damaged tendrons, a broken foot etc. the shortest injury was 3(!!!!) months - i feel like im running a community hospital rather than a football club. anyways, we recover and start winning some matches - except... we dont. for some odd reason it seems like you can dominate a match, to the point where even the opponents fans are rooting for you, and yet they still pull a comeback at the end. draws galore. 1 shot, 1 kill, so to speak. but heck, lets review some of the positives as well... great, realistic scouting system. good layout. aaaaand. yup. id recommend you wait purchasing this game until another update has come out. do it for you own sake, and for ours - the unfortunate souls that purchased this game in good faith that it would be the high standard the game usually is. let them feel the heat, so they can fix this asap.",513.0
"im a addict have been for years and it just keeps getting better and better",775.1
"got southport from the conference to the championship, then got sacked because my player of the year wanted to leave to bloody stoke, kicked up a fuss and got his move. fans and bored angry at little old me and i lose my job. i nurtured this player, i made him what he is today, i am his daddy. i feel let down. will this pain ever end? this unemployed manager doesnt think it ever will. blackburn want me as their manager, but as a burnley fan, i cant bring myself to sign the contract. 7/10 i feel like ive been cheated on.",300.3
"sucks monkey balls. cheats you worse than ever. you could have the best team in the world, be leading 3-1 in a cl game but fm decides that youre to be spanked 6 or 7 goals in the return leg. dont waste your money and go spend it on a game that actually gives you what a game is supposed to. enjoyment.",345.8
"currently slightly buggy/crashy but it is still in beta and have upmost faith it will work perfectly within a couple of patches. once again, a great game with extra features, a definite upgrade from fm 14.",104.2
"game is different than other incarnations in the fact that the ball in the engine is quite bouncy, until it hits the turf. you cant play one formation/tactic as the game goes on in the full mode, or you probably will lose as the ai makes adjustments. im currently in the middle of a hyde coaching run, really enjoying the low level start and the ability to go to caoching courses. overall, if you want a full in-depth rpg of a management game with the newest players? this is worth it. if you want a game that is already modded, polished, and fully tweaked, fm14 might be a better value. i bought it, ill play somewhere near 600 hours again this year, so i cant help but recommend it, if you enjoy strategy/management/man management games. no other game has had me fist pump as hard as when the regen scouted cb gustavo ellacopolous scored the winner for tottenham in the champions league final. the game is as good as the effort you put in, especially at a lower league team.",171.4
"how can i reccommend this game when i cannot find the editors anywhere on this site?",17.8
"what happened?? i played the beta-version, but i have some major issues with it. for instance everybody gets fired.. van gaal, guardiola, klopp, mazarri, inzaghi, ancelotti, rutten(feyenoord).. the press conferences are wieird, the interface is (imo) terrible.. if this beta is anything like the endproduct i am going to stay with fm 14",288.1
"while no significant changes since fm2014, its a worthy improvement, especially with the new ui. some of the earlier issues have been addressed by the latest updates but still the defensive / crossing aspect of the game engine seems rather flawed. also the motivational man management of the squad can be rather annoying to deal with, its just a matter of learning the best responses to the relevant question. scouting has been much improved (in terms of realism) over recent incarnations of the franchise. worth buying but not an essential purchase 7/10.",257.5
"i love this game very much and its so much better than fifa, i love the realism and there are so many features/ stuff you can do <3 :d !",310.6
"i have to disagree with the majority of reviews. i have played the franchise for years also and i am loving this edition. may be it is because i have just brought it and it has been updated but everything including the match engine have been drastically improved. the injurys are nothing out of the ordanary and i am playing with arsenal. goals per game are very realistic, and i have had only 2 big wins out of 10 games yet i have lost only 1 friendly and the charity sheild against city which ended 2-0. what ever the other reviews said negitivly about this game i have seen none of so far, and to think i almost took note of what people where saying and almost never brought it and i am so glad i did. cdkeys sold it for 20.91 and it was well worth it already. didnt think i liked the dark skin and i was disappointed that it was the only one but after trying a few of the custom light skins i soon went back and love the original dark skin now. my one critic so far is the pitchs look slighly blocky and not smooth enough.",394.6
"this franchise had been in decline for a few years now. fm14 had absolutely terrible defending, and the problem still isnt gone. this is especially clear in lower leagues, where its rare to have a game without at least 4 goals. the match engine does look and work better, in most aspects, than last year, but at the end of the day, the scorelines are still ridiculously unrealistic. the 3d engine is still extremely bad graphically, but whatever, 2d classic is the way to go, i mean it would be, if not for the unrealistic results. i havent played a really good fm in years, and this is not one either.",114.4
"best football game on the market. no more need be said",485.2
"yes i do recommned this game, yes it needs a lot of work, and got back to the old style as not big fan of the side bar, it is a pain to buy players offered arsenal 150m for gibbs and they said know im like whaaattttttt apprently its not a good offer dw i wasnt gonna spend that much i was just annoyed because 36mil wasnt good enough so pretty much taking the piss, match engine is fast but very poor at same time, its they just improve what they got and stop adding new fetures in an till its compleatly right i think si will go down if they dont make it bettter",224.6
"having put in 1000 or so hours into the 2011, 2012, and 2013 versions altogether, i can safely say that football manager 2015 is the worst ive played so far. and not worst as in its still enjoyable, worst as in its just not a good or fun game anymore. something has been changed since those games that i cant explain. sides with the best defence in the leage concede 4 in the first 10 minutes of the game; the top 4 teams in real life lounge around in lower mid table positions; youth players ask for wages of a consistent first team player. and the match engine, dear god the match engine. players are clearly fouled but the referees do nothing. players simply stand and watch as others walk past them. tackles are so few and far between that im not sure playing defenders is worth it. and scores with 8 goals or more are not nearly as rare as they should be. if you want to play football manager, get 2012 or 2013. because this one sucks.",69.0
"great game i played so far the new design is refreshing giving a new hole experience on this amazing saga of conquests!",56.7
"this is the 2nd time i have decided to give a review of this game, my first review i gave a negative review out of frustration down to the game keep crashing, however after uninstalling and reinstalling and giving it a good go i have decided to change my review to a more positve review, under reviewal though im not sure i can wholeheartedly give this a 100 pcnt positive review so mid writing this review ive reviewd my decision to review. 6/10 not enough progression from previos versions for me",107.3
"gotta say the game has heavily improved from release, completely playable and still a great game",41.6
"brilliant game. yes injuries are mainly constant but players normally only out for around a week tops(people make it sound like months.) new patch also has resolved concerns on the bad situation invlolve the defence/goalkeeper. highly recommend!",67.3
"play on the macbook air 13 is very hot because cpu is hard working , hope this game drop spec for it.",66.1
"at first i thought this game was a massive step up on fm 14 but after playing for only a few hours i have realised what a massive dissapointment this game really is, i knoiw itss only beta but so many things need changing that i cant see the end products as being that good. first of all injuries are outragious, you are guaranteed to get an injury a game and can find yourself without you key players only 4 games in to the season. second problem is the new match engine the amount of times my players have just stood there and watched charlie adams ping a 50 yard screamer in whilst my keeper does nothing is ridiculos, seriously though the ai rarely do anyting. the transfers are so unrealistic, the value of a player might be 10 million but you will end up having to pay 40 million for a decent player. finally the worst part is the inconsistency of the matches, you can go and play manchester city away and thrash the 6-0 and then lose at home to west brom 4-0 this was a problem in early fm 14 and that got soon fixed, im not saying you should win every game but the game feels too inconsistant, there isnt enough realism in matches. i have been looking forward to fm 15 for a while now and am quite dissapointed so far:( at this stage tbh i wouldt recommend fm 15 untill things have been changed, people are rating this game because i told my player i was gonnna sell him and he got upset that has been in fm for an age and isnt a real addition, there are positives of this game but not enough.",169.5
"great game the game is more like real and finally get better graphics. but there is some goalkeeper bugs need fix in beta and also the 1 on 1 is hard to score i only see my team score 1 1on1 at 1 season.",87.6
"match engine is still absolutely dreadful and it looks as though its been designed by people who have never watched a football match in their entire lives, team instructions are not represented at all during the highlights (goalkeepers and defenders do the usual thing of launching long balls instead of doing short passes) and the players act like complete idiots, wingers shooting from the tighest of angles instead of squaring it to a free team mate for a tap in, training is still practically the same as the previous versions with a couple of minor tweaks that dont add anything meaningful short, medium or long term. basically dont waste your money on this, si are taking the money and having a laugh.",225.4
"why is every single injury in this game for me a sports hernia (out for 4-5 weeks). i am 4 seasons in on a save and in the bpl and i have had no injurys that lasted for more than 3 months but at any given time my goalkeeper and at least 2 of my first team players are out with a sports hernia. other than that good game.",174.5
"i dont know why so many people have been complaining. it feels the same as last years game but with slightly better graphics and a more organized, nicer menu/interface. if you enjoy football, pick it up in the sale!",77.0
"i have only played this game a little bit, but its ok.",571.9
