% Generated on Wednesday, 06. May 2015 09:52PM
% This ARFF file was generated with review data from the following game(s):
%     sample
% It is useful only for trying out machine learning algorithms on the
% bag-of-words representation of the reviews only.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"update: 3-18-2015 logged in to try the update for a while and had this experience: spent hours refining tactics in preseason games, getting everything just right. spent a lot of time working on training regimens to make sure the historically injury prone have slightly less intense work outs. spent hours working my scouts to death... got near the start of the season and had some great transfers lined up to come in. wanyama, tielemans, depay, and a few other youngins. a net spend sure but after negotiating hard deals for kaboul, capoue, and adebayor i was well within the transfer budget. we are go for launch! a few days after the deals were agreed but before the players came to terms, what happens? kaboul our 4 weeks. capoue broken for 3 months. in training. the deals are off and i have not saved for hours. i swear to god, they made injuries a problem so you have to buy the editor. ill need to see stellar reviews for any future version before i pay again. what an absolute heartbreaking shame. there used to be a game here. update: 1-24-2015 i still dont recommend this game. i do recommend this series. nothing else compares to fm. there isnt a single sports management simulation in all of video games that comes close to how well fm does what it idoes. if you are a new player, get fm14. itll be cheaper, and you dont have to pay full price for fm15 to get up to date rosters. search the community hub and google for player and team updates and how to install them. again, if you are on the fence, get fm14. its super good. original review: ive averaged about 650-700 hours in each years fm, dating back to 2011. ill keep this short. there are great improvements to this game, i just wish i could get to them. every game i start, no matter the team, no matter the training, no matter the facilities, within 2 months of day one half of my first team is injured. this game is seriously broken right now. if there are not major fixes, i can consider my fm addiction cured.",91.5
"ive been playing football manager since 2005. this is without a doubt the most frustrating and unrealistic installment purely because of a buggy game simulation. sit and watch the 3d matches being played and youll be impressed at some nice new animations, but the game being played infront of you will make you want to put your fist through your monitor... - strikers miss 90% of 1 on 1 chances. - chances that should result in a goal often dont and come around far too often than in real life. - defenders that wander all over the place and dont tackle. - wingers that seem content to run into defenders rather than cross/pass the ball even if a teammate is in tons of space. that just names a few. needs a patch. a big one.",118.3
"do not buy this game!! check my games list, you will see that i once loved fm games, not anymore and never again will i buy one. this is the type of unfinished game that steam need to ban from being sold. certain key components dont even work at all, a small example is that there are no penalties from handballs right now. the game fails in every way it could, the me is a poor imitation of a crossing and set pieces simulator not a football simulator. it is worse than the last three years versions upon release and i can assure you that they all had bugs and issues, not this many or this bad. if you really need more just go to the forums and read, not many that will claim this game is anywhere near in a playable state, maybe in 7-8 months from the time i write this si will have released a patch that makes it something like a game. oh if that wasnt enough beware, si and sega are not co-operating and are in fact sending customers with issues back and forth between them. (not me, but check forum if you care) also be aware that si are deleting the vast majority of negative posts, claiming it will affect the way our customers play the game. which is of course true, they wouldnt play it because they would know whats wrong with it.",36.5
"agree with others here, very inbalanced, no matter what i do i leak in goals like my goal is ten time sbigger than the opponents, just no fun in this game at all, score lines are out of control, just horrid on so many levels, i really do hope they fix this quick, and yes you could have a player with a 18 pace and see someone with pace of 9 catch them with no effort at all.",721.3
"waste of money, full of bugs and unchanged from previous games!",488.3
"i wouldnt recommend buying this game until a few patches are released. the release version is full of bugs, especially the match engine, that makes it almost unplayable. i mean, sure, you can play it, but you just have to cringe at all the goals scored from obvious match engine bugs. at this point, 50% of goals are scored from crosses on the wing that your defenders just dont contest, 30% scored from set pieces, 10% scored on missplaced backpasses to the keeper and 10% for the rest. the defense and goalie are so terrible most matches end with 4+ goals scored. if you want to win, just make sure you have wingers who like to hug the touchline and cross the ball instead of cutting inside should have expected it really, it is the first time i buy fm right on the release date.",251.6
"well well, where do i start.. upon reading reviews of this game (largely negative) i was very cautious on purchasing this, but i still did as i love fm. ill start with the positives, i like the new interface, it makes it much easier as everything is in front of you in one screen rather that lots of drop-down menus having to be opened. it also looks alot smoother and i like having world news opened up in a tab after skipping a day which means i wouldnt have to subscribe to other teams and leagues or some players. negatives? hold your breath because this could be a long one depending on how much i want to type. i have played three competitive matches with my team oxford united and here are the scorlines: 4-2 burton (w), 1-5 wolves (l), 6-3 mansfield (l), thats 8 goals scored and 13 goals conceded in three games. outraged enough as it is. i saw lots of people reporting situations like a large amount of injuries, the high-scoring games, players with apparent mental and physical disabilities, too many own goals.. well, in those 3 games i had expereinced all of these things. during the match against mansfield alone i had an injury (my 6th in total including the 2 i started with), my right back halting mid-run unchallenged then leaving an opposition player to score 1 on 1, and then two own goals just to add to my misery. who knows i may just be getting all the rubbish out of the way early and the remainder of my entire fm15 career with be rage free (yeah sure, good luck with that son), but in my honest opinion do not buy this game if you are capable to rage and wait until it is cheaper/there has been a patch which sorts this out. come on guys, wake up. this is poor. if the in-match experience is improved then this would be a good game and i will go back to my usual fm addictive binge playing until the early hours of the morning, but i will not be playing until there is this patch, whenever that is..",203.2
"its decent installment again but nothing much is new. i paid 35 bucks for this and just upgraded from the beta to the full game and i dont notice a single difference... everything still is as shady as in the beta :( this just wont stand... it means theyve probably had this game ready for ages since the changes are just graphical mostly and want to hussle us as much as they can. of course the engine / card / injury system is messed up on launch as usual too ffs why do i keep falling for their scummy tricks... i cant recommend anyone buying this now, get it for 15-20 bucks and after a few patches and maybe then its a decent update. (had to choose thumbsdown until the state of the game changes, then my review might change too) edit: just got a crash dump error for the second time as well, im done with this till they patch it, back to fm14 it is sigh :( edit #2: the only thing fixed are the crash dumps, i no longer get crashes but the match engine is still so random and terrible that i dont even want to play no more. edit 3: 20/12/2014: almost winter and this game is still a mess, you can lose to the number 18 of the league with your best eleven and then 3 days later win against a stronger opponent with your b-squad for no reason at all. si should be ashamed of themselves.",443.5
"this is the last time i will ever pre order fm!!!!!!! this game is just garbage. if ur a devoted footy manager fan like me u will hate this game. i am currently managing birmingham city i am 16 games into season and i have scored 35 goals and have a goal difference of -6 so thats 41 goals conceded, the team who are top have scored 22 goals, what a pile of junk. cottrill scored six in six all free kicks. i mean iv almost scored double the goals of most teams and conceded treble the goals of most teams. instead of waisting your time trying to fill the game to the brim with unwanted bull**** like media and trying to replecate emotions just spend a year making a match engine that works. im angry i have pre ordered this rushed out piece of junk and will never spend my hard earned money on this game untill i see that u get the basics right.",150.1
"oh boy... where to start? the pros? the game is so in-depth, detailed and looks great that at first glance you feel like you are in heaven. unfortunately, the absolutely ridiculous ai and randomness of the game ruins it for brand new players and seasoned veterans alike very quickly. i have played football manager games since the 1990s. i have bought every game in this football manager series. i have probably tens of thousands of hours of experience playing these, and have thoroughly enjoyed every fm yet. until this fiasco. i have only played this one with two teams, man united and sheffield united, but the experience has been identical. the game is so damn unrealistic, that it will suck the life out of you. these are actual situations that happened in my season with man united. a month into the season, i have lost nearly third of my team to long injuries. some players cannot put together two games in a row before returning to the injury list. not totally out of the question, but highly unlikely. queens park rangers finished 2nd in the epl in my first season, while tottenham and liverpool barely missed relegation. i finished 9th, and got fired. i kept beating the top teams repeatedly, while collapsing at home 0-5 to teams like qpr and swansea. i lost 5-0 to a 9-man manchester city, after winning the shots 14-5 and hitting the post/crossbar five times. frustrating, but not impossible. but scenarios like this unfold throughout the season; the likes of rooney and mata cannot score regardless of opposition or their position on the field while james wilson bangs out a 30-goal campaign, you can literally have a guy of van persies stature standing on the 6-yd line with an empty net and hit the post over and over again, and dont even get me started on these phantom goalies... you can be playing against a backup to the backup goalie 2 divisions below yours, and fail to score, while the opposition sinks 3 behind de gea on three shots. i scored 2 or 3 goals from direct free kicks all season, and maybe twice from a corner. my opponents? you got it, somewhere around dozens. now, it might sound like im making excuses and dont know how to manage. but as i said, i have enjoyed these types of games some 20 years, whether i win or lose. why? because the games have been as fair and realistic as a simulations sports game can be. sure, there will always be that crazy 7-5 home win against some world class team, but when it happens once every 150 games or so, thats pretty okay... there will always be that game where an underdog takes you down and leaves you extremely frustrated. but guess what, it actually happens... what doesnt happen are the scenarios i discussed above, and after some 150 hours into fm 2015, i feel like i have enough personal experience to call this game total garbage. fortunately, fm 2013 and fm 2014 are still installed on my computer, and still offer limitless hours of fun and entertainment. do not waste your money on this game, play the older installations and wait until sports interactive gets their crap straight. a major major disappointment.",148.7
"player asked to leave because he wasnt getting first team football. complained when i transfer listed him. 10/10",171.3
"this franchise had been in decline for a few years now. fm14 had absolutely terrible defending, and the problem still isnt gone. this is especially clear in lower leagues, where its rare to have a game without at least 4 goals. the match engine does look and work better, in most aspects, than last year, but at the end of the day, the scorelines are still ridiculously unrealistic. the 3d engine is still extremely bad graphically, but whatever, 2d classic is the way to go, i mean it would be, if not for the unrealistic results. i havent played a really good fm in years, and this is not one either.",114.4
"im a fifa manager guy. however, as it has been discontinued, i had to move to football manager. a friend taught me the ropes, and ive been playing for a while. i played with liverpool, ac milan, bayer leverkusen and atltico madrid. no game has gone to mid-season. i studied, researched and spent a lot of time talking with friends about this game. i wish i hadnt. this is just the worst manager game ive ever played for a simple reason: nothing you do matters. i bought marco reus and alex oxdale-chamberlain to play on the wings. might as well have kept the money for myself and used emile heskey and djimi traor there. the most skilled player cannot dribble past the worst defender. the best crosser of the ball cannot beat the first man. the tallest and best header cannot score 3 goals a season from crosses. every team play the exact same way, and most goals come from the same three things: shots from outside the box, defensive mistakes and free-kicks. in upwards of 300 hours spent in the game, i dont think i saw a single goal from a corner. however, three times i saw a goalkeeper handle the ball outside the box and get booked, and two of those free-kicks resulted in goals. players are so unbelievably stupid that its annoying. steven gerrard to take a free kick on the edge of the box. you think hes going for goal. no. hes going to pass it back to the left back, who will then try to dribble and lose it. you think asmir begovic is a good goalkeeper? well, hes not above handling the ball outside of the box when trying to boot it upfield. id always been told that football manager was all about the tactics, and that it is the hardest thing to manage. well, it is hard. specially because no matter how you set your team up to play, they will always play the same way. you can try to get the best passers of the game, but they will misplace at least 30% of their 6 yard passes. this is so frustrating im at a loss for words. injuries? well, hows this for a list. before the third match of the season, i had the following players injured: steven gerrard, jordan henderson, alex oxdale-chamberlain, alberto moreno, john flanagan, marco reus, adam lallana, daniel sturridge, asmir begovic and mario balotelli. thats before the third match! all of those players (bar lallana and reus, who are injured at the start of the season) got injured during pre season! seriously? unless this game is heavily patched to fix everything thats not just wrong, but plain dumb, ill be forced to stop playing a genre i really enjoy because ea were not competent enough to keep fifa manager going, and because sega apparently have no clue what a football match looks like. ill wait and see. but i will not hope for much.",641.2
"very disappointed with this years game. lots of screens have been changed and they are now harder to navigate and make the changes you need that before - seems like a bad change to me. a few of my grievances: the squad selection screen, you now cant left click on a substitute to chose who to swap them with you cant create custom views for the opposition instructions screen - why?!? who thought that was a good idea? im also not really a fan of the new match engine but i cant put my finger on what i dont like. is it too bright, choppy (even with graphics levels set low). *sigh* on the whole, i wish i hadnt bought it.",859.7
"still very buggy and some of the player positioning in the match engine is just plain horrible. i would recommend waiting for them to patch this a bit more before shelling out your cash unless you are a complete football manager tragic like me.",313.6
"i love the football manager series but once again this years has bugs which have ruined it for me. conceding crazy goals, lots of goals via crosses aand defending set pieces is a joke. i wouldnt bother.",349.1
"match engine is very poor. spend so much time working to build a decent squad and to develop tactics that work only for it to be entirely spoiled by the way this game treats me. too many injuries, too many goals, morale crumbles at the slightest thing, players do not follow instructions, goalkeepers are pitiful, poor animations, players are overly stroppy, long saving times. this is a video game - game being the operative word. i dont really care if this is as realistic as it gets. id sacrifice realism if the game was fun, but its not. fm 2014 was poor too. im still hoping a patch will deal with some if not all of these issues, but part of me knows it wont. goodbye 20 years of loyalty to si. these things are too expensive for me to spend money on if theyre not enjoyable.",404.7
"the worst and most bugged release ever. dont buy it until feb. needless to say, my problems are the same of other people: tennis score, conceding a lot from corners etc. this release is a fraud.",111.8
"instead of getting the core of the game right: tactics, match engine, we get yet another load of new press interactions that nobody cares about and even more dumb talks with players and teams. sure you can get your assistants to do it but some players actually likes talkes to press and staff as long as its not repetitive and actually has an impact? nevertheless the real problem is with the match engine: results like 3 to 5 or 4 to 4 are common, the goalkeeper stays on his line for every cross and the movements the players make in the engine are laughable. the crowd looks like a bunch of inflatable dolls in the stand and just like previous x versions there is hardly any atmosphere in terms of sound from the crowds (where have the good old sack the boss chants gone, or why cant the crowd whistle or boo at the ref?) for that crippled engine we get the amazing gift of hot dog stands outside the stadium? wow, thanks for getting your priorities straight, si. last time i bought the game (since 98/99). time for a decent competitor.",192.8
"applies only for the linux port of fm2015 -------------------------------- i really loved football manager series. i am not going to expalin what they are or how to play them. i am really happy they tried to bring it to linux. but they have failed. the game freezes constantly. sometimes when you click continue, sometimes when you try to offer a contract to someone. when it freezes, there is no solution - you have to kill the process. crashing/freezing like this 3 or more times per game week is simply unacceptable and completely ruined gameplay for me. the freezing issue is quite common on their forums, but there is no constructive response whatsoever. i am disappointed with the linux port of the game and dont recommend anyone buying into frustrations like this. --------------- ubuntu 14.04, most popular distribution, with a good radeon driver on which everything seems to run just fine.",171.5
