
% Generated on Wednesday, 29. April 2015 07:09PM
% This ARFF file for Football_Manager_2015 is for use with trying out machine learning algorithms
% on the bag-of-words representation of the reviews only.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"well this is it, the last fm game ill ever buy for full price. its not a bad game on its own, but charging aaa price for this yearly database update, and on top of that shamelessly charging 4.5 euros for the ingame editor is the last straw for me. at least give the pre-order buyers a ~40% discount and a free ingame editor, because your yearly rehash is highly overpriced right now, si/sega. honestly i dont know what i was expecting out of this years game, it has been exactly the same for what, 5-6 years now? and thats only if you count the annoying interviews and the 3d engine, take those away, and its the same exact game i played 12 years ago. that would not necessarily be a bad thing if they didnt ask for so much money. the things the game gets wrong, as si would put it, include (but are not limited to): the economy is screwed up still. the poor, low reputation clubs still ask that you pay more than the players market value, yet they set your club with their real world budget and debts! they really dont give a damn, its all about rich clubs and england as usual (because the premier league is the only important one. out of 100+ leagues, 100% of people play in the premier league, right?). the 3d match engine still looks and acts janky as all hell, defenders will just stand next to the loose ball while the opposition striker is charging in at full speed. the amount of goals scored is currently too high to be remotely realistic. i never had a game without scoring, only 3 without conceding, i beat one team 10-3, played 15 competitive matches, scored 51, and conceded 24 goals, so 75 goals in 15 matches, if i count the 4 friendlies it gets even more ridiculous. the game still has the cheating match engine, you lose to a weaker team, you know it was set up, so you reload the game to test it, you lose again, maybe 10 reloads later you get a draw, but you wont win until you give up the 3d engine and switch to text mode, or til you... thats right folks, until you buy the ingame editor and fix the game. :) - call me a noob and ill just delete your comment (and assassinate you when you arent looking), ive been playing the game for 12 years, and i know my tactics and training setups. wouldnt be fair if i didnt say anything positive about this years changes, would it now? - i like the new interface. as for the recommendation, if you own the last years game, or 2013, 2012... 2004 dont buy this game, the semi updated 3d engine has nothing good to offer, and the rest of the game is totally the same, the database update is not worth the money until the game goes 75% off. if you dont own any fm games, but would like to buy one, get it at 50% off. if youre like me and pre-ordered it, go to the steam store and look at games you could have bought instead, and cry. or keep playing this, theyre bound to patch the stupid out of it at some point, right... right? finally, here are my scores for the game: full price score - 5/10 - absolutely not worth 50 of any world famous currency (except rubles maybe). 50% off - 7/10 - if youre shaking and fifa 15 doesnt help, you might want to give fm 15 a shot. 75% off - 8/10 - get it and enjoy it. by the time it goes down to 75% off, the patches should soften the rough edges, youll be getting the best version of this years game at a reasonable price.",37.8
"i love the football manager series ,this game has potential but it has some serious teething issues and needs updated. the high score lines and players getting injured every game is very unrealistic and not up to usual standard. ive been playing fm since the start and was put off by the mix reviews on here but decided to try it for myself . i dont understand how people can honestly enjoy or reccommend this game in its current state? pros- looks good and performance is fast. new interface is good and easy to use once you get used to it. scouting has been improved. cons- far too many injuries ,at least one per game leading to a selection crisis. no matter what team or league i pick. far too many high score lines, 4-4, 6-4, 7-5 , 4-3 , even against lower league teams. goal keepers are slow to get up after a save. defending is poor/non existent no matter what team or tactics you deploy , i have yet to keep a clean sheet. far too many goals from long range against you. far too many goals conceded from crosses. one game with everton vs new england revelation i had 30 shots on target and scored 2 goals. they had 6 and they beat me 6-2! its not very realistic and what i expect from a football manager game . i can put up with the high scorelines, but the constant injuries is infuriating. no matter what team or league or the set up in training etc , even the reserves seem to pick up injuries . you shouldnt have a selection headache due to injury a few games into the season. it has potential but im only a few hours in and these issues have put me off. i expected to be lost in the game and have 20 plus hours gameplay by now! i simply cannot reccomend this until they address the issues.",38.8
"magically manifest yourself as a footballing god then slam yourself into an unsuspecting team as their ruler and master. force players to bend to your whim as you capture, train and then send them into battle against other teams. spend many seasons working through the football ladder, competing for trophies and the souls of your fallen enemies, all the while waiting for a chance to stab your greedy, greedy board in the back and leap lovingly into the arms of a mexican sugar daddy; his promises of blood money enough to sway your morals. who needs them when you can buy messi and ronaldo for shrewsbury town? muchas gracias amigo!",378.1
"an important public service announcement: do not, i repeat do not, buy this ing piece of utter horse , under any, i repeat any, circumstances. the match engine is ed beyond all recognition. it will drive you insane thinking that the game is scripted, but it honestly is not. it is just so ineptly designed that even now, after years of releasing these games, defenders will still trap the ball, then run away from it, allowing the opposition free goals. why is this happening? laziness and complacency on the part of the developers. do not spend your money on this ing shithouse unless you feel justified in feeding their evil empire. i found out the hard way. you have been warned.",37.4
"time for yet another fm, and instead of the usual praise to the sky; i find myself struggling for words. i played as fc copenhagen, within a month i had 8(!) first/key team members out with injuries - and not just the common cold, mind you - no, oh no. one with a broken ankel, two with damaged tendrons, a broken foot etc. the shortest injury was 3(!!!!) months - i feel like im running a community hospital rather than a football club. anyways, we recover and start winning some matches - except... we dont. for some odd reason it seems like you can dominate a match, to the point where even the opponents fans are rooting for you, and yet they still pull a comeback at the end. draws galore. 1 shot, 1 kill, so to speak. but heck, lets review some of the positives as well... great, realistic scouting system. good layout. aaaaand. yup. id recommend you wait purchasing this game until another update has come out. do it for you own sake, and for ours - the unfortunate souls that purchased this game in good faith that it would be the high standard the game usually is. let them feel the heat, so they can fix this asap.",513.0
"please release a game that works; you spend each year just updating - then charge us for it; stop taking our money for v. minor changes! other games would be laughed at. a few shocking points. - gks fly like reflexes? its insane! - no ones ever fit? - goal shy stirkers? - refs that never give fouls, ever! one of my players was hacked 4 times in the box in the same move. even the most free willing ref would crumble to that! not that we can see anyway because the graphic are so rubbish! - man utd never lose? - players just standing there with the ball turning in the spot? a year and you give us this, wow?? - wing backs that run past someone (overlap) then slow down to be overtaken again by defenders!? - the whole game runs v.slow. general animation is wack for the where were at in the world. - one (more) year and you offer us graphics and animation this bad? there not even an animation for shielding the ball! build a game on tactics, not buying a bunch of star players. and after all these years youve still not sorted training out lol, this is where teams build there style of play!! wow its good game but it very bad too!",287.2
"as much as i love the franchise and the previous releases, this one just doesnt do it for me. its a horrible game atm.. realism; non existing. its basically fm14 with a sidebar, more time wasted on annoying interviews and an, if you can belive it, even worse match engine (the worst one so far in any fm game imo). it has the potential to become a great game, but it needs so, so, so much work that i dont think si will be able to pull it off before the release of fm16. im not going to recommend this game right now, but if there is a god then it might be worth it to check back in 2 or 3 months to see if anything has improved. cheers..",141.2
"playing fm since 2000/2001. the series is my favourite of all time across all genres. the last 3 years however the game has been getting gradually more of an exercise in ambigious tedium than the magical gaming experience it used to be. i appreciate the people at si need to change the game to justify the price tag, i just dont know why they insist on breaking the game to do so. i can only hope the truly awful new features (im looking at you tactics screen) will be patched. they wont though, way too much pride. god what ive give for the return of slide bars. id also love some explanation, no matter how vague, for how the 10 million different variables that can affect the outcome of a match actually work. im certain si changed the way things like tempo work in game for different tactics without mentioning it or eve updating the tips bar. poor form. moreover, having touchline shouts, pressers, player interaction, 3 teamtalks its too much, and its for the most part very very boring. as for the me just like with fm14 and 13 at release, its broken. you would think after 2 poor mes at release si would have the integrity and self respect to deliver this year... i remember when si used to release games that didnt need a single patch. i think the monopoly si have over the genre has made them complacent, its only natural i suppose. do not purchase until they have fixed the game. maybe in mid march 2 months before the season ends :d",299.5
"i love football manager, but they really messed up with this version. the transfer screen is a mess and it is hard to find new players. everything has been hiden in strange menues and wen you finally find the thing you want to do, you cant remember where you found it. the live game is like watching a game with kids! it is not uncommen to see 8-9 players in a small area and noone can hit the ball. the keeper has two settings: catch every ball or drop everything. it is not uncommen to see your keeper jumping high and it takes forever to hit the ground again. that makes it so easy for the attackers to score. (it is not a bug its a feature)..... dont get me started with the freekicks! if your player has a higher rating then 1 i freeking you will score if it is nearer then 90 meters from the goal! oh i forgot about the demands from the players. i played my first season as brndby and 8... eight ing players demanden to be sold. that was devestating for the morale of the team, but come on! i cannot sell 8 players in one transfer period! at the end of every season do some different players demand to get sold, and they get angry, and so do the rest of the guys, if you do not let them accept an offer. not just any offer ooooh no, but a offer from the last transfer period. that is just plain stupid. you cannot sell a player in a closed marked! the game sucks bigtime. it is harder then ever, so even if you plays manchester united against bradford, you still are up for a huge chalenge! dont buy this game! its a mess and not worth the money! stay with fm14 i know i will undtil most of the bugs are fixed!",401.8
"i have played every version of this game since it came out. like any crack addict, i was compelled to buy knowing the risks. hell, i even upgraded my pc just so i could play the game properly because the last two incarnations just wouldnt work on my battered old machine. there are always problems when it first comes out. ive found that the problems persist until a patch comes out in december/january. now for the breakdown: good - the user interface is so much better; there is more interaction with players; you can force moves out with a gentle discussion - a great innovation. bad - whats going on with the tactics? i was scoring plenty of goals, but i noticed that i was conceding far too many. maybe it was my tactical setup? so, when i went into a 3-0 lead, i decided to shore up my defence. i dropped my defenders back and even my wingers. yet, once again, i was conceding the same sort of goals - a cross into the box and finished because my full back was somewhere else or (more usually), the goalie making a save and the rebound always falling to their striker. the end result was 4-3. my stats showed i had the tallest team in the league and thus scored most from corners. however, i also conceded the most from corners. wtf?! i developed one tactic where i gave up trying to win away and just park a bus. still a 5-2 thrashing. i won the league scoring over 100 goals. i conceded more than the relegated teams (70). despite brilliant fitness coaches, i was losing to loads of last minute goals. why, god, why?! i love this game and always will, but to get most enjoyment, ill wait until the patch.",317.2
"just up-graded from 2013 (i only do it every 2 years to avoid disapointment lol) and this is the buggiest version to date graphics glitches left, right and centre and very few new exiting features, plust the engine needs sorting out its even worse than the original unpatched version of 2013 and that was poor enough with at least 1 owngoal a match. as it stands with out some heavy patching from si this game is almost unplayable! as for a recommendation all i have to say is dont buy this game yet, wait for some updates to be released.",131.6
"such a disappointment. a step back, poor game engine, stupid scorelines, too many injuries, beta same as the main game? needs a major patch, all getting worse since fm2012. they need to get back to basics!",274.8
"played football manager since its inception in 84 on the zx spectrum, this is one of the worst in the series for multiple reasons. the devs seem to have the notion of more is constantly better whilst getting the fundamentals of the game which always stood it above the rest completely wrong. i have thousands of hours in football manager games and never been compelled to write a negative review. although playable is not great, the series has gone downhill the last few years in my opinion.",117.7
"i have 24 players on the professional team, half of them are injured it is irritating, go back to fm14 for now is better",446.5
"tl;dr - worst game in the series, bar none. what an fing disgrace. actual review - many game companies fall into the habit of getting caught up in the new features each iteration of their game come out with, while neglecting the problems inherent in the core game itself. we get it, its hard to sell a game to new customers if the biggest thing you can advertise is we toyed with the balancing all year! or we sorted out all the issues with the code!. fm unfortunatly has fallen into just that trap. anyone who has played the past several years of fm can tell you that while many new features have been added, they have by and large slapped onto a  foundation of code that struggled under the weight of a match engine it could not adequately support. watching your 30 million pound striker send a suicide mans backpass to the keeper from an attacking postion, wingers shooting at impossible angles on goals, keepers booting the ball off their own players and into the goal... and so on. any person with a shred of computer programming literacy could tell you that what si needed to do was go back to square one. instead, si made the mind numbingly awful decission to slap a brand new, considerably more complicated match engine, on top of their  code, and had the gall to advertise it as a completely new product. low and behold, you have one of the worst footy simulators to have graced this earth. it colapses under it own weight with comical regularity (just watch your players freeze on the pitch for no reason, like someone turned the power off.). no patch is gonna be able to polish this turd. id suggest buying an older, more stable version if you have to have your fix, but then youd be supporting these crooks.",486.7
"update: 3-18-2015 logged in to try the update for a while and had this experience: spent hours refining tactics in preseason games, getting everything just right. spent a lot of time working on training regimens to make sure the historically injury prone have slightly less intense work outs. spent hours working my scouts to death... got near the start of the season and had some great transfers lined up to come in. wanyama, tielemans, depay, and a few other youngins. a net spend sure but after negotiating hard deals for kaboul, capoue, and adebayor i was well within the transfer budget. we are go for launch! a few days after the deals were agreed but before the players came to terms, what happens? kaboul our 4 weeks. capoue broken for 3 months. in training. the deals are off and i have not saved for hours. i swear to god, they made injuries a problem so you have to buy the editor. ill need to see stellar reviews for any future version before i pay again. what an absolute heartbreaking shame. there used to be a game here. update: 1-24-2015 i still dont recommend this game. i do recommend this series. nothing else compares to fm. there isnt a single sports management simulation in all of video games that comes close to how well fm does what it idoes. if you are a new player, get fm14. itll be cheaper, and you dont have to pay full price for fm15 to get up to date rosters. search the community hub and google for player and team updates and how to install them. again, if you are on the fence, get fm14. its super good. original review: ive averaged about 650-700 hours in each years fm, dating back to 2011. ill keep this short. there are great improvements to this game, i just wish i could get to them. every game i start, no matter the team, no matter the training, no matter the facilities, within 2 months of day one half of my first team is injured. this game is seriously broken right now. if there are not major fixes, i can consider my fm addiction cured.",91.5
"ive been playing football manager since 2005. this is without a doubt the most frustrating and unrealistic installment purely because of a buggy game simulation. sit and watch the 3d matches being played and youll be impressed at some nice new animations, but the game being played infront of you will make you want to put your fist through your monitor... - strikers miss 90% of 1 on 1 chances. - chances that should result in a goal often dont and come around far too often than in real life. - defenders that wander all over the place and dont tackle. - wingers that seem content to run into defenders rather than cross/pass the ball even if a teammate is in tons of space. that just names a few. needs a patch. a big one.",118.3
"do not buy this game!! check my games list, you will see that i once loved fm games, not anymore and never again will i buy one. this is the type of unfinished game that steam need to ban from being sold. certain key components dont even work at all, a small example is that there are no penalties from handballs right now. the game fails in every way it could, the me is a poor imitation of a crossing and set pieces simulator not a football simulator. it is worse than the last three years versions upon release and i can assure you that they all had bugs and issues, not this many or this bad. if you really need more just go to the forums and read, not many that will claim this game is anywhere near in a playable state, maybe in 7-8 months from the time i write this si will have released a patch that makes it something like a game. oh if that wasnt enough beware, si and sega are not co-operating and are in fact sending customers with issues back and forth between them. (not me, but check forum if you care) also be aware that si are deleting the vast majority of negative posts, claiming it will affect the way our customers play the game. which is of course true, they wouldnt play it because they would know whats wrong with it.",36.5
"agree with others here, very inbalanced, no matter what i do i leak in goals like my goal is ten time sbigger than the opponents, just no fun in this game at all, score lines are out of control, just horrid on so many levels, i really do hope they fix this quick, and yes you could have a player with a 18 pace and see someone with pace of 9 catch them with no effort at all.",721.3
"after 250 hours of game play, its time for a review of fm15. ive been playing these games for a long time (since cm96-97 since you asked), and honestly, i think this one is the best yet. there were some early problems with the match engine, and the inverted wing back role is still broken (he stays wide like a normal wing back), but the vast majority of the most glaring issues (high scoring games, regular goalkeeping errors, etc) have been fixed in sis patches and in good time as well. i thought the motion capture animations in the match engine would be a bit of a gimmick, but that has turned out to be a welcome addition to the game on an aesthetic level. its by no means hyper-realistic to the point where youd be unsure whether youre watching a match on tv or in fm, but its a big step up from the hand drawn players of fm14. the realism (or lack of) isnt a deal breaker for me, all i want to see is a realistic simulation of a football match and in fm15, thats what we have for the most part. if you watch the matches on comprehensive highlights or higher, then you can easily see your tactical decisions playing out in front of you as the game ebbs and flows, and for that, if nothing else, fm15 is the best edition of the football manager series so far. setting up a tactic is fairly simple, although not fool proof, but like any simulation, its easy to get in to, and difficult to master. one thing i have noticed though, having spent a lot of time talking to other players and reading some of the reviews here on steam, is that this is not a game for players who want to just pick a match day squad and have a hands-off approach to management. you will succeed at fm if you make sensible tactical choices, always be mindful of balance in your roles/duties and dont use the same approach for every match you play. every match will play out differently. the most common complaints ive seen from others are regarding injuries and dominating the game yet losing in the dying moments of the match. for injuries, i dont have these problems as i make sure my players are fully fit. use pre-season wisely, allow your players to ease into it after coming back from holiday, then train hard and play lots of friendlies. once the season begins, lower the intensity of training and give them all individual set ups. it takes a while, but if you do this, your players will be much less prone to injury and will develop faster as well. there will be injuries of course, but i dont have anywhere near the issues others are having, and most of my injury problems are in-game due to my aggressive high pressing style. on the domination side of things, i will say that more shots and possession does not mean dominance. choose your battles wisely. if youre the bigger team, you can expect your opponent to sit back and hit you on the counter. counter this yourself by playing patiently and forcing mistakes, your creative players will take care of the rest. im not an fm expert, but if you take these simple words of advice, then you will see for yourself how quickly things will turn around for your team. the only thing i cant comment on yet is the ais squad development in the long term as i havent gone far enough into the game yet. in past fms, this has been a problem, but i can already see less instances of the ai spending millions on a player only to let him rot in their reserve team. as si say themselves, itll never be perfect, itll never be finished, so as long as you go into the game with that mindset, youll get the most out of it. i highly rcommend this game for anyone who watches football analytically or who thinks they could do a better job than their favourite teams manager.",1155.9
"waste of money, full of bugs and unchanged from previous games!",488.3
"i wouldnt recommend buying this game until a few patches are released. the release version is full of bugs, especially the match engine, that makes it almost unplayable. i mean, sure, you can play it, but you just have to cringe at all the goals scored from obvious match engine bugs. at this point, 50% of goals are scored from crosses on the wing that your defenders just dont contest, 30% scored from set pieces, 10% scored on missplaced backpasses to the keeper and 10% for the rest. the defense and goalie are so terrible most matches end with 4+ goals scored. if you want to win, just make sure you have wingers who like to hug the touchline and cross the ball instead of cutting inside should have expected it really, it is the first time i buy fm right on the release date.",251.6
