% Generated on Thursday, 14. May 2015 05:04PM
% This ARFF file was generated with review data from the following game(s): ['Dota 2']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"awesome game, but has a very huge learning curve. which means you have to play a lot of games just to learn the ropes. if you are looking for campaigns or binge campaign mode gaming, this game is not for you. if you are looking for fps games that end in 10 mins, this game is also not for you. if you are looking for 30 mins - 1 hour real time strategy game, this game is for you.",5
"awesome game for people with a nice teamwork strategy with their friends and teammates",5
"awesome game ever! teamwork is a must! if no teamwork, your team lose.",1
"i have no life after playing this game please help me",1
"better russian teacher then any school has to offer",5
"one of the best free games ive played.part(not all) of the community is perty toxic but then again each game has its own bad players. overall its a sweet moba game to play and i do recommend giving it a try.",1
"started getting into mobas and its a very fun game to check out",1
"do not play this in game!!!!!!!!!!!!!!!!!!!!!!!!!",3
"ive only played a few hours and im already more racist than i was before. 10/10",1
"the community will have you feeling awful first game to the last.",1
"dont even bother unless you go with 4 friends, else you can expect low prio for nothing, because garbage morons in valve doesnt even bother to fix their  reporting system.",6
"rage inducing fun. you can play the game and learn russian at the same time. holy  this game is for me. 5/5 meepos",8
"dota 2 its not just an online game its also were you can find friends.",8
"i can now speak fluent russian. thanks dota 2 c y k a blyat",5
"you can use the guide on suggested items list as your item build on your selected hero for you to master the skills and strategy of your heros gameplay in dota2.",4
"the new item drop system is very...very economical,otherwise the game is good.",2
"its ing dota... do i really have to say more than that?",9
"this game taught me how to rage in many different languages.  bobo you f***** aloha snackbar/10 would rage again",1
"only fun to play with friends if you win and/or dont care about your match numbers being at a good ratio of win to loss. *obligitory russia mention*",4
"the game that promotes teamwork but also russia 11/10 would bang again",2
"every match have different story even if you want to try to replay the match still its different",2
"this is the only game i played over 2000 hours :-p",1
"really amazing detail. i enjoy watching every single particle effect, animation, texture, lighting, everything about the aesthetics of this game is awesome. the gameplay is fluid and the heroes feel alive with all the voice acting involved. so far my favorite game in the genre.",5
"this game is amazing! ive been playing for a while now and i honestly have to say it has the best community ever. i was playing in a low priorty match and got a full team of russians. they are amazing players! i never knew crystal maiden can play mid againt an outworld devourer until i saw the russians do it. when i started out; the community welcomed me by calling me their  (i think it means brother). this was an amazing game and im glad i left leauge of lesbians for it.",4
"i dont always play pubs but when i do, i prefer a five man. please play with your friends responibly. stay salty my friends.",3
"love the game teamwork , help each other when in trouble and never give up ! one of which is in this game believe that !",2
"played a few hours, now i am fluent in russian. 10/10 would recomment for everyone learning  language",6
"gameplay: 10/10 community: 1/10 strong mental is required otherwise youre broken",2
"if youre in eu zone - prepare for wild russians. if youre in na zone - prepare for wild brazilians. oh, and russians. with over 9000 ping",2
"an amazingly deep game. community has the average number of s and such, but there are a lot of people who are passionate and happy to explain what to do next. this isnt a recommendation to check the game out, everyone should know about dota by now, but this is a recommendation to get past the first wall that scares many players away.",3
"maybe someday even i become a mother ill miss to play dota.",3
"strategy, teamwork, nastyness, epic, and awesome players. thats what you really want to see in this game. a game played with pros and newbies (noobs like me). playing this game makes you wake up earlier and stay awake longer. ou dont even worry about being hugry while playing (my parents should be proud of me because i am not wasting money for junkfoods and drain their wallets to feed me lol). there are also lot of things i hate about (not the game but the players). intentional feeding, intentional afk, intentional fs (whatever f has to offer). anyway, this game is great and i will still play it.",3
"1,587 hours on record for a reason. this game is more competitive and less childish than my previous game and train wreck of a dota-like accectable choice league of legends. yes the dota 2 community is rough but that is how it has been since dota on wc3. harder than usual to walk into and get going at first because of the vast knowledge of the game but replays can easily fix that in a day. overall great game and once again,  league of legends.",7
"holy  monkey this  is tight! motha in killing s with a bow and arrow is my kind of fettish. i would sacrifice my virginity for this game.",4
"difficult to get into at first, but once you do youll love it, so dont feel discouraged if its not fun to you at first.",5
"10/10 best application for learning russian spanish portuguese and greek all at the same time",5
"game never gets old, maybe thats the thing that came across my mind when i decide to review this game. dota must be one of the best online game ive ever played in entire life. this game reach the next level of how you can combine yourself with others as also enhance your performance throughout the game! 5 stars of 5 stars for the 5 stars game.",8
"now seriously, why would i waste my time with this?",1
"a game of calculations, dota 2 has millions of different possiblities to throw at you in every game. millions of different strategies, problems and solutions. every game is different. every game can be frustrating, beautiful, dissapointing, exciting, heart racing, slow, fast and much more, all within the first 20min. steep learning curve, do the tutorials and play through the characters if your new to moba. enjoy them, hate them, find what style you like to play, grab some friends even. there is something in it for everyone.",1
"im sick of all the russians talking their ..  and  , , they should just go .",5
"what will happen after playing this game -you can speak russian -faith in humanity lost -teamwork sucks balls -its never your fault, its your supports fault",3
"1,400 hours in the game gimmie my life back could of bought a car a house gotten a girl friend had babies babies had babies could of been a grandpa but no i play dota and i play pudge",4
"as you might know dota 2 is a moba game, but despite the others games i think dota is better. you may ask why ? , the answer is simple : you can customise heroes for free and as you want, you can choose your favourite hud and announcer.now about graphics,they are really good even in low quality and imagine if in low quality are that good think how good they can be at high quality.dota has a darker concept for the heroes.and at last the gameplay,well,most of moba players are saying that is harder.i found it really easy once you learn the items and how that hero is supposed to go.maybe i found it easier because is a more strategic game than the other games.i can say only this except dota 2 ive played 4 other mobas and the most ive enjoyed is dota 2. i dont force you to play and like this game ,but i hope you will try at least to play a while and enjoy your play. good luck & have fun !",1
"get 4 friends to plya with you or you could go the solo route and start the path to swearing in russian and spanish.",3
"a really nice game that you can play alone or with friends",1
"do you want to have fun? yes? than play something else.",6
"nice game dota 2 . dota 2 can make me happy if i stress . but if i play i don received any item . soo sad :(",3
"nice and beautiful game... strategy game and team work..",3
"i used to play league of legends, tried dota 2 and i quit playing lol",1
"dota2 gets more and more interesting. now that the overall game-speed has been increased, its equally good as league of legends. lets see how the beta develops itself. i assume that something big is going to be released...!",3
"amazing game. distracts me of troubles everywhere and anytime.",3
"fantastic game. endless fun. every game is completely different and always interesting.",2
"i need to stop playing this game *still playing* fuuuuu",5
"im still dipping my toe in this game. after 45 hours of playing, i still feel like a noob. this game requires a lot of commitment, and the learning slope is deep! but once you get the basics, its completely worth it. the game is like chess with a team. the hero you choose has a few skills, and determines what you bring to the table. then, for the next 15-35 minutes, and you and your team working together to beat up the other team. play the tutorial. personally, i played it just to learn how to watch the live-steams!",1
"home of the techies, russians, and all the kinky artwork you could ever need.",4
"dota2 made me addicted =x=~ i cant stop playing it t^t",5
"some guys was talking russian i wrote  they started laughing 10/10",1
"this game is incredible fun. apart from, well, when someone plays it. they play the easiest heroes that require no skill and when you try to play these heroes the right click carries that are complete and utter . jugg. riki. i used to like this game but all the heroes that were once good but counterable became even stronger and now you just sit and watch them kill your support. theres always the next update where they make their  carries an even bigger pile of .",3
"its simple a great game, once you learn to play you will not stop ;d",7
"any good thoughts i had about putin and the russians were lost upon playing this game. you will hate them too. i give it an a out of 5",2
"big learning curve but addictive as heck. better than league of bellends too.",9
"a lot better than bilzzard dota .. not only gaming experience, also community, items market & many more features we are experiencing through~ anyone who would like to play dota, wow, starcraft should try it too..! im strongly recommended but care of ur girlfriend not to lose ur attention to her :p",5
"pls dont play this game. it will make you want to muder; russians, peruvians, spanish, portuguese, friends and family.",2
"dota 2, the sequel to the award winning dota starring: sven staffani riki martin 2 puck stevie nyx jackie chen hrithik roshan slark walberg joaquin phoenix justin timbersaw justin weaver clinkz eastwood john lina jim carry tom tanks natalie supportman sarah jessica ganker alch pacino matt dagon christian bane ellen pudge ed harrass eddie morphling morgan fiendman snoop lion bruce lich ben sladar robert de ny-ro leonardo disruptio russel drowe dazzle washington mick jaggernaut 50 centaur malcolm axe orlando doom mirana kerr zeus willis directed by: m. night stalker stanley rubick coming soon to a computer near you",9
"i was a jamaican guy and when i healed people i swear he used a lil bit of ganja! great!",2
"very addicting and enjoyable. warning also mght destroy your life",1
"dota 2 is a really addictive moba. while i still love playing league of legends, i also love playing dota 2. dota 2 is more of a challenge then league of legends, which makes dota a really fun game to experiment with and have fun on.",1
"players are hostile jerks if you dont do something right or know exactly what to do, so new players beware old players are jerk and will behave like childern and throw and trantrum rather than help you.",1
"this game for long play , starting will be not understand how the game working or playing ...",3
"better than rosetta stone if you want to learn russian.",1
"only takes a few hours to get in the groove of things and then you have hours on hours of fun ahead, although in-game items can kind of be expensive, like 5 dollars for a hud skin? but anyway definitley one of my favourite games right now.",1
"ive lost all my friends, my family has abandoned me and i am highly overweight. all because of a free to play game called dota 2. dota 2 is filled with angry russians and nobody seems to speak english. i have wasted my life on this game and....i regret nothing. 10/10!!!!",4
"dota is great and really enjoyable game. do not worry if you suck at it, because even those pros who are being watched by thousands had to start somewhere. maybe youll be the one being looked up at.",6
"i was really suprised at how polished and well done this game is, the gameplay is perfectly balanced while the technological aspect of the game is just astounding and i specially love the voice-acting in this game, for example if you say lol or ty your hero will actually laugh or say thank you",1
"played game, picked support got one shot walked to lane, got one shot, cycle continued of me getting one shot until my team carried me to victory. was told to uinstall, happily uninstalled, would not recommend.",1
"ive only played this game for 2 hours and the friendly community has already begun to teach me russian greetings such as c and blyat",1
"i recommend it at all,only i sugest that you should introduce again high level rooms",4
"this is one of the best games you will ever play. it has a lot of heros to try out and it weill have you playing all day long ;)",6
"good game. for lol players it is/will be more difficult and has more mechanics. the gamplay itself is great and smooth most of the time you can play any hero you want without having to buy them. easy controls fun game to play with friends you can buy customization items which is great...perfect game wow defense of the ancients (dota) --> lol --> dota clarification of what came first",4
"good game, lot of people play this game. lot of fun, thanks valve..",7
"this is a fun game but very hard and i am terrible. 7/10",1
"if you want to lose the ability to have a scrap of life, this game is for you! so addictive, and yet sometimes you just want to kill everyone around you because you cant take it anymore",5
"for anyone wanting to play this game, prepare for it to suck your soul away!(in a good sense.) the gameplay is addictive and no two matches are the same. however, the gameplay is diffrent from most games in the sense of the stratagy and the skills of your hero. essentially, theres two teams of 5 heros in the game, and the battle out in 3 lanes, im not going to explain these terms, as thats something you should see for yourself, or reasearch for yourself if you want to know more. 10/10: game of the year all day everyday.",2
"i the jarl of whiterun recommend this game go install it.",3
"dota 2 is the best in the moba class. ive played lol, dota and some lesser known mobas and dota 2 is by far the best. in addition, it is f2p which is amazing. unlike lol or hon which require you to use a rotating hero list until you buy your own with real money or accumulate enough in-game currency to buy a single hero, dota 2 immediately gives you access to its entire library of heroes, for free. the only paid content are cosmetical items that do not change gameplay. graphics are great. gameplay is great. crashes are very minimal. its free.",1
"thanks for the free to play.. i really enjoy dota 2 :)",6
"i am done with dota 2 after 1000+ hours. sold all my 200 euros worth items. community to toxic... game is great but the fact that is free makes it so... bad when i started they cursed me every game for being noob, later reported me for good games. so many friends of mine tried to scamm me, so little honest and nice people. i will miss them. i am 27 yrs old playing games since i was 12. never seen so unfriendly community, so much rage, so much toxic  in my life. saying this after 1000+ hours and a lot money invested in a free game means something.",3
"this is not a game, this is a tournament sport. go in at your own risk, as this game is quite unforgiving and should be played with a full team. fun will be determined by how good you and your team is... not by overall gameplay. ignore the veterans that try to pull you in, this game is not for casuals... this is strictly a professional sport... if you want to have fun, go play something else.",3
"great game. addicting , with some stratagy with it.",1
"free to play made me feel unworthy to even play this game.",3
"have u ever dream? its a dream itself. full of despair and regret. but its all for u. u can earn respect by ur teammates, moreover an envy form the other team. you can be god. do ur best now. ure the one who can make this. u must shout yolo and do everything. as i always say hit or miss.",2
"the game is good! its better than hon an lol as far as i know. all you need to do is just learn from the recent dota then youre good to go! you can bet items and watch famous tournaments online. you can also make money out of this game. and the best part is that its free!!",8
"one day, a wise man introduce me into this game. it shall protect your virginity, my lad he said.",9
"this is one of those games that will consume your life. no matter what you do once you start playing you will always see things that remind you of this game. it is a curse. you have been warned. 11/10",4
"latest in torture devices from hell , dota 2 !! want to have fun? rejected. want to learn a new language? yeah,you can do that. (but only russian) #orignalmemes2k11",1
"once entered never come out of it 11/10 needs more of it.",3
"defence of the ancients is   finest multiplayer   . if you are        in to      .  .",3
"valve this game is fun and all but there is this bug that me and my friends get disconnected in some point of every game...you have to fix it! but its still a fun game",4
"learn insults from other languages with this simulator  bobo 10/10",3
"this is a very good game and it allows u to rage :) yaay",2
"dota 2 is a good game that improve our relationship to other people through teamwork and coordination but as the game continued few people tend to discriminate others or tend to be a racist just because of misunderstanding of the gameplay but if you disregard other peoples rude attitude then you will end up playing this game as fun and interesting! i recommend this game to the people who are open-minded and free of any bully! so play nicely and responsibly! have fun!",3
"9/10 best language learning program there is. 9/10 because it insnt a game, its an educational program so it shouldnt be marketed as a game ;p jk i love dota",1
"great, strategic game that requires skill! id love for there to be less russians on the uk / us servers, though.",3
"such game! much rage! very skill! wow! -games aight,graphics are legit you can run it without a need of a powerful pc,hero pool is like wow! by the time you master all of them youll also learn russian if on eu and brazillian if on us and some ching chong on sea oh and youll hear a few bogans on australia.in short: -common rage quits -low p 4 life -very team play -wow -best russian dictionary ever!",6
"its bassicly meth, ruined my life, lost all my friends, gpa took a nose dive, parents have no more faith in me, no longer have hopes and dreams, and its the only thing left i know how to do. but the high i get while playing has yet to be matched. 10 out of 10 would recommend to anyone.",4
"this game is the most horribly rage-inducing time-sink in existence. it will make you want to rip out your hair, plat some primittive form of garrote and maniacally stage an attempted murder of your bloody obnoxious teammates, who think they are some sort of almighty dota gods and just sh!t clutch-plays all over the bloody place! all, in all, its pretty fun.",1
"this game is amazing and i sunk hours and hours into it. you play on the same map everytime with the same possible items and 10 out of 100+ heros, but it is so different every single time.",3
"nice game, nice fps, nice player attitude :) good game guys, come on play now",5
"human revolution is a bit slow to start but gets really good after a few hours of play im a big fan of the futuristic theme, and the music is really good.",1
"awesome moba! i have tried league of legends too for a couple years, but having a much better blast in this game! lol is uninstalled.",1
"i love this game but one huge problem is the word noob how many people i hear saying that my/ there team is a retared or noobs or s if see one more of thouse words i will kick a cat >;d not really great game but i really hate the people who play it they give no support to the new players all they do is critersize them or just write this word noob omg i hate this word now :( yes play it if you are ok with a bit of online rude language :3",1
"almost 1000hs spend, and its still the best game ever!",9
"i love this game, always create new skill for make a good hero to fight in battle! ggwp dota 2",4
"cyk@ and axaxaxaxa are the only phrases youll only ever have to use to communicate.  dont be decieved by the server names, as every server is a russian server.  id recommend never to play this game with friends, as your friendship will be destroyed into tiny pieces.  phantom assassin is the source of all depression.  going into the depths of low priority is like taking a trip to hell with no way back.  you better be lucky if you random otherwise youll probably get earth spirit.  if youre afraid of rats dont play this game as theres a gigantic one named natures prophet.  pray to the lord that youll never be against spirit breaker because his name doesnt lie. but somehow i keep coming back to the game. gg wp valve 10/10",3
"its not a just game with strategy but its a medium of social experiment that can show you what the real you, consistency, mind, tolerant, teamwork and many other. its not just cm but it is you as crystal maiden",5
"i recommend this game coz` its fun and u can meet new friends from all over the world :d",5
"this game makes my nipples so hard that it gives me a boner, plus this game is better than lol but starcraft is the best dota dota dota oi oi oi",5
"this game is wonderful and i love to play dota 2 :). i prefer if every of my friend can start playing dota 2 because online games are very amazing.",3
"if you love people screaming at you for not co-operating first and making your strartegy,playing against competitive people next then this is the game for you. hope you people wouldnt mind getting addicted to a game and all",5
"hate this game. thats why i play it everyday. ruins your life. 11/10",4
"should i review this? free and fun. no need to be a pro",1
"its an amazing game - technically outstanding, showing all of valves usual polish and attention to detail, especially in the all-important multiplayer aspects. the continual balance tweaks and new heroes combined with the vast amount of content in the game offer countless hours of enjoyment. its hard to master but good wins with your teammates are incredibly satisfying. it took me a long time to warm up to, but im helplessly addicted and every day look forward to getting home to fire this up with my friends. if you can spare the time - play it.",4
"^ just look at my recorded time, it says everything. :)",7
"this a game that i have play religiously for over 1600 hours, a game that i have litterally spent years playing. i have a love hae relationship with doto. if you can manage to get to a less toxic mmr lvl and play with competent team oriented players then you will abosolutely lover everything about it. everything is a learning experience and no matter how much you think you have mastered the game, you havent. it is definately worth your time aslong as you are willing to dedicate the rest of your life to it. its something it is hard to play casually and its hard to stop after one match.",7
"yeah.. i really injoyed playing this game.. ilike the graphics work..nice..",2
"im 24 hours in and still dont know what im doing 10/10",3
"do you play league? are you sick of all the pugs and nobody will play with you? trade up and get an invite to dota2! the voices are amazing, the graphics, while beta, are very polished whily not stressing most machines, and the gameplay is an order of magnitude deeper in surprising ways. it is also the least-forgiving moba around (aside from wc3 dota, which has a more hardcore following and wc3-engine bugs). welome to dota, you suck. i know i do.",7
"it is an amazing game to play, ive had a lot of fun playing it",2
"how many russians can fit into a single game is the real question here",4
"hark, mine name is brooklyn kurtz see mine face, thy eye avertz life cursed of fire, in hurtz",5
"dota 2 is a moba with a high skill cap. the meta game of purchasing helpful items is complex and hard to get accustomed too. once you do, however, the game is great fun especially with a group of friends!",3
"never gonna give you up (because it will count as an abandon) never gonna let you down (because the community will kill me) never gonna run around (because someone will insta-kill me) and hurt you (because i am never able to kill anyone!)",1
"this game made me think one thing. if you dont speak english you dont deserve a computer. 10/10",2
"probably the only game where you could get reported for not speaking russian... when you have queued for the english speaking servers.",8
"good game, but if all the heroes will be here, this game will be really good.",2
"an awesome game to play with friends and as its more competetive now a days its even better to go pro and show the world how good you or your team is...........must play !!",1
"great game, wil be even better if there will be more interisting events like diretide",3
"copy of hon but the cosplay is great in this film 10/10",4
"this gameis very awesome.. you can make money from this game by selling ur inventory items and trading",5
"dota 2 is one epic game and will one day be bigger than soccer and rugby :)",6
"you can use the guide on suggested items list as your item build on your selected hero for you to master the skills and strategy of your heros gameplay in dota2.",4
"brilliant... teamwork, strategy, leadership, agility, intelligence all come into play...",6
"good way to find friends!!! and test play execution with team members!",9
"great game, it might be hard to get in to for non moba players but the game depth is great and it will bring hours of enjoment especially if you play with friends.",2
"an accurate representation of the austim spectrum.",7
"some people take too seriously chill it just a game have fun",4
"dota is pretty phresh, wide variety of heroes and keen to see more <3",1
"good strategy, teamplay game. can be quite addictive and sometimes frustrating. dont rage or type on cyrillic and youll have lots of fun. recommended 10/10.1",5
"this is great. so far, only filipinos having bad english ruin the game. id recommend this for one reason, no maphacks. itd really improve your game.",1
"dota 2 is a bad game and it sucks really. the players are mostly noob. dota 2 depends on the strength of heroes not on the skills of the ones who played it. even the matchamaking system is imbalanced. everytime i play dota 2 its like my team is 40% and the enemy is 60%. which is really imbalance. also dota 2 has a very bad impact based on item cosmetics. here in our poor country this became a huge issue. i hope they ban dota 2 in the philippines",1
"very fun if you like little children screaming at you while you lose and defeating people in super fun ways. all in all its a 10/10. pretty ok",5
"sooner or later you will realize that no matter what language options you pick, or what servers you pick, you will be qued up with people who spamm the chat and voip with russian, spanish or portugese. as long as valve wont lock regions i would not recommend this game, as it will cause you more grief than fun.",1
"this is a great game but sometimes i meet many rude and noob player otherwise some or them also quite friendly , anyway dota 2 still a very nice game hope this game will more be like by other ^^",2
"wew, its an good game if you want to try hard, try it if you can!",3
"1) set server region to europe west 2) language preference - english only 3) find a match 4) realise that 5 people in your match are russians 5) get reported by them for picking riki 6) quit rating: ca/10",2
"lots of fun, you need to be ready for some verbal aggressiveness though... ;)",6
"do you want to get so angry youll storm out of your house and swear youll never play video games again, but develop an addiction so powerful you wont be able to resist coming back in 5 minutes to keep on chasing the high a win gives you? do you want to develop an irrational hatred of russians, and peruvians so strong that if you ever encountered one on the street you would punch them in the face without another thought? then this game is for you.",4
"do not ride bat into battle comrade, instead ride bird.",1
"i bought riot points for this game and when i redemmed them through steam it got rejected",1
"this game is like counterstrike except it sucks and valve actually cares about it",1
"dota 2 is for certain the best moba game on the market. completely free to play, with all heroes unlocked from the start. plenty of patches have changed how characters work, added different events, and added more heroes to play with; making it a great package for the price of... well nothing! if you are new to mobas; dota 2 may be a hard game to get into due to the high learning curve. do not have that discourage you however, as plenty of hours are waiting to be taken by this fantastic game.",1
"too many russians. russians everywhere. do. not. want.",5
"got es and fs in my gcse. thanks dota i love you! must be the best game i have ever played! :)",6
"its horrible sometimes. you get some guy on your team spewing spanish which you cant understand, and who endlessly feeds. next thing you know, you tell the other team to report them, and theyre all hispanic. then you look in the mirror and find out that youre hispanic too.",6
"okay...the best game in the whold world !!!! period",4
"this game has risen above all other games it has become omniscient basically it will become a part of your life and you will never be the same again 10/10 better than organised religion",4
"good game . .well crafted . . . well organize . . .keep up the good work . . .",2
"play with russians for like 300 matches. then play a single match with west-europeans and youll be reported and moved into low-priority - in a botmatch. i didnt even do anything wrong. my friend was trolling - i get reported. fairness only playable with russians.",1
"im so ing good at this game. 1v1 me and find out, dweebs.",5
"under all clones like lol,hon or whatever, finally the real dota is there,  yeah",6
"great brawler game with exceptional depth to it. would recommend new players to start against bots or with friends though! gather 4 friends of yours and youll have an interresting teamplay unlike any game ive played so far!",3
"yes, i recommend this game for others. dota2 is a very cool game for strategic skills. but there are many trashtalker player so be aware and be cool in a game.:)",4
"possibly one of the most interesting games in my steam library, dota 2 is an enjoyable game to play with friends online and meet new people in the online matches. after the recent success of the internations 2014 by raising a whopping prize pool of over ten million dollars. this serves as an incentive for new players at the possibility to winning a share of the prize pool if theyre good at the game. one will require the ability to quickly respond to the situation as the actions of your teammates and enemies are completely random. i suggest this game to anyone who wants an enjoyable experience thats more complicated than the similar game league of legends. i find both games equally fun and enjoyable however dota is ultimately the more superior game between the two. ~samuraizheng",3
"awesome game for the people with good reaction and nice attitude.",10
"made me a sad, racist person with a desire to hoard as much stuff as i can so i can show it off later. 10/10",3
"you can play a game, and get destoryed. but atleast you learn russian! 10/10 it was medicore - ign",2
"this game ruined gaming for me, all i play now is dota. who needs 120 other games. also, this game will make you hate russians 11/10 goty every year",5
"just like mario party, monopoly, and super smash brothers, this game makes you hate yourself and everyone around you. you will lose some friends, and most likely will meet some, erm, interesting people. -side note, would not reccommend unless youre trilingual. download if you dont like your friends and if you have self confidence that you want to get rid of!",5
"gg ff report team but seriously, pretty fun game if you have a party of friends.",8
"in this game, you will always get  of monkeys as your teammates so it doesnt matter if you play good or bad, you will always ing lose unless you play with your friends. in case you like a feeder yelling at you why did you block me  why did you steal my kill why arent you winning the game by yourself go on and play it, otherwise dont even bother.",1
"i like the battle field and the strategy you gonna use to win",1
"this game has taught me so much things that ill never forget : 1- the only good russians are always on the enemy side. 2- that the whole dota community would defend ukraine against russia. 3- that brazilians dont only suck in football, but in dota2 too. 4- in low priority games, your whole team is always full of hard carries. 5- that excuse in which a feeder blames lag is overused. 6- oh 2 russians in my team ? gg wp every single time. good game, taught me how to swear in russian !",4
"my favourite game 8 years ago. still my favourite game now",4
"i dont like this game at all. this game is too hard. this f@#king game, man.. this f@#king game.. i dont like this f@#king game anymore, this is the worst f@#king game ive played in my entire life. i would like to switch games now.  - sing sing in dota 2 - sing sing gets bashed",6
"recommended for gamers who want to play teammates strategy game",4
"its a bad game, full of bad people who will yell and scream at you for the slightest error. theres bugs a plenty, clanstackers in pub matches, alt accounts stomping new players in to the dust for  and giggles. yet i cant stay away from it...",2
"this is the most beautiful game that i ever played . :d",1
"hey, you people should play this!!! its really fun and has a competitve aspect to it. a little difficult at first if you arent used to moba style games but you get used to it really quickly. and since its a free game i definitely recommend it.",2
"if you have enough time to waste in life, be anti-social, dont wanna interact with your frens, stay in your room all the time and be a rpg addict, only then play the game. i literally ditched my university board exams to attend a lan event for dota2 :d",2
"this game killed my social life, took away my awareness about surroundings. very very immersive.",1
"this is a good game ! the best game in this world ! :d",7
"best program to learn chinese. i was taking chinese classes and found it hard to learn until i got dota2, this really helps learn conversational chinese. 10/10 would play",3
"best game, lol isnt even close to dota 2s level. if you havent tried this game, well your missing out.",3
"game is prone to cause headaches and cause severe anger and frustration many non-english speaking russians and tacos mingle within the english speaking community and make communication hard game focuses on team-play and 9/10 in pub games you will almost always find someone who may only communicate with beeps, boops and a bell. 11/9 i would play this game more if there were less non-english speakers",5
"not recommended, you may get addicted to it and you cant escape",1
"best strategy with the worst player shuffle balance system.",1
"dota 2 deserves its intimidating reputation, and it probably wont suit you if youre looking to play casually. theres a huge time investment before you can even enjoy a game, let alone feel competent at it. but once you start to learn its secrets, theres a wild and exciting variety of play here thats unmatched, even by its peers. its a challenge of knowledge as well as reflexes, and success is a rush. the fact that its completely and totally free to play in the way we wish all free-to-play games could be isnt just one of the most generous propositions anywhere in gaming, it creates a level playing field where skill and cooperation is paramount. may the best team win. ps. dont play with russians",1
"terrific for all my pvp loving friends, very simply yet versitle take on a classic format.",4
"if you are gay, you will enjoy this game and its wonderful community. dotafag for life.",6
"great game my friend pc lags a bit and i know you will find a way for that",2
"dota 2 is a great tactical and even a third person video and online game. also, you may win prizes when you join the tournament. also, youll get random items to sell or even trade which looks similar to team fortress 2.",1
"one of the most in depth and fun games to hit the web, a daunting character pool with new additions keeps the game alive and fresh. it has a steep learning curve that you never can escape, but that keeps the fun flowing!",5
"althou valve sucks, i love dota. its a fun game to play with friends (if u have your team).",10
"ruins my college life, steals all my savings to buy some fancy pixels, and a great protection from losing my virginity, recommended game 11/10",2
"awesome game, great gameplay with friends and a lot of fun.",3
"very good game a few bad things, terrible teams sometimes and so many updates, but best game ever",4
"best moba in the world currently avaible, if u have skill ull feel like in heaven, if u r a lol nob be sure 2 play vs bots first before u ruin our games, beware of russian filth, these rats r everywhere",2
"using this simple language tool you too could learn all the myriad ways to insult an individual in russian online such as screaming blyaaaaat sooookaaaaaa! at random people on the internet and insulting mr putin. 10/10",6
"best moba style game, in my opinion, but if i keep getting matches with all these ing mexicans and russians; thatll change.",3
"good grapic.. good game... class.... but where is tb ?, i mean teror blade :(",6
"awesome game and very fun when you get used to it xd.",2
"amazing team based game. most fun with your friends and family, but can also be fun solo. take the players with a grain of salt, people on the internet are trolls.",7
"i dont know to describe this game since valve has making change on this patch. no drop at all and consolation box for every level has been taken away. others aspect remain cool but for item drop really make me sick ;(",2
