% Generated on Thursday, 14. May 2015 05:04PM
% This ARFF file was generated with review data from the following game(s): ['Arma 3']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"absalutly brilliant il give it ***** stars hope i get the full game soon i would sugest more classes it is fun with them but mabe something like a spy with a knife amd suppresd pistol (any just if it can have a suppresor ) and maby a juggernaught with duble health and a lmg brilliant if u can get this on the fulll game",1
"why play these games when you could be playing custers revenge",2
"10/10 stars if you can look around the small issues they are still having with the servers this game is on the top of my list to play, with or with out friends. if you like intence cqb style combat this games for you, if you like slow pase combat, if you like flying jets or helicopters, or if taking controil of a tank plt/convo this game is for you. the story is full of life and altho its a steep learning to this game its worth every hour you put in to it trainning with your friends, on even alone take it from me. by: travis borges > i approve this message",5
"arma, a game that smokes weed what you are suppose to do in arma: -spot enemies -tacticailly ambush enemies and outsmart the ai what players really do... -grow weed -try to kill each other with go karts -hunt turtles underwater 10/10 wrong game simulator",1
"realism: this is the key of this game but it is realistic for real ? if youre a gamer you could probably say yeah becouse there are some elements that makes everything feel a real war... ...but (!!!) in my opinion this realism is not so realistic. war feeling is awesome but the bad things on this game are the details ( weapons reload, medkit others, repairing vehicles, your blood that desappears when you put adrenaline (???) in yourself...) this game is worth buying for people who likes the genre, but i expect more couring of details in next patches .",1
"tang harlem whiskey yankee mike they even have my tactical vest in this game  the government dorner 4 lyfe lol :d 10/10?",1
"is arma 3 for everyone? no arma 3 is a military simulator with more emphasis on realism than action or fun. those who enjoy the experience will find it incredible, but i would recommend doing some research beforehand to make sure the game is right for you. the good: - incredibly detailed open world-style maps - wide range of weapons, vehicles, and equipment - incredibly powerful editor and high mod compatibility with a large community always creating new content. - top notch graphics that will strech even the most hardcore gaming pc the bad: - very high system requirements, dont expect to get a good frame rate without a decent system - network issues can be an issue from time to time - though much improved over arma 2, the character movement and vehicle handling can be clunky and a bit glitchy at times. overall i would say arma 3 is a very good game that will continue to only get better over time as the community and the developers create more and more content. however, if youre on the fence about it, make sure you do some reasearch before jumping into this title.",4
"the one thing redeeming about this game was king of the hill. they just broke it witrh the newest patch. donty waste your money till they fix it because its unplayable.",3
"i have no idea why, but this game is kind of boring. i want to like it, but i cant...",1
"one of the better fps games on the market.a must have game.better than call of s and battlefield. 10/10",1
"this game can provide endless amounts of fun and entertainment. it is great for being serious and tactical or goofing off.",4
"this software is beautiful, absolutely. but the game play is slow and frustrating, making it a negative experience. the ai is absurdly accurate too; you can hide back as far as you want and it doesnt help.... you could have run so far that those enemies are tiny dots even through your scope, hidden under a few bushes and trees a long ways away, and they will still repeatedly headshot you. then you can spend another eternity getting back to where you were in that mission. a few minor bugs aside, i found a couple bugs with the checkpoint system; one example is in an early mission where you are swimming from a boat to attack a small village with a few scuba buddies... but on several occassions that i restarted that mission the npcs would go completely brain-dead and do exactly nothing. it is a gorgeous product, i just wish there was a high quality game with it.",1
"best military simulation right now. not the best game engine (needs good cpu), but very rewarding and much more in dept and challenging than cod or bf. i really like this games and all the mods it has to offer from the great community. most fun for me is being gunner in a big tank, flying a jet or cleaning towns on foot with teammates. recommend for everyone that likes playing in a team and has some friends to play with.",4
"this is the best version of arma series. many new modules are very useful for mission editing",1
"fantastic game. the endless possibilities of game modes like altis life and wasteland have dominated my gaming time. its hard to switch to anything else once you get used to the intense controls. campaign is solid till it feels slightly repetative and alienating. once you go co-op, you open yourself to a world of new possibilities.",1
"great game, mechanics are great, co-op campaign is good, what bothers me is the price, i can understand it, but its quite the number",1
"it was feckin amazing. i recommend it to everyone but the only downside is you need a good ammount of cpus otherwise you will struggle to get even 10 fps",1
"cant go invert on xbox controller fix it please i cant play otherwise",2
"if youre looking for a military simulator then arma 3 is your best bet. realistic gameplay. great graphics and sound effects. lots of gameplay modes available.",3
"please rudse the price of arma 3 to 24 again so i can buy it for all my mates arma 3 is so fun to play when you have got some friends on the game to its just greate i think everyone should buy it when it goes down price of coruse :d",2
"this game is just bout the most amazing thing ive ever played, and the zeus dlc adds on tens of thousands of hours of gameplay onto the already huge playability factor... some glitches, lots are pretty funny to witness in a subtle way... and the modding community is crazily active. i would buy this again if i had to, steep price, but it is entirely worth what you pay. this game coming from people who have had contracts with different governments to make accurate virtual battle enviroments for training. ---get it---",7
"ran towards a tank butt naked firing a pistol. got blown to hell.10/10.",2
"this game is pretty fun. the game types you will have the most fun with is probably any type of life server. epoch is also fun, but what out for the exploding zombies. and finally king of the hill, this game type is the kind that most people play because its the most competitive. nevertheless, you should get this game. have fun with it.",1
"this is one of those games that is very hard. (thats what she said). but anywho this game is worth it. no only is it every going to cease to be fun, but it has infinte replayabliaty. only 1 con is that the weapon sway is hard to get use to. 9/10",2
"i love arma 3 still doing the campaign though but the desynch on multiplayer is horriable everything except for that 10/10 so right now i would give it 8/10",3
"went to a weed field to gather some cannabis and got arrested by undercover cops. 10/10 would sell weed again.",2
"still runs like a big pile of poopydoodoo. single player campaign is not finished. feels like a beta but it is the official release.",1
"hands down a game changer as far as tactical gameplay goes.",3
"graphics are bad. they shouldnt build a game trailer based on their low graphic cinematics, that wont help them sell the game.",1
"shooty shooty good, driving okay, flying hard. 10/10 bullets either tickle or are fired near you and you die.",2
"meh...dont get exited for this game its kinda bad!",1
"the most realistic shooter i have ever played. it is not optimized very well especially if you are running older hardware but if you have a decent enough computer you will never forget the experiences this game will bring you. my first day a3 i was on wasteland gametype just running around with my pistol. out of nowhere a helicopter loaded with enemies was flying directly towards me and i decided it would be a good idea to shoot at drawing attention to myself. turns out this was a good idea as the helicopter heads directly for me as if it was about to land ontop of my head, instead it takes a nosedive into the ground killing everyone inside. 10/10 would shoot down choppers again(with a pistol)",1
"great game for hardcore gamers cant wait for what more is to come in this game",1
"this game is very good if you enjoy hardcore action. no other shooter will get your heart racing like this game! you feel like you are in the battle, because it is so real! this game is not friendly to newbs or people who arnt used to pc games. it is also not friendly to people who dont have patience. the action in this game is fantastic, yet hard to play. it is still in alpha, but it has alot of potential. it is a simulator, so dont go jumping in thinking its your adverage shooter. this is my favorite shooter of all time right next to bioshock infinite. if you are looking for hardcore, real world wars alongside your friends, than this is perfect for you! <3",2
"i got global banned from both arma 3 and dayz sa because i piked up hacked money in an altis life server. complete",1
"this is one the best combat simulators ive ever played. the sand box on here is a blast and the steam work shop is awesome for user created content. the only down fall for me is that i dont have anyone to play this with.",4
"excellant combat simulator. this is not a cod/bf type game, it is a simulator of real life combat operations, you can die from one round etc. if you want as close to a real war experience as possible without real bullets flying at you this is your game. perform as infantry, helo pilots, fixed wing pilots, tank crewmembers etc and work with your squad to achieve victory. very well done game, lots of mods and community content, definitely worth the money.",1
"i very much enjoyed the game. with 50 mods installed the game alone is boring and empty",3
"ive had this game for 3 days... i already have 34 hours on it",2
"although the reliability of certain game mechanics and functionality is far from optimal, youre forced to cater to the games faults, making it that much more gratifying to master. modded servers are unreliable, at best, when servers are filled to the brim. accidentally falling from a 2 1/2 step will kill you. sometimes you get stuck in objects like walls and floors. sometimes, items disappear from your inventory and occasionally your inventory just isnt there, its gone. sometimes, sometimes a bunch of assclowns ddos the modded servers to frustrate the people playing. sometimes.....sometimes arma sucks hard, really hard. its bad enough to where, at times, it turns you off to gaming in general and makes you rethink your hobbies. sometimes it makes you regret building a computer just to handle its heavy processing load and having your heart torn out when it takes 48mins to join your favorite server, for it to never happen. but then, i remember, arma is intensely intricate. things can be done and scenarios can be played out, only on arma. this is a big boys game, taking patience and intelligence. you buy this, i guarantee that you will hate life 40% of the time you play it. you dont buy this, youll regret it for the rest of your life. 10/10 *ps: dat altis life doe",7
"i would reccomend it its a brilliant game, not alot of bugs that i could see and the mods and dlcs that come with it are boss",1
"if you love milsim this is the alpha male of that category!!! enjoy and check out my youtube",2
"its a great game. to bad i cant afford to put even 5 dollars towards it.",5
"good game. game good. price-not good. dont buy it yet.",1
"seem to bight and blochie. the physics engin seem broken. seems less gun to me. need dlc for certain things. avatar seems always hurt even at full health. the scnery was nice. modding guns was ok. keybored actions had me tripped up a bit. i give this game 3/5",1
"liek 10/10 - ign m8 you will not even know what is happening but den you step on a explosive and die. 10/10",3
"great game fantastic if you want a military sim somewhere in the near future",1
"really fun and realistic game, i just wish setting up servers that work were a little easier...",1
"saw a war movie went to play arma,saw anything related to combat or warfare went to play arma ;) one of the most addicting games and military simulation i ever played! endless mods packs,maps,mission and game modes! you can just can do there almost anything that refers to war and military simulation and even more than that,starting from making missions in the editor and playing with friend,playing on public server or even joining a clan that suits you,joining a pvp server as king of the hill,free for all or just any other pvp modes also if you feel for some role play there is also some from that as well!! as i said game of endless contact that keeps expanding and getting new thing while thats being created only by the community there are also the devs that are keep updating and making the game better. as you can see i realy recommend buying this game,worth it! :)",4
"great game, tons of mods to choose from so ur sure to find something u like, wether its big battlefield style combat, or trying to run guns and drugs across the border, and of course zombies. great graphics, runs very well, nice and smooth, and brings a level of realism to shooters that is not seen elsewhere.",7
"love the game, but the community is obcessed with some kinda second life type rpg. the community use to be cool but now its just a bunch of stuck up euro trash and dewbs.",2
"you battleye, i got global banned for no ing reason? well  me. i cant ing play anything that uses battleye thanks to the head that set up the ban system, you think you have all the kinks worked out of the battleye thing, well you ing dont.  this , im out.",1
"i played during a free weekend on steam. things i liked: realistic gunplay and movement. graphics look pretty good. online multiplayer in modes such as wasteland are very fun. basically dayz w/o zombies (although there is a mod like dayz for arma 3). what i did not like: while the game played smoothly for single player the multiplayer played not nearly as well. i would get around 15 fps even though i am above the minimum requirements. this may be able to be resolved with more tweaking or patches in the future. i have found a set of servers that seem to run pretty good however so i usually stick to those. from the time i spent with it during the free weekend (10 hours) i was convinced to buy it for the 50% off price of $30.",1
"great gramphics great grameplay. not nescassarely a good thing.",1
"if your an arma fan this game wont dissapoint. its not fps in the sense that you dont have a health bar ect, one shot can kill you if placed right. this makes for using tactics all the more important. you dont just charge into a fight guns blazing, instead you tend to plan your approach and put alot more effort into each scenario. this is a true combat simulator and the best ive played of the arma series so far.",1
"very good game bt there is so much glitches that need to be fixed but great game. recommend this game to people who are patient it is alot of traveling. i have enjoyed it since having it.",3
"this game is amazing. its all you want from a game. want to kill people? done. want to fly? done. want to fly a goat? done",1
"if you can get past the bugs and community, this title will surely leave you satisfied without costing an... arm and a leg. ...when do i get paid?",2
"fantastic mil-sim with a huge modding community and a wide variety of gamemodes. if you want to bomb a plane into a prison on a life mod, go ahead! if you want to lead you team of tanks the the forest moving everything down, you can do that too! this game is brilliant and i would highly recommend that you pick it up if you dont have it. try out some gamemodes and experiment with some mods and find out what suits you best. 12/8 m8",5
"i was somehow allowed to review this game, despite not owning it. 10/10",1
"come join my new server! help me expand my player base and help the server become popular arma 3 epoch with all-terrainpack enabled. - 88.150.150.250:2382 temaspeak 3 - 85.236.100.27:19147",3
"the best war sim ive played so far hell yeah! 10/10",2
"excellent , hard but excellent , the best money ive spent on a game since carrier command ( by the same people )",2
"bought some lsd in altis life, ran from the cops when they noticed purple smoke coming from my truck. and hired a getaway helicopter only to find out i didnt have the helicopter dlc. i got arrested and went to jail for 1:10:00 minutes. the guy in the helicopter tried to break me out of jail. i only then realized that u cant get in copilot if u dont have dlc. i am not a wanted fugitive and have 3 bounties of 10million on me. 100/10",2
"how can i review this and i dont have the game.. lol #toobroke",1
"best military simulator out there for the civilian market. game is extremely moddable, and options and different styles of gameplay are plentiful. great online experience for players who prefer to work tactically and cooperatively with other players. as close as youll ever get to combat.",8
"probably one of the most complex games i have ever played but i always want to keep playing it.",1
"best military simulator out there. multiplayer is fun and more polished than arma ii. loving the new features, too. if you liked arma ii, youll like this one, too. oh, and i forgot to mention you can mod it, just like arma ii. cant wait for ace.",2
"my dang multiplayer servers aint popping up in the server section why it do dis its a good games but that glitch sux",2
"this game... is 10/10, its super fun and their is so much to do, epoch, breaking point, arma 3 life, altis life, anything you want. and then not to mention but all the workshop stuff you can do. it is without a doubt worth $60",6
"if youre looking for a game thats both realistic and fun at the same time then this is the game for you.",4
"so many different games to play.. buy for a great time and endless nights of fun",2
"cant say enough good things about this game, especially in co-op mode. makes the call of duty series, and even the battlefield series, feel like arcade games. the realism it achieves elevates it above all others as a true combat simulator.",4
"one of the best military sims out there. if you like immersion/sandbox, then you will love this.",5
"t-bagged someone with only a combat helmet and night-vision goggles. 12/10",3
"the game is awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! :)",1
"thanks arma 3 for teaching me about the metric system.",3
"best military sim and most interesting mods for one there is. recommend!",1
"while playing i take off my clothes and carry bloody men around while they float like ghosts behind me like ghosts",4
"missleading requirements.... the minumun cpu is i5.. this game is garbage for amd cpus as well.. this game would had been amazing but the programmers of this game, game engine are noobs in their proffession.. its a stoneage technology.. seriously they should fire every programmers they have and recriut newly graduate... their employees need to go back to school.. you cannot call them professional anymore.. people with high end pc should boycot this so that we will be forcing them to freaking create app that can use of multicore cpus....",2
"this is a bad game because of people have that white-list and you can not be a police man on atlis life, medic this is also pots me and my friends off this game and it is also not a fun game with other people and friend because of the spown sports.",1
"its a really nice game if you are into realistic shooters, but somethings i personally dont like is the maps are horrible if you can compare it to chernorous or takistan, and the map is one of the most important things in this game(mp). the last thing thats negative is when you play on 60+ servers, it tends to have an awefoul dsync problem and kills all the fun you could have in the game. otherwise this game is exstreamly good and the stuff i mention is going to fade away over time. sorry about my english typoes.",1
"this game is actually pretty good i like the fact thats its an open world fps, maximum graphics are nice the game isnt laggy or freezes or anything sounds are nice, physics are nice, vehicles and weapons are nice its an in the middel game its average. i like it",1
"amazing game, honestly. its a very fun game to play with friends or alone, i prefer it with friends though :3 10/10",4
"so far only played the epoch mod. tried the campaign and as soon as im done with the tutorial, i recieve an error message. tried reinstalling the game and deleting the mod files. still doesnt work. but the mods make up for that so id still recommend this game but wait till its on sale, steam always has sales.",1
"its a military sandbox with semi-realistic elements but poorly optimised.",2
"i really like this game i like the gamemodes for multiplayer. i liked the singleplayer it was still fun, there are a few glitches in the game but i dont care that much because it is an amazing game and i will never regret buying this game i would recommend this game4 to everyone.",3
"this is the best millitary simulator since operation flashpoin. game play takes in account many aspect of real world millitary scenario. complex operations or just a simple single missions with tons of inventory and vehicles.",2
"greedy dlc, the game is still in beta. the funnest thing to do by far is koth online but good luck getting in a server, randomly the server broswer will flip out and report 0 servers. at which time the only solution is to completely restart the game. every time hearing that stupid theme when it starts up, duh duh dunnn duh! server broswer reports 0 servers, restart.... duh duh dunnn duh! 15 bucks for a couple of rifles and diffrent color guillie suits <.<, helicopter pack 15 bucks, still in beta my . money grab, poorly optimized 6/10 duh duh dunnn duh! ....... 5/10",3
"this game made me an operator,its so tactial 30 minds ride to fire one bullet and die,also made me pop boners on tacticool gear,all in all i give if 9 out of 10 dynamic stories,if only the fps was operational level i would operate with other operators,",1
"yeah i reccomend it as i crash all the time but im hoping to fix that soon and the times ive been able to play it was a fun time killing ai",1
"really fun game, i found myself building my own missions based on my experiences in afghanistan. i like the level of interaction in the editor.",3
"i can really recommend this game, its just awesome for so many reasons !! :d",1
"if you have a high end gaming pc and you are interested in heavy military simulators definitly get this game. its the few of its kind with that much detail and that level of simulation. its a really fun game.",2
"greatest army simulator ever, hard to get into, slow paced at times, but greatest at what it is, do reccomend.",1
"when i played arma 3 during the free weekend a few weeks ago, i enjoyed it a lot and i also like the graphics and the interface. it really fits in with the players. altis life rpg - definitely recommend it, go play it...",1
"i enjoy this for playing with my friends or just dicking around! picked it up when it was on sale for $36 and i would recommend that if you were to buy it you shold do the same.",1
"do not buy it! the cpu and gpu issues are so bad you will get 17fps slideshow in multiplayer on low/med/norm/high/vhigh/ultra settings, its a shame this game had a lot of potential, singleplayer is great but donr expect anything more then that. it will never be optimized for high end gaming rigs. bohemia are uselss and dont even care about the issues!",7
"if youre looking for a good time go into a game, of people trying to talk like real life military radio operators. its hilarious. 11/10",2
"this game can provide endless amounts of fun and entertainment. it is great for being serious and tactical or goofing off.",4
"definitely takes some getting used to with the new movements and all. but after going through a few times with the turtorial everyone should be well on their way to playing this amazing military simulator.",1
"10/10 best open world, war/simulator/first person/3rd person havent played a good open world army simulation sense joint operations!",1
"really fun game if youre into tactical and realistic shooters.",2
"best shooter game i have ever played! hands down the best graphics too. when playing, you actually feel like you are there. you also have the millitary tactics that your squad does. most of the people that play this were in the millitary! i give this game a 9.5/10.",3
"absolutely amazing game, never had as much adrenaline in my life! when you are in combat, it feels like you are in deep  in real life... dont masturbate after infantry combat, your hands shake and it is not physically possible, but hey...give it a try",3
"great simulation game! like arma 2 but better! fun with friends or strangers! buy it now!",1
"arma 3 is so good i dont have time to fully review it i just want to get back to playing.",2
"this game has a distracting dialouge, and with your guns it is impossible to aim and there are so many game-breaking glitches. in the first five minutes i walked infront of one of the npcs on the road and then he got stuck and i had to restart the entire game. i was playing it when it was free for a week but i highly do not reccomend that you buy this game at sixty dollars. there are many better things that you could spend that on. overall you should not buy this game.",1
"i think this game is a great military sim.it combines teamwork with tactics and mixes it up with mods and good bots that will give you a run for your money.now ive only played this for the free weekend so i cant give you a super good reveiw but i will say that from what me and my brother played that this game is vary fun and challenging game and we will definetly buy it in the upcomeing days",2
"arma 3 fixes almost everything that arma 2 had (gun handling, animations, physics, graphics, nighttime,flying,nvgs, etc) the best part of this game is the editor and mods because that is where the magic happens",1
"this game is the best military simulator ive ever played",4
"a great game for anyone who likes simulators. there are many different mods and gamemodes for anyone. from rpg to zeus, this game has everything.",6
"best game in the world armaa iii is one of the best games ive ever played in my life... cause its not just a war simulator... all the people would like this game cause : 1- if youre a kind of man who likes rpg games then you can just go and play arma iii altis life or the life mod... 2-if youre a kind of man who likes survival games then you can just install epoch or breaking bad mod and enjoy it 3-if you like pvp games you can just play arma iii wasteland or king of the hill or coop mod... so as you can see arma iii is just full of different mods and stuff... but people dont have same feelings...i like this game i my self but a guy with different feelings and needs would not . so youre the guy who chooses what to play i hope this review be helpful... and sorry for bad english :)",1
"this is an awesome game, totally reccomend it for everyone. so many mods, so much to do.",2
"full of vast scenery and realistic vehicles and weapons, arma 3 is a great open world tactical shooter. it is graphics hungry and even my 7970 struggles to run it well (although i havent taken to fine tuning the settings yet). the campaign was added after the release (which is weird) but its good and it helps the player in remembering the locations on the gigantic maps (like seriously stratis and altis are huge). combat is realistic (as far as i can tell), rp servers exist, coop is fluid, all in all a great game.",2
"this is what battlefield 3 should have been before ea got thier nasty little hands on it. this game is as close to the military as your gonna get without giving up your life for 4 or so years (at least from a civilians point of view). enough content to cover land, sea, and air. and gives you way to many options to play the way you want to play (for example. i play intel style). worth buying.",1
"really fun, both single and mutliplayer. just dont expect it to be like cod... its more realistic, and not so much arcade action all the time. still in beta, but is already a kick  game. *but be aware* - this game makes alot of people act like butt*holes in multiplayer. find the right server and all is good! :)",2
"arma 3 is a highly adictive game. there are tons of thing to do.i have only played 144 hours and still havent seen the whole experiance. multiplayer, amazing. singleplayer, amazing. you would have to do somehing quite spectacular to ruin your experiance with this game.",2
"if i could give this game 5 stars... i wouldnt... but 4.5 without question, this game is a tonne of fun if your looking for something way more realistic than battlefeild! best served with a squad and a large helping of patience... also expect many random deaths due to walls and stuff",4
"the best game i have ever played... unbeliavably realistic and just simply amazing, only took 1 hr to get that impression, get whilst u still can on 40% off, otherwise it is very expensive, but well worth it. the only problem is the fact u need a very good computer to run it on very high settings, which would make gameplay even better, however, my 2 year old laptop runs it well on high/standard settings mix. anyway, could rant on and on about how great this is, but basically... its mint",6
"the developers have an iq 100, but it takes 2 not to make such an amazing game! guards, play this game immediately or feel my wrath! if grodd played this, you always will! guards, i do not require your immediate assisstance with this game!",2
"got it in the alpha stage and have been playing it from time to time since. great game, one of the best in the series",1
"arma is a great game. there is so many game modes it is like 20 games in one. king of the hill sort reminds me of battlefiled and altis life is obviously gta. it also has a great well made missions. i got this game from watching videos on wasteland and already played wasteland in arma 2 i thought i must have this game. you love the way you look... i guarantee it",3
"there shouldnt be any in game purchases. this is how companies loose trust in their customers cause you turn around and screw us by trying to make a cheap buck. go f**k yourself bohemia!! you cheap  m*therf**kers!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
"ive got to say, this game is truly great in most ways.ive played for how long i do not know but i did play a lot, the problem is you play for hours and hours with doing almost nothing to just get killed by someone who has all the stuff...",1
"i shot a 120mm round at a guys knee... i never saw him again 10/10 would recommend",2
"after the recent update most of the desync was gone, marvelous work. 10/10 would crash the vehicles again.",7
"i truely love this game, i have a clan in it that we all play and do missions and a lot of other things on the side. this game has its issues such as animation and its ai can be stupid. but it can be a challage and i find challages very fun. this game does need more weapons and vehicles in my opinion but all around its a great game to play with your buddies.",7
"quite fun! graphics are great and runs very well. weapons and vehicles are amazing! 9/10",1
"great game, but the thing i really dont like is that you need a good graphic card to play it! but overall great game",1
"ive only played a little, i like it alright i guess.",7
