% Generated on Thursday, 14. May 2015 05:04PM
% This ARFF file was generated with review data from the following game(s): ['Counter Strike Global Offensive']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"its basically the counter strike 1.6 back and remastered. i really enjoy this game, its allways fun to play, more modes, many new features and its really addictive :d",2
"the cs:go community is strongly reminicent of the american conservative community there eather against terrorism or are terrorists themselves they eather hate or love high powered rifles they worshop an all mighty god (lord gaben) they collect weapons and knives they like chicken as you can see, these communities are very similar",1
"it may lack some of the community niceties, beloved maps, and little features of past games, but counter-strike: global offensive delivers on the promise of a faithful, polished, and better looking counter-strike for whoever wants it. even if the community doesnt meet the golden standard of counter-strike and counter-strike: source, counter-strike: global offensive will remain a multiplayer classic for those willing to put in the time to learn the maps and weapons.",5
"really intence shooter hours of fun and a good play with friends 10/10",1
"its a great game, lots of fun. try not to get addicted to opening crates lol",5
"ehm, do you like vodka ? do you have a need to measure your e-? are your from the cold eastern countries? are you vladimir putin? have you even got pubes yet? then this game is for you, having all the things the russians and children needs. just dont forget to upload that one vs two clutch to the youtubes. oh, and also dont forget to subscribe to russianhacks.noviruses.ru for you free dose of haxxx ;) 10/5 vodka bottles. execellent russian matchmaking.",3
"the game is extremely fun. if you like the search and destroy kind of games, this is definately a game to play.",1
"i used my sticker on the wrong side of my firearm. ill never have that sticker again.",1
"fun casual game, but dont recommend going for serious competitive matches. competitive mode is full of cheaters(aimbot & wallhack) and matchmaking system is faulty anyways, it can put 3 or more ranks higher people on the other team. servers are 64 tick so if someone has over 100 ping latency your bullets go through and he can shoot you before you even see him.",7
"cs:go is an awesome game. its fun to play, especially when you play with your friends. if someone asks me if he should buy it, i say yes.",2
"with cs: go its never been easier to learn how to play counter-strike; and considering the game offers such a pristine experience for only $15, there are a lot worse ways to spend your money.",6
"why can i review the game when i dont have it in my library best gaming community to date",2
"counter strike: global offensive logic. score: 0-10 everybody on the other team must be hacking! score: 10-0 i am the lord of counter strike and according to half of the community, they have hade sexual intercourse with my mother multiple times. 10/10",3
"really fun game if you have friends to play it with, or else it gets boring :d",1
"cons - terrible community people complaing about weapons in game , if you use some weapons you will be cursed and called noob competitive bans - i got banned (30 minutes) because i kicked too many people (even if you didnt call the vote, only voted yes) even if you kick hackers, griefers or afkers several people play competitive and leave if they are losing games like 3 x 0 50% of the servers play only dust 2 people are very rude recoil is stupid and havent changed since cs 1.6 pros - weapon and boxes will drop and earn you steam wallet income trough market funny with friends",2
"#rektsimulator #spookie #noscope all those tags for this. 9/10 ~ign",1
"great game, super fun and even better with friends",2
"want a game that says  you call of duty but still has that call fo duty feel with the mix of realism well guess what we i reccomend you!!! this game is a fps with great graphics a good community besides the accasional troll and the lil kid trolls even though the kids can be funny sometimes everyone here is really nice and the game is a great en game i like this game with all my killing instencts in my body i give this game a 8/10 because of the fact that this game can be glitchy during new updates but they are relitivly easy to fix and then the other point is for the trolls you get in this game th game itself is amaing but you do get the trolls like any other game but besides that get the damn game!!!!!",5
"want some steam money? well buy this game and win some items and sell them! :d plus its fun",6
"a whole arsenal of welcome changes to the cs formula. bigger emphasis on competitive play this time around, and smaller 5v5 skirmishes are as intense as ever.",7
"i have put 375 hours into this game and havent reggretted any of it its awesome",5
"teroroists plant the bomb you make ace and the defuser gots mvp. best game ever!!!!!!!!",3
"wait for a sale and buy it, idk why you havent already. i dont care how much you think it sucks or you think valve is patching it wrong or you think skins are ruining the game or whatever you think. its counter strike. buy it.",5
"this is in the best fps game ever great job!!!! for the devlopers of this",5
"i dont really like this game but somehow i played over 500 hours :/",4
">see a guy >shoot him >miss every shot >he turns around >kills me in one shot >exit cs:go 10/10",2
"you either die a noob or live long enough to get called a hacker",7
"you cant hit anything unless youre standing still. 10/10",5
"geat game but takes some getting used to. high skill ceiling.",2
"this game isnt globally offensive, more nationally.",1
"the game requires alot of stragety but fun if you do have enough but there is alot of tryhards there",2
"great game if your to good you will be called a hacker if you die you are called a noob 10/10",4
"best fps game for me! :) superb graphic. cs player from czero till cs:go!",1
"counter-strike, a classic fps game that never gets old. anyone lived through the 90s as a kid or young adult would be familiar with this game and probably watched it grow, as it had watched over you. global offensive offers a new menu system (main menu and shopping menu alike), graphical changes, music changes, improved a.i. with many choices of difficulties, and several changes with weapons. playing global offensive was like walking down a refreshingly new memory lane of old. this is a counter-strike just as fun, if not more, as any other.",1
"once when i was new to the counter strike series, i met a friendly terrorist who decided to help me learn the ropes. he taught me that going to the terrorist spawn and shooting chickens on de_inferno made us win automaticly. in the end i became so hated for my well known tactic that people started reporting me! after a long trial of enduring the many obstacles that i faced. i encountered the friendly terrorist once again, his name was jwonderchild and he told me that because of my tactic he made it on the pro scene. 9/10, lost 54 on ldlc vs fnatic. ing russians got me comp banned.",7
"fun game for sure, but the matchmaking system is heavily flawed with their anti-cheat being extremely weak. if you happen to play thru esea though it is much better. i feel this game will be significantly upgraded when the new source engine comes out (providing they update the game with it). overall though id say 8/10.",6
"this game is great to play and really improves your aim with your mouse :d",1
"99 aimbotting reports but being an asian aint one.",2
"one of the best shooters in my opinion, its very competetive. i would recommend this game for the amount of fun and crazyness that can happen in just 1 shot of every bullet.",6
"this is the best game ive ever played. it involves a lot of teamwork and coordination, i highly recomment i!",2
"best online fps game since 1998 plus cool weapon skins!",1
"this game is better than counter strike 1.6 and much better than cs:source. it is very addicting with the match making part of the game.",10
"although a great game and a great tranformation from its prequels it is not much fun to play here in india asindian servers are almost non existant. they do exists though, but their number is pretty low, and if you play on servers outside india you suffer with high pings. i wish cs go was as popular in indian audience as the previous series, but nevertheless its a great game! :)",1
"i dont play cs:go often, but when i do, i play offline with bots. cause im scurred. stay frosty, my friends. (you know this was very helpful.)",1
"counter-strike is the cornerstone of multiplayer pfs. this game represents simplicity and perfection among multiplayer games.",3
"kids get mad if you say the n word after every kill.",1
"i very like this game. very good game every one should try it better then all cs",6
"this game is so much fun its always being updated making it better, and the skins! there just great.",6
"i recommend this game to those who like fps gameplay also counter terrorism the game is well balanced and seldom see hackers but theres always somone that rage quits, rages and bullys cant change that but its a good game try it",1
"call me mitt romney because im fucking gay and wear magic underwear",6
"just perfect a real counter strike game like 1.6 or css. come back to real fps in esport. moreover this game is realy not expansive.",3
"i get bullied by my friends because of my rank 10/10",1
"you kill pepol with fancy weapons, totally serious anti-terrorism simulator",4
"this game causes me to masticate my teeth against one another",1
"the trick to counterstrike is this, the guns dont work like guns should work. ive never been able to figure out if it was the way damage was dealt, or perhaps it was some other arbitrary calculation that determined your ability to kill the other guy, but whatever it was it gained sentience somewhere around cs 1.3 and has hated players ever since. its just now people are used to that malignant hatred and have learnt to use it to their advantage. a decent enough game, to be sure. but its in a different vein then your usual fps. lots of pros. lots of . lots of mlg gamers who are a mixture of the former two. if you havent had enough cs in your life, this might be for you. if not, just keep on walking, jack.",1
"thanks to counter strike i now know that the true meaning of friendship is to kill your entire team with a fire grenade and get a week competative ban. 10/10 -ign",2
"this game is cool. the competitive is my favorite part... the casual is good for just playing around if youre bored.",2
"the is one of the greatest games there is out on team. the quality of the game is absolutely extraordinary! worth every second playing it.",8
"i do not have a lot of hours on this game, but from playing css and cs 1.6 i can say they have done an outstanding job. i love counter strike and will always love the game, people care about graphics pfffft, it is all about gameplay and this game has it. it is 1000x better than cod and all other first person shooter, if you are looking for a game that will bring a lot of fun to you this is the game to get. once you get into it, you can never stop playing from how fun the game is, best gameplay, best first person shooter and i strongly recommend this game.",3
"$15 well spent. if you havent played cs 1.6 or anything prior, you need the game. if you have played the old <1.6, you really need the game. if you have not played counter strike, this game is slightly more noob-friendly, as it has a variety of game modes. throw in a beautiful achievement system, and trading cards, click buy.",2
"like cs: source with better graphics and more... stuff. its good, trust me",1
"ive been playing this game for over 800 hours. if you are looking for a competive game, look no further. i would recomend this and then some. its also cheap.",8
"slightly updated graphics from the previous version of counter-strike. would recommend if you have any interst in playing cs. upgrades to servers, ability to find match, and much more.",2
"only promblem with this game is valve should add more guns and maps from previous counter-strike games and leave them in.",1
"this gam is teh best i eva playd is not like cod first time i playd i i was sad but skins and more maeks me happy. i am globel elete and is cool too pley it and own soem nobs :) 8/10 cause no kill straeks and nob tub but its coool #yolo",2
"congratulations youve won 2 games today your reward is your banned for 21 hours, dont forget to buy skins keys and cases. 11/10 would play again, now time to buy more skins",3
"full of tryhards and haters but still a fun and addictive game if your gunna purchase buy it for 2 keys on tf2 oupost dont buy from steam store",5
"very good new version from css with great updates and gets better everytime",4
"is shiit game, dont buy, awps op, shiitty recoil, no ads, guns too stronk, armor too weak, all guns are bad and feel bad, you should feel bad also.",1
"in first you will not like the game if you are used to play cs/cs:s. after some time, you get used to the new graphics, and how to play this new cs series game. recommend to all who love shooting games.",1
"awesome, i play this game everyday. i hope i will recive some items :))",2
"i got kicked from my first server seconds after joining. welcome to the cs:go community.",1
"the most great game iv ever played & enjoyed the most.",4
"good game! good improvements from cs:s to go, great community",9
"i am yet to meet someone who uses the in game voice chat who isnt obnoxious and eastern european. despite being the last guy alive, your teammates who all died, then get to watch you and write in chat omg and noob whilst also giving helpful tips on how to go about getting an ace. fun to play with friends otherwise youll be heading towards an early grave with a brain aneurysm.",2
"if you dont own this then buy it now. 10/10 not enough mtn dew would not play again.",2
"i really love this game.it is really nice. i nearly never have any problems playing. but when i had a problem i just reatarted the game and it was compleatly fine. there is no lag to be found as long as you have good internet.",1
"i havent played counter strike that much but i bought global offensive to try it out. i think it is an awesome game and you should really get it if you already havent. its also one of the main games in e-sport.",2
"you can spend $400 to make your knife look different 10/10",2
"nice fps shooting game but hard to aim but its ok :csgostar:",4
"i ad a 72 day ban then after ten years of wating i want to play a comp round started and after 2 mins i buy mistake shot mi m8 then got another 72 day ban",3
"cg:go is a blast to the past; a nod to the old-school days of the late 90s, and its more than welcome in my gaming livery. whilst i love cod and titanfall, theres something uniquely compelling about starting up a match of cs:go, with its deliberate and stayed pacing, and its risk vs reward gameplay mechanics, its no wonder this game has taken off for the 3rd time in its lifecycle. its popular right now for a reason, and that reason is good. a must-buy.",1
"best how to learn russia game out there - ign 15/10",1
"holy crap, this game is fun. great grafics, great gun play, a bit hard to start, but even harder to stop.",4
"cs:go is one of my favorites and its one of the best fps games, the first fps i ever played was cs 1.6! just go for the head shots and be patient you will be rewarded. 10/10",3
"a great game if you like to co-operatively kick enemy butts, not easy as well and masterful if played with friends. an all-around fun experience, complete with leveling.",2
"have you taken a look at the bad reviews for this game? quite amusing, theyre complaining because valve is trying to make money. > a company > trying to make money wtf? valve is literally ea. truth be told, this game is actually really great, you can play with your friends, or online. tf2 is used by valve as their main trading game, with little competitive play, and cs:go as their main competitive game, with a little trading. the trading in this game is done with weapon skins, and stattrak, which is like stranges in tf2. i strongly recommend this game, and if you find yourself getting rekt by guys who have been playing counter strike since 1.6 or source? just play against the bots on different difficulties, they arent like the cod bots, they actually shoot at you. 9/10 - please dont fix the aug, its great.",7
"game is really fun with 4 other friends. tactical and the skill cap is very high. it is a good break game from too much dota :d",4
"looking for a fun way to make money off of a game you will enjoy playing with your friends well look no further because counter strike gloabal offensive is just the game for you you can get weapon skin drops worth some money but you can also get case drops and open those by buying a key yes you can end up getting a 4 cent skin but there is also a possibility of opening a case and getting a $400 knife its not easy though its all based on luck of the case opening i myself have gotten great skins from case openings but thats not all the gameplay is great i love the competitive and deathmatch modes but this game i give it 10/10",4
"personally, counter strike is one of the most outstanding fps (first-person shooter) franchise to be established. they deliver so many things that has increased the fans over the years. it is also welcoming to new players all around. to that, i recommend the game, with a sick gameplay and awesome content.",4
"ign 10/10 mlg swagger gameplay. stop people from obtruding your bomb sites to win da gamezzz!",3
"nice skins, harder awp than 1.6 cs, better gameplay, 3 operacions, and it is fantastic!",7
"raycest geam becuase, cts are always white, but ts are almost always brown apes, dissapointing ~ 24/23",6
"you either die a noob or live long enough to get called a hacker",7
"one of my favorite games of my life <333 you can defuse a bomb without hands 10/11 chickens, would buy again",1
"i use to be swimming in female genitalia; but now that i discovered cs:go my  is bone dry, must get 10/10. only one motto to live by in cs:go you either die a noob or live long enough to be called a cheater. p.s. everyones dad works for valve and can get you banned, some serious .",3
"youre either hacking or terrible. you cant just be good.",3
"simply just fun, easy to learn and the same cs feeling is there from older cs games, what else do you need.",8
"game is so fun and i cant stop playing but i ing hate this  man.",2
"for this price itd be crazy for you not to buy this game. one of the best shooters of all time and more skill oriented than call of duty. if you want to see more gain for your effort and time spent perfecting your skill this is the perfect game for you.",2
"killed a chicken and obtained a point... must-have",4
"nice game! very balanced and strategic -> fun to play i can only recommend this and through the ranked system you can start playing ranked from the beginning and you can learn how to play to become better without getting stomped although you sometimes get matched against smurfs even in lower ranks!",4
"this game makes marcel adams very happy because i can shoot other ers in the face while 7 year olds scream and yell at me in competitive while they continue to go 1-69. this game has amazing chicken a.i. i have enjyed all of the chickens as they turn me on. 69/69",3
"just pew pew pew. one of the best competitive fps available. ez pzz lmn squz.",5
"this game.  this game.  this game. the competitive server are absolute . near everyone who plays it are 14 year old xx420blazeitxx kids who mic spam memes, racial slurs, and obscenities. the private server era of cs & cs:s is kill. its just not fun anymore.",1
"great game! i recommend it to all 1.6 veterans and cs fans in general!",1
"this game shines when played with friends. lots of fun!",1
"11/10 this game is amazing. 10/10 would buy tons of skins again.",6
"just about the most addicting fps game known to man. been a fan since 2000 and still love playing it even 15 years later. but this game is only great because of the community that is involved. now if we can just keep up with getting rid of the trolls and cheaters then it would even better. definitely must try it out if you never have.",10
"this game has taken away my life and for all i care it can keep it 10/10 !",3
"i started playing cs 1.6 when i was ~9 years old maybe. played it a lot and when css came out i couldnt enjoy it as much as cs 1.6. but when cs go was released..im still enjoying it.",6
"counter strike: global offensive stands as a glowing reminder that quality game design is rewarded in longevity and variety. valve has not only updated the shooter but has completely outclassed its contemporaries. this is counter-strike, whatever the format you choose to play it on, and there isnt a higher recommendation than that.",2
"this game is too good, do not get sucked into buying keys for cases its too addicting you will buy one the think to your self i could buy one more then bam your in debt and your wife has left you, you have no home and your just stuck trying feed your addiction but no because its all gone :(",5
"in this game you must speak russian to understand your teammates otherwise youre basicly the black sheep amongst them :)",2
"put yourself in the situation of where generic terrorists have to blow up generic things for random goals that no one really cares about because you get a fancy rank but its okay because some random russian who cant speak english is on your team and you have no clue what hes saying because apperantly the only games the russians can afford is chess and counter-strike. but do not fear when mister boris vladisov comes running because youre a real og busta man that takes zero  from anybody and would rather run into the bombsite alone than with other people. my final note is the following. cs:go is a competetive game where russians run rampant and you get a rank depending on how busta you are.",2
"despite random accuracy its the best fps. by random i mean the shot pattern is very realistic. not arcade like blasting. so know your weapon!",7
"10/10 it was ok - ign no but serious worst game ever volvo pls fix 64 tick is herpes",5
"this is a great game :) much better than source was as an predecessor to cs 1.6. this is worth being called the predecessor source wasnt :d",1
"well, its cs, the father of online/competitive fps, what could you expect? 10/10",2
"amazing game very addictive, go for it you will have a lot of fun!",6
"this game is cool. the competitive is my favorite part... the casual is good for just playing around if youre bored.",2
"go play call of duty, this games not 4 u - gaben",6
"well.... i like the game but... the hip fier and hit amaunt is avful",5
"great sequel for a great game, counter-strike: source. smooth gameplay with twisting battles in amazing graphics. what else can you want from a fps game?",2
"its good. a bit different than css. its a solid game grantite the valve comp servers are filled with hackers at the higher ranks which is kind of a . altogether its more of just good people being at low ranks or not so good people getting out ranked when the system buggs out.",3
"it is a really good team playing fps. if you have 1,99 euro hurry to buy it. great game",6
"this is the latest sequel of the counter strike series witch has new weapons sutch as the taser. there is new gamemodes maps and an better office and dust witch if you are a fan of the series i recomend you buy this game or buy the complete for the best experince of garrys mod. if you dont know what garrys mod is check my profile and check my review. by the way this has steam workshop",1
"why cant i play my cs go it says i got a computer problem isit bcs of my uncle laptops?",8
"great grapichs, fast start, and ots of features..poor match making system. anyway awesome game",3
"bought this game, played online, learned fluent russian 2 weeks later.",1
"thought i was doing good until i pushed tab only to realize the whole other team had left and i was playing bots.",1
"i think this game rly nice for gamers, which love shooters.",8
"do you want the most rage inducing competetive experience money can buy? look no further. you will cry. you will rejoice. you will laugh. but mostly you will cry.",1
"its a nice game and and doestn have any problem ;)",3
