% Generated on Thursday, 14. May 2015 05:04PM
% This ARFF file was generated with review data from the following game(s): ['Grand Theft Auto V']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"ok, i edited my review because, after the new patch everything seems to work fine. it really sucks that when the launcher was crashing and i was unable to play, everybody just assumed that my system iwas  and i didnt know anything about computers when it was rockstars problem. steam support community doesnt exist. we should help each other, not critize everyone pcs, what a bunch of 10 years old, rockstar fanboys. saying that, the game is awesome and you should buy it right now. but you already knew that.",4
"took some time to make this review, had to push it 3 times... <3",1
"when i start the game launcher doesnt work just loading i have been wait 1.5 hours but game is not loading please help me",2
"solid optimization! the game runs and feels great. i havent played this since it originally came out.... i loved it then..... and now i love it even more now! good job rockstar 10/10 <3",4
"this game is for me, and a lot of other people, a broken and dissapointing experience that only brings frustration with customer support half- at best. sure rockstar, you got a few results for a few bugs, but allllll the other ones you are baltantly ignoring, thank you for that. wish steam would simply give me a refund for a game where i can only start up the social club before everything goes wrong, but alas, that is only a distant hope at best.",1
"so i have been playing for a couple of hours and i can only say this. the console versions was beta tests for the pc version. this game is gourgios works perfectly performance wise and only takes a few tweeks to make the fps view mode work perfectly! if you liked san andreas and have not played a gta game since then this should be your next gta game :)",4
"lester is the best written character in a video game ive ever seen.",7
"bought every version of this game for each platform from day one release dates, and i have to say it gets better each purchase :d",5
"thankfully, i was able to resolve the problem of being blocked. if any of you face the problem, reset your password on the social club website, and log into gta v. anyway, this game is a creative triumph. highly reccomended, and would download and unpack again... xd. finally, after 1 and a half years, my review is complete(also 3 delays). 11/10",3
"ey i got rekt in it when i punched a colored man in the face",3
"well worth the wait. everything on max settings and the game is 60fps. i 100% this game on 360. i will max this one too. just looking at all the eye candy put into this game. well done rockstar",3
"i have had the best exprince with the game launcher! its amazing how the game launcher have changed throught the years!! but ill review the game later on when the launcher lets me play it. thanks ea for another stable game. :) 11/10 best launcher i have seen",7
"i like this game... no i mean i really ing like this game! actually scratch that, i flippin love this game! this game was my personal best game of 2013, i put hundreds of hours into the 360 version and now that its on pc ill probably put another couple hundred and considering that at this time of writing this review the game has been out for only a week and i already have 60 hours scares me for whats to come. do i need to tell you whats in the game and whats the game is about? pff why would i? its flippin gta!! the game that made a billion dollars in a day! who doesnt know what this game is? honestly i would like to know 1 single person that isnt old or been living under a rock that hasnt heard of this game. anyway getting carried away, point is: this game is a really great game and i would recommend it to anyone that enjoys fun. my only complaint is that i wish there where more interiors (hospitals, police department, cluckin bell, night clubs and maybe more than 1 strip club) but thats about it.",7
"great game! even though rockstar pushed it back three times its worth it.",4
"i love the game i just love it but the only thing is the controles are a bit....clunky one time i was drivin and i was making a left turn i wanted to sto[p making a left turn and i sound stay thrat way and same with movment i was runnin and wanted to stop runnin and i just continune running when im not touching anytthing. just to give yall a heads up hope rockstar fixs it in a up date",3
"it took 2 years to add eyebrows to my online character. 10/10",5
"definetly the best gta!!!! it is like the enhanced and high definition version of san andreas. lots of things to do, excellent story mode, excellent characters.... awesome game!!!! a must have!!!!!",6
"this frickin game, i cant play it at all! whenever i try playing, itll take me to the rockstar social club launcher and it will say unable to access rockstar servers. activation of gta v requires an internet connection and click retry, or click cancel to quit. im connected to my internet and it doesnt work. buy this game when they have the bugs fixed because clearly they ed up somewhere.",1
"yes this game is the best ive got it on all my consoles xbox 360 xbox one ps3 ps4 and its a really great game! you should buy it if you have money and download it then play it!",2
"you know how they kept delaying the game to fix bugs? yeah, well, i havent seen a single bug in the game so far. wanna know why? i havent even been in the game yet!",4
"this masterpiece is worth every minute of wait and every penny spent. it feels like i do not need any other game. also, it runs flawlessly. 10/10",2
"joined an online session and got run over by a tank. respawned and tried to rob a store and the shop keep shot me in the face as i left the store. listening to people rob stores and sing in the shower over mic at the same time is one of the weirdest things i have ever heard. game of the year.",7
"2.6 hrs on record, seems nice, right? this is exactly how long the time i wasted on trying to enter this freaking game. rockstar, dafuq?",1
"jesus. i have been waiting forever and my dreams have finally come true. 1000000/10",3
"this is the most fun ive had in a game in years. the character dialogue and art direction is better than every holywood film ive seen in the last ten years. the city more is alive and responsive than the one i live in. every mission is a joy to play and replay.",2
"gamesharing is enabled in steam but blocked by the rockstar drm. if your friends want to demo it they will have a gigantic download followed by the total inability to play the game. wtf rockstar?",1
"dont know whats all the hate about. the game is extremely well-optimized having no trouble playing it at a steady framerate. pc master race!!!",8
"a really great game. runs smoothly 60fps, thats if you have a good enough computer. overall, a really good game and im really excited for the modding.",4
"if youve played grand theft auto v on consoles, then you wont be disappointed. if you havent, youre in luck because this is indeed the definitive version. in my opinion, rockstar have done a wonderful job developing the game for pc. it was well worth the wait. the amount of graphical options means you can tweak the game to how you like it, especially if youre limited by hardware. the addition of the rockstar editor is just he icing on the cake. you may not be pleased with the price point due to when the game was released, but think of it as a brand new game being released in 2015 (because its that good).",4
"it is fun to play it but after weeks it gets too boring... still agood game to play with friends and kill time",1
"game launched 4 days ago and still unable to play. launcher crashes before game even starts, and game support consists of faulty report forms where you cant make tickets within the pc category, and making tickets with blank category takes 2 days to get an unhelpful answer saying the latest patch shouldve fixed it, if not, uninstall latest patch and reapply it only it hasnt fixed my issue, and noone knows how to uninstall a patch on steam and reapply, unless you want to re-download 60gb of game content.. do not buy this game yet. wait for rockstar games to iron out the bugs that seem to infest all new releases these days",1
"i have like 6 years old pc and im running it on 1920x1080 res on 30fps. this game is really good optimized and i love it. one of the best games i ever played :d",3
"if your pc can handle the fps issues then yes i would recommend it but as for me, the fps drops and the constant lock up of my pc, i would rather wait till they sort it all out before trying this game again",2
"4k resolution is awesome in 60fps - i can only recomended this game ;)",2
"ok, is anyone one else having a problem were every time you open the game, the thing says grand theft auto v has stopped working after about 5 seconds, if anyone knows how to fix please tell me, and untill this is fixed i vote this game down. by the way i have a windows 8.",1
"bought it downloaded 50% realised i have a laptop regrets everything downloads 100% plays chanes graphics to 768p goes complete  changes to 1080p runs smooth af 100% worth it",5
"just awesome. that year waiting was totally worth it! if you consider buying it, do it right now! you wont regret! firt day 10 hours of gaming in a row...",6
"warning! do not buy this game at the moment! wait for patches! not worth getting a ing broken piece of  right now. now that ive vented ill be more detailed. this game is amazing truly is. some of the best graphics i have seen since alien isolation. the damn thunderstorms in this game alone make me cream my pants. however im getting crashes every god damn 15-20 minutes of play time. i can not see how after multiple delays this game is still not release ready. i trust rockstar that they will fix these issues in a good amount of time. but once again this game proves that 1 you should never pre-order a damn game and 2 that the launch of games nowadays means at least 1 month of patching will most likely fix things. buy the game a month from now when its actually finished. it sucks a lot because i really want to play the story which is the main reason i bought the game i love the storylines in all of the gta games and this one seems like the best so far. ill just have to wait a bit longer than i hoped to enjoy this game. release rating: ing poor as . expectation rating: classic...when its fixed.",2
"drank 12 shots of whiskey and passed out. then i played gta",6
"amazing game, amazing graphics. but your going to need a pretty good pc to run the game on any setting. reccomend an intel proccesor and a geforce 900 series graphics card.",5
"i am slightly embarrassed to admit that this was the first gta game i had ever played... but im certainly not embarrassed to admit that i bought this one, and consider it worth every penny spent. the dictionary definition of open world ought to have this game high on its list - just amazing how you can do whatever you want, go wherever you want, generally mess around and have one heck of a lot of fun doing it... and then the missions and story - i expected as a first time player that i would be struggling, but nope, they seem to be set at some ideal dificulty level where its completely possible to succeed even without being an expert - gets a big thumbs up from me. and then the fantastic ability of this game to run smoothly on even my three year old laptop, with the sort of graphic settings that make other games freeze up and sulk. i could say lots, but i wont, just go and buy it - even at the full price its so worth it. more hours of entertainment than you can shake a violent stick at.",3
"this comes with a whole package full of tv thats still better to watch and cheaper than your monthly cable/satellite bill. oh and game runs great!",3
"met a little kid running from the cops, convinced him to get in my car and get away from them. drove it into a gas station and jumped out then thrusted over his body",4
"beastly optimization, a brand new experience compared to console!",3
"i have a beast of a pc. 10k score on 3d mark. this game is unplayable even in the lowest graphics settings. something is just wrong with it, even after the recent patches.",2
"servers are still horrendous. every gets kicked off of servers constantly, in the middle of jobs or just cruising. loading screens take forever all the time. i have 300/300 internet and these issues happen to many other people as well. until they fix their servers i would not recommend wasting your money on this game.",4
"everyone already knows its brilliant. and its very well optimised. just get it",5
"best game ever !!! dont even think ... just buy that game already!!!",3
"paid a hooker, killed her, adn got my money back. 10/10 would bang again",1
"arguably the best pc port rockstar has done. it runs surprisingly well.. and im on a laptop. occasional frame drops during cut scenes, but other than that, mostly smooth frame rate. driving with a mouse and keyboard feels fine and somewhat weighted, minus sports cars. gamepad recommended for aircraft. the fov for fps mode requires a gander at, but i wouldnt recommend it if you are susceptible to nausea or motion sickness. overall, a solid port, minus low res textures during fps mode. this is arguably the best in the franchise.",3
"id reccomend this game because well, it is a fantastic game but right now the game runs awful after around 20-30 minutes and even faster than that if you are driving. edit: now i cant even load into the game, it just has an infinite loading screen..",4
"this would be great, i only i could launch the ing game.",1
"best port ever, works so well. is bloody beautiful. tons of gameplay to be had in singleplayer or gta online. gta online has plenty of fun game modes, shooting is awesome with no  auto aim from consoles. its all manual aim here! insane game.",6
"thousands of accounts have been stolen due to improper security on rockstars end, mine included. until its fixed, theres no guarantee you wont lose a 60.00usd investment. their support is horribly slow in responding to it. if rockstar remedies the situation, ill be happy to change this review, but their response to such an event is just not sufficient. source:",2
"literally better than you could ever imagine! a way better than how i expected it to be. im proud of you rockstar!",7
"trying to download gta v was like looking at the cisco logo for 10 hours but besides that, the game is ing grand theft auto v, what else is there to say?",3
"grat game. i already own it on ps3 but the pc version is qay better. online version still is a little buggy",1
"i cant really write a pc review, considering i only have this game in my library because of family share, but heads up, family share will not work with games that use third party sources! or keys! good game on xbox, i just hate controllers to no end. frustraiting aim.",1
"** warning: review based solely upon story-mode performance ** ive been waiting for pc release since it launched on consoles sans the first-person view/mod. i can say with 100% confidence after only playing the story for about 10 hours that it was worth every ing bit of waiting those two years for this to release on pc - in every single regard. buttery smooth 60fps @ 1080p with everything cranked sky high except aa (fxaa enabled; msaa & txaa disabled.) even when i start blowing  up the fps doesnt drop below 45-50. this is, hands down, rockstars masterpiece. gta v runs better on my pc than any other gta before it. ive waited so long for this.. and ive yet to be disappointed! still cant believe it. 10/10 my pc specs: amd 8350 @ 4.5ghz 16gb 2133mhz ram 480gb intel ssd evga 780ti sc",4
"the first thing i thought when i first spawned into the virtual city of los santos? well, i didnt really think anything! this game is so advanced, so detailed, and just so fun that it can last your for months, maybe even years! its basically a life simulator. want to arm wrestle? play tennis? race? rob a store? go mountain biking? i think you get the point. there are so many things about this game- it deserves to be the third most sold game in history! what are you waiting for? get it!",6
"hey guys guess what! over 1000 people bought a game that wont even work for f****** 49,99! great jobb rockstar...",6
"hey rockstar, thank you for all the hard work. im actually having fun playing a pc game again. woooo! seriously tho, great game, runs smooth. only had a couple of crashes, otherwise great.",3
"it is completely absurd that rockstar still requires you to sign into social club to use their games. absolutely ridiculous. i dont know my password. you know why? because social club is completely useless, and i only ever think of it when i have to look up my password every single god damn time i start a rockstar game. so i tried the passwords i thought of, and now im locked out.  off with this , rockstar. i dont want to use your ing garbage social service to play your game. i already own it on the ps4, and i guess ill keep playing it there since im already logged in.  you.",2
"fantastic game! endless fun. 3 days in and i have almost 24 hours of gameplay. still not bored of it. when i do get bored, i just go on a killing rampage to see how long i can survive against the police.",7
"easily the best version of grand theft auto that has ever been made yet! pc master race!!!",3
"you need about 5 years of downloading this game. but the first time running over a hooker in your undies while playing trevor. priceless. 10/10 would run over again",6
"ran over civies in a truck in first-person while listening to backstreet boys on the radio. 11/10 would want it that way",5
"speaking entirely about the online, it is like some ed up cross between dark souls and hotline miami it is like darksould in that you have no idea what the  you are doing or are supposed to be doing. it is like hotline miami in that the entire time you thing you are going insane while murdering endless amounts of people who quesionably deserve it. oh yeah and the drm is a .",1
"now with most the bugs fixed, this game is superb. the game drops down to 20 fps time to time but other than that, the performance is great.",7
"i first played the xbox 360 version. this edition blows the old-gen one out of the water. you need a fairly beefy pc to run textures on highest setting but aside from texture quality, i can turn everything else to almost the highest setting.",3
"this game is truly a masterpiece, one of my most favourite games of all time. buy it. now.",6
"fantastic port, best ive ever played - runs on max settings stable at 60fps no drops (vsync enabled)",6
"great game but the damage model for vehicles is a huge step back. compared to gta iv every car is a tank now as it can take so much damage. further more it is now impossible to deform a cars roof or its doors. this is a huge malus for me as i loved finding creative ways to demolish my car in gta iv.",5
"one of the best games i have ever played. im in love with the gta. im in love with the gta. no recoil aks i got no recoil aks.",6
"a large selection of fedoras at my disposal. 10/10",3
"huge improvement in graphical prowess..... loading time still too long fun factor is a 10/10 story constantly getting pushed aside to murder hookers/thugs. basic mayhem is guarenteed!",3
"574 days since the initial release on old consoles... but it was totally worth the wait!",4
"its worse than gta iv. horrible game. if you dont play it exactly the way they want you to then you get a mission failed and have to start over. they dont even frelling tell you what you can and cannot do!! this has got to get a worst game of the year award for being so horrible.",1
"runs smooth on my amd phenom x2 and geforce gtx 560. storyline is great and online has no lag.",2
"doesnt work for me, wont launch wont do anything, ive spent the past 2days researching and trying to find out why the  it wont launch and ive tried every single work around possible. some of them are just bloody ridiculous especially rockstars one of forbidon characters in accound user names. serious displeased ive payed 40 and rockstar have had 2years to try and sort this out for pc release and they have failed completely. they failed with the console launch and they have failed with the pc launch.... its a shame because its a fantastic game but ive lost all faith in rockstar after this.",3
"good port, but why are people from consoles allowed to port? my first couple hours were getting camped by snipers and getting my cars blown up from rocket launchers.",10
"best open world game, so far. the world feels alive and legit. story is great and the characters are awesome. to complete the packege comes the online, which is a whole other game in itself. cant stop playing, havent bought another game since 2013. bought the ps3 version on september 2013 pre-sale. bought the ps4 version ins 2014 and transfered my online character. now i bought the pc version in 2015 and imported also my progress from ps4. will still be playing the ps4 though. got some friends that have only the console version, and many others who only have the pc... is it that good, to make me buy the same game 3 times??? yes, it is. it is constantly evolving and changing for the better. getting together with some friends and pulling up heists is so much rewarding that you forget what time it is....oops, another all-nighter just flew by...",1
"my favorite part of the game is when i spend the whole time trying to get the social club launcher to let me play the game. 9/10 would not drm again. please. no more drm. for. the. love. of. god.",2
"game doesnt work.forever stuck in social club loadout.waste of 40$",1
"ive played it on both consoles, and now on pc. to me, this game just keeps on being fun and the graphical improvements on pc are pretty stunning! if you havent played this on consoles, this is definitely a must-have and totally worth the money.",3
"great graphics, awesome gameplay but the fact that rockstar overlooked something so obvious is just sickening. how could they not test this on mobile pcs? the only fix currently is to disable your nvidia card and re-enable it before the game launches. i cant in good faith recommend this until the major issues are resolved.",7
"cant start this social club at all. over a week already and no reply. please do not buy this game.",1
"michaels eyebrows makes her *cough* excuse me him look like a pretty princess fabulous/10",2
"so everything is better then the console versions of this from xbox 360 to ps4 this is a great game even if your not interested in the online but cmon we all know thats why you want it. only downside is when alt tabbed the game decides it doesnt want to reopen when using programs like ts, skype and ventrilo but thats not that bad.",6
"10/10 peformance is surprisingly good and it looks great. i have looked forward to this since the first trailer for gta 5 was released.",3
"works fine for me. on lowest settings to maintain decent fps for my toaster, still looking pretty good.",5
"so far so good, after taking awhile to unpack anyway (to be expected). 1440p max everything including all options under advanced settings and im getting between 45 and 60 fps at all times in the city (havent been to the desert just yet) on a gtx 980 with a light oc and i7-2600k with 8gb memory. no aa though, frames drop to mid 40s with 2x. the game is gorgeous, those saying its not are either butthurt about a technical issue or seriously need their eyes checked. its absolutely night and day from both console versions (i played both ps ones). everything from improved lighting, tessellation, ao, vastly improved shadows and shaders, the works, is inlcuded, and all very customizable. give it a go!",4
"gtav is a fantastic game on pc, really well optimized, but, does have its issues(which ive listen below) which i hope rockstar will fix in the future. issues: texture/model pop-in (there is a workaround by setting the gtav.exe process in task manager to high priority) shadow draw distance issues (only renders high quality shadows at a very low distance.) some stuttering issues (workaround as well, at least for nvidia[dont know about amd] by setting the max pre-rendered frames to 1 in the nvidia control panel or nvidia inspector) timing out from gta online session when alt-tabbed or have the steam overlay up. other than the stated issues above, gtav its amazingly well done, highly recommend! specs: i5 2500k @ 3.7ghz evga gtx 680 2gb 32gb ddr3 ram",2
"buyer beware: if you are an average gamer that does not have more than or eaqual to 3gb graphics card the game will look horrible, you must havea graphics card to play but it must be a spendy one because the xbox 360 verson of this game looks better then the pc version for me, im so sad i wasted $60 on this hopeing for better graphics but am now out $60 and very dissapointed.",3
"best game ever 10/10 stuck in loading screen for 3 straight hours (still hasnt opened) if youre interested if it will ever load add me .",8
"quite possibly the single worst purchase i have ever made.",1
"this review took me almost 2 years to write and was delayed 3 times.",4
"60 fps on a gtx 760 on veryhigh-ultra. this game deserves full price if you havent played it yet.",6
"im running this game on an asus g751 laptop with a 970m with a mix of very high/high settings and it looks and runs great! for me, at the time of this review, windows borderless does seem to cause jitter so keep that in mind if you want to use that setting.",4
"rockstar please do something,,,the game wont launch with amd dedicated graphics card but with intel hd graphics run but in 10 fps on 800x600...please rockstar, i want to play this game faster.",2
"(((( (v) )))) dont mind me im just freaking high (((( (v) ))))",6
"simply the best gta v you can get. well worth spending hours roaming the world to see what trouble you can create or find! +good story +interesting characters +trever +great music +custom radio station +large map -likeability of the main characters -too much to do i highly recommend getting this game!",3
"the best gta of any platform. anyone who tells you different is dreaming or living in the past. great graphics. great sound. runnss smooth as a snoop dog track. video editor included. best gta of all time,  loads to do. 10/10",3
"(  )     , , .      -       .    ,          -_-   :  gta.    ,    -    gta iii, vice city  san andreas.  ,         gta iv -      v,   , , .   -   ,     -. : -    .  ,  -  , (     ,    )    .      .  -      .  -   ,       . -  .     ... ? ,  ,        ,    , , ,      ,      -     . -    :    .    ,     .             .   . ,  fov                (     )  .   ,  .  ,  .  -  ,      gta vii   . - .       gta        .      ,     ,       ,      - pisswasser ( -  ,    ,  ,   ;d). talk radio -      ,     . -     ,      .   50% ,       .      -  ,     . (niko its your cousin...) : -     . -        . , ,          .   ,     . -  .   ,     .  ...   . , ,        .  ,  . : -       ,   . (  ,     ).      .       .  (  .  30)   ,   ,   .          .       . -    .  , ,        -         . -   . ,  . ,    .   , . ,   .    ,        . -          .        ,  -     (      2  ). -      . - . -       //. ,  ,        ,      vice city ( sa)       .     .  ,    gta online,     gta v 55 ,   ,      - .     gta iv -       10/10  .   -        8.5-9/10",7
"the game will not ing start. rock star login crashes when you start it up, managed to get to the account creation by creating a new windows user profile, and then tried starting the game up again - rock star social club crashes. are you going to fix this you ??",1
"i fangirled so hard when this came out. 10/10 would again",5
"oh baby gta v, woopdy da doop i`m going to shoot a coop. gg, mlg. kryzih out",5
"one of the best games ever created, would highly reccomend to anyone who is thinking of buying it",8
"my quest has been simple. to gain every strippers mobile number. would question life decisions leading to these moments again. 11/10.",5
"the map keeps dissapearing from underneath me and im driving into darkness, why is this?",4
"great game! difficult to drive the cars, and the online tutorial is way too long, but still a great game.",2
"this game is great. the lunch went out pretty good and the port is great. worth every dollar and the online is even greater. 10/10!",3
"started the game, instantly went to the strip club. 10/10 would buy again.",6
"game runs great. its worth the $60. also if you ever have performance issues turn grass and particle effects down.",4
"great game, but its it the same as console, except wider player base and more things to do with more flexibillity. its not different than console, but somehow better.",4
"i bought this game believing i can play it offline, the fact that i need to be connected 24/7 in order to play single-player is outrageous, we wait a year and a half and this is what we get?!?!",3
"i dont know why i am surprised that this game doesnt work. if we have gotten to a point where you are considered an idiot for buying a game on launch day because horror stories about crashes and poor optimization are more common than grains of sand on the beach, then something is very wrong. i strongly suggest that nobody purchase this game, even if it is eventually fixed for the majority of users. it is honestly ridiculous. rockstar had literally billions of dollars to develop this game, pushed the release date back multiple times, and still launched a broken game for about 1/4 of the people who bought it. this needs to stop, and all i can say is that rockstar will never get another cent of my money.",2
"really big improvements over the console version i love it the ultimate gta game!!!",3
"who releases a game three times and smashes records doing it? rockstar. simply put, gta v is the kind of game you will always leave installed and play a few hours a week. remember tony hawks games? i always left it in my playstation just because i knew when i wanted to play games, thats the first one id start with. thats exactly that kind of game. i bought it two times, and never looked back on any seconds of it. more than 300 hours on playstation, and im starting it all over again just because of how amazing this game is. get it now! whoever doesnt take the time to enjoy this masterpiece dont deserve to be a gamer.",5
"my pc met all requirements the only question mark was gpu which is integrated, it will still run and smoothe though rockstar really did a good job with this. i can tell they made full use of the delay times they had, with my integrated graphics card i shouldnt be able to run it but i can. however that will be upgraded today. was well worth the wait rockstar great job on making the pc version. ps. which is not a port it was developed with the main game side by side",9
"this game is better on pc than it is on xbox. thank god i swithced",2
"this game needs no introduction as i believe it is known worldwide. high anticipated and game of the year. everything you need is there, ranging from graphics, sceneries, storyline, multiplayer, gameplay, driving and most of all it is worth everything it cost.",2
"delays, delays, delays. does delaying a much anticipated game like gta v to polish it for pc, worth all the trouble to wait for? the answer? yes. it is.",4
"they fixed the problem is record timing, stay classy rockstar~",9
"i played this game for 100s of hours on the xbox 360, and let me say this is the ultimate version. the game added tons of new content (songs, cars, clothing, weapons, im pretty sure even new dialouge), it looks great, and it is a really good port (i know some people are having problems getting it working but once you do it runs well) which is even more impressive considering its a rockstar game, who isnt a company known for great ports.",2
"this error stuff is really making mme angry refund",1
"behold gta v on pc. all hail gaben. all hail the pc master race. jokes aside, plays at a beastly 60 fps on 4k resolution with 2 overclocked gtx 980s so im glad that it is optimised well for how nice the game looks. (just turn off aa, at that resolution you dont need it at all :3). as for online capabilities, much better than the torm that was launch on the peasantstation 3 and xbox #360noscope since you can actually play gta online without disconnecting 24/7 (all hail pc master race). *good on rockstar for not pulling another gta iv on pc",3
"great games. nice graphics, awesome gameplay. online play is really fun. the game has something for everyone no matter what type of gameplay you enjoy.",4
"love the game, looks awesome, runs stable, no crashes, no online connection problems. 10/10",4
"with just a single gtx 980 and i5-4690k im able to run this on highest settings with 5860x1080 resolution and am pulling a steady 55fps. best port of 2015",3
"besides wonky driving (think need for speed ii (1997)), its an engrossing experience. runs smoothly on an aging alienware.",3
"man, first person takes this game to another level. at first i thought it was poorly optimized, and have the rig to run it great. i soon learned all you have to do if you get stuttering, is alt+tab out and click icon back in. this has fixed all stuttering without lowering graphics options at all. gta v is a lot of fun, and was well worth the wait. 3 characters to control is a nice switch-up. good variation of missions. this game on pc looks way better, and runs smoother than the consoles. i would recommend this game to anyone who wants to take a hiatus from life for a bit heh heh. recommended!!",7
"amazing port! amazing game! edit - also ive seen a lot of people moaning about rockstar support and quite frankly theyre really not that bad. they got back to me within hours when my game started crashing and the things they surgested gave me a 20-40fps boost! also contacted them about an online issue which, admittdly, took about a week for them to respond but they still helped.",5
"its really good but sometimes there are texture problems in online and lags when i play with my friends i see all the players on the online with black stripes on them",3
"wont start. grand theft auto exited unexpectedly running with amd card...",4
"10 / 10 street thug simulator. bicycle controls are garbage though.",5
"worst game ever played. skipped class, slept late. why? gta v.",6
"looks way better than console version and 60fps makes buying this game again worth it.",5
"seriously one of the best games ever made. we waited too long for a pc version and the result is very, very good.",3
"great game over all. has minor bugs online but i think its about the server.",3
"you must buy this game.very optimized,lots of fun,great time waster.",6
"awesomely fun really well done port, getting 60fps at veryhigh - maxed on a gtx 760 and i5 4690 rockstar have finally managed to make a game worthy of pc.",7
"this game keeps crashing and i cant even enjoy it.",3
"if you havent bought this game yet, youre an idiot.",8
"runs great almost a consant 60 fps on high settings. gtx 760 amd 1090t phenom ii 4ghz 16gb ram 240 gb sdd.",6
"i would like to thank the console peasants for beta testing this game for us! :)",5
"this game 10/10 is better then the console version. the aiming, the community, the experience, just about everything. definately recommend this game to everyone/anyone wanting a fun online and first person shooter experience.",3
"when you first come into the story line, you will meet a little kitty in the street corner. i tried to hold that cat and pressed some keys, instead touching the kitty the character i controlled kicked the kitty. and its dead. definitely the worst gaming experience in my human life. yes i am a kitty lover. highly not recommended.",3
"my friend gifted it to me . and im so thankful to him and rockstar for making this dream come true. been waiting for this game since 2011. been through all the delays patiently. but after finally getting this game, id say 10/10 would wait again for a game like this pros: -hours of fun -range of graphical options/settings -amazing optimization -lots of fun activities (golf, swimming, tennis, strip clubs) -great story missions & characters in story mode. -really fun to hang out or play with friends in gta online. cons: -r.i.p social life.",7
"i first play grand theft auto 5 on playstation 3, then playstation 4 and now i get to play it on the best place ever! i can not wait to drive around and take lots of screenshot! as far as the story goes, i think it is okay. honestly i never beat the story mode on console but i will this time on pc. i spent majority of the time in <u> gta online </u>. i am hype!! get it!!! did i mention you can transfer your char. from console to pc?",2
"everyone was excited for this game on pc. its better than those console peasant versions. this version is ................ amazing. amazing doesnt even describe it enough. pros: - enjoyable gameplay, many things to do online as well as in single player. - online is really well done, except for the disconnect bug still around. gang attacks, jobs everywhere, robbing stores, blowing vehicles up like a boss. - team play is very beneficial, allows you to fight stronger, play quicker, and enjoy the game even more. also encouraged really well. - graphics are amazing, fantastic quality all over the game. cons: - desync bug online, shows everyone leaving the game all at once. really really irritating. - needs an above average computer to run. - you can get banned for blowing peoples vehicles up to often, and yet there is passive mode that makes it so you cant be killed by players. not to mention there are vehicles almost impossible to kill people in, how are you suppose to defend yourself?",9
"what can i say , its gta v, we have been waiting longer than 4 ppl i know have been alive for it to come to your much loved pcs, granted they are very young but none the less it is hands down the best gta so far becuse it is the newest (rule of thumb new is better than older) but for realz played in the last 2 days and 2 h , i have played 16h and worked 18h >.< . online is so much fun , jump in random one with random ppl ( thats why i called it a random one it has random ppl in it ) and just romp around killing every one you can find , or jump in one by your self or with your crew ( if you poses the abilty to make friends irl ) and can mess with cops or start working on the how many missions there are or just .........f&@k it off to play again . in short get it ......so i can shoot more ppl mmmuuuhahahahahahaha!!!!1!",7
"going to the in game strip club is so real that it saves me money on real life strip clubs. 10/10",7
"as long as you know the diference btw real life and a game i recommend this game. 10/10",10
"11/10 beautiful graphics, gameplay is amazing. new destinations and driving paths everytime, always a surprise.",8
