% Generated on Sunday, 10. May 2015 03:49AM
% This ARFF file was generated with review data from the following game(s): ['Counter Strike']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"this is the beggining of what we call modern fps. this game is pure skill. if u are a cod aim down the sight fanboy, dont try it, youre wasting your time. this game is for skilled players only. no aim. no help. just your and your target.",1
"best game of all time ! had my best years with this game",1
"one of the best fps game that is recognized around the world. a must have.",1
"one of the best fps multi-player games out there, a must buy",1
"ok im not amazing at this game but it the best out of all of them. i think it takes a lot pratice to get decent lol well to me im not great but if you got a couple of friends, hey might as well play this game",1
"whenever i start the game there is a black screen...i can hear the noise but the screen remains black! why is thin happening tell me asap",1
"get this game! and counter strike condition zero also source!!!!",1
"anyone who had a pc in 2000 played this game. best fps ever made. (here come the cod ....)",1
"cs 1,6 is not dead! revive the tournaments or riot!",4
"very nice shooter game many things you can play:)) buy it!",1
"just one thing i would like to say is that i can live without my girl friend but not without counter strike. :) ;)",1
"classic cs nothing like it. a must have for gaming collectors",1
"this is my latest account so i dont have many hours on this, but this game genuinely is one of the best games ever made and its the source of many beautiful games.",1
"i could play this game forever! *_* ...and not get bored.",1
"cs 1.6 is by far one of my favorite 3rd person shooters. 5/5 stars",1
"this is a very fun online shooter! no matter how much time passes, its always fun to hop on and spend a few hours playing.",1
"forever! my lovely game! im start to play at this game when i was 6 years old!",1
"this has always been my favorite and a classic to my collection. no matter what, i will always have this game.",1
"awesome! this is a game that i had played just for the sake of play with friends but now i makes friends while playing . the game is solid , enjoyable , and yes.. a must have :d",1
"best fps game ive ever played. highly addictive..",1
"if you want to learn spanish,russian,swedish language play this game.",1
"this will always be one of my favorite shooters, great fun game.",1
"call of duty is back again with another smashing hit, but its not called call of duty. you can shoot guns in this one too, and thats swell.",1
"the best game valve made after cs:go but the updates made the game very poor :( wish it could be like in the past",1
"so this game was released when i was still a sperm and still it has a huge popularity wich is insane no other game can do this ever. counter-strike ha totally changed all gamers lifes amazing.",1
"it was one the best fps games back in a days.. would go back in time when this game was still popular 10/10",1
"i bought the whole cs 1 anthology.great time-terrible decision. lets get to the point-when you start,you..well get blasted in the face.honsetly when i started on the scoreboard it was 1:15 so yeah. glock,usp,deagle,mp5,famas,galil,cv-47,m4 and awp that is going to kill ye most of the time. have fun buying and playing :)",1
"this game is one of the most addicting games and the most fun games on steam.",1
"wasted almost all of my free time on it when growing up.. 11/10 would play again",2
"the original and possibily still the best (minus the riot shields). if you love nostalgia as much as i do, and you dont own this game but used to play it at lan cafes maybe? get it already!",1
"best of the cs series, many a good time spraying people in the dome.",1
"i guess its okay, i havent played it all that much tho",5
"the real pillar of all fps games ever to sprout out into the competitive scene. its been around for as long as i can remember and has literally changed the esports scene. very balanced and runs on one of the smoothest engines every made for a first person shooter. the game is outdated now and its successor cs:go is doing a good job at satisfying the professional scene while maintaining a very challenging and exciting gameplay",1
"this is the one of the best game ever i am playing from 2000.",1
"great game. a lot of people still playing, full/modded servers. its easy to get into, and its cheap",1
"its bit old now , but it was the best game i played as a kid ...i loved it and i have my copy",1
"the best game ever!!! the freaking best game evaaaa brooo!!",2
"best fps competitive shooter on steam. better than cs source and cs global offensive. a lot of cool mods to. idk if they have leagues still but make a team with friends and have fun, or meet new people in public servers.",3
"what an amazing game! i would recommend it to anyone.",1
"basically this game was released back in the year 2000 and still is one of the most played games on steam. so clearly it must be good because so many are still playing it. i definitely recommend this game and if you dont like to shoot terrorist or counter terrorists you can always try different game modes like zombie modes. 10/10",1
"best game ever !!!! cs 1.6 > all other cs`s !!!!!!!!!!!!!",1
"one of the best games, not to even mention first person shooter games, of all time. after 16 years or so since its release its still got an avid active following. speaks volumes for its addictiveness and replayability.",1
"far, the best shooter ever, css and csgo arent the same!",2
"i never played a better first person shooter. graphics doesnt matter for gamer, gameplay only.",3
"old but still a nice game... i miss the old days when you could wallbang :p",1
"this game... is great. no, seriously, this is an awesome game. however, it isnt quie worth 10 bucks, maybe 7.50, so either wait for a sale, or buy a retail copy and use the cd key. pros: -extremely fun -balanced weapons (except for the awp) -lots of servers & players -its classic -its not that big, its only about 400 mb. cons: -learning curve is a cliff. thats on fire. -not the best graphics (can be fixed with a texture pack) -no bots overall, i give this game an 8/10. now buy it, now!",1
"maybe the graphics are not the best, but this is a great game!",1
"this game has eaten half of my life, dont know how to review this.",1
"this game is so good man 10/10 ign even counter strike source is more dead than this even here in 2015 its still funny man trust me so funny!",1
"counter strike is the most popular fps game we played in windows pc.",1
"very nice, people may disagreee because of its graphics but come on! it doesnt matter. :d",1
"old school game )) i really used to liked it but now i prefer counter strike global offensive",1
"rew vyuuws are f0er p33pl who l1ke d1sney and w3nt th3re to buy a mickey mouse dild0",1
"some of the best and worst nights of my life were spent on this game. long live long a.",1
"this game was my childhood this was litteraly the best fps ever. you should get it on sale its wourth it.",1
"cs 1.6 and gta sa are the best games in the games history.",1
"i played this game at school and the teacher game me an a",1
"one of the best games of all time. a staple in competitive and casual gaming. it pretty much paved the way for competitive team esports.",2
"a very good game i love it. this games proves that graphics doesnt matter.",1
"i fully recommend this game to any fps player who wants a challenge and a fast paced shooting experience.",1
"this will always be the best counter-strike ever, but i can no longer recommend it. 90% of servers are hosted by mexicans so if you dont know spanish.....2bad... try cs:go or cs: source.",1
"bought and played a generation too late. it makes me sad to stare at the empty servers.... those ones actually have good maps... all i have are the 24/7 dust 2 maps.... oh well, still, this game is one of the best.",1
"the first time ive played counter-strike, i remember i was just 11 years old, back in 2001! since then it had me nailed, its just so awesome, you come home, turn on your teamspeak / ventrilo, form a party, play 5v5 just for fun, train and become better, step by step. for anyone new to action-shooter genre i highly recommend playing counter-strike, its just a must-have!",1
"this is a classic game. it still to this day has a huge player base. yet the ones that still play are true die hard cs fans. most are very skilled and have been playing the game sense day one. still one of the best cs i have ever played. before anyone asks i run this game on windows 8 and it works like a charm. i highly recommend this game to anyone looking for a classic fps experience.",1
"great game with an active community! just dont expect to be playing any normal missions any time soon, i also enjoy the smoke in this installment, you can see through it if you walk right through it, also it is suprisingly difficult for the first installment, maybe im just bad, i dont know, so anyways get this game if you like team based fps if you dont like that genre, i reccomend you skip this one, 7/10",1
"classic, i like it just as much as cs:go and the community is great. no competitive option for normal players, but still fun when playing with friends.",1
"go csgo, i own cs 1.6, go is better the css, and 1.6, cs 1.6 can help alot understanding the 2 other main valve games, css, csgo.",2
"the original where so many people destroyed their computers over this game from being sniped. ahh.",1
"one of the best first person shooters ever the thing that makes this game so awesome is that you will always have competition and theres no excuse for losing or winning because the only thing that can make you good in it is experience there are no in-game purchases and its really hard to get pro or even decent as it doesnt have auto-recovery as many fps nowdays highly recommended",1
"unlike cs:go, with getting expensive knives and later after you finally figure out how to use it you get shot by a noob. this game offers true russian language speaking lessons, i have now learned fluent russian and somehow learned german along the way. it works like a true russian language speaking (and german) simulator should, 8/8 m8.",1
"this is cs. nuff said. no review needed. if you have steam and dont know cs, there is something wrong",1
